,name,bar_code,eco_score,categories,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,brand,labels,traceability_code,markets,quantity,additives,allergens,nova_score,palm_ingredients,ingredients_origins,manufacturing,generic_name,link,brand_owner
1851,Gea Bio Ekstra Deviško Olivno Olje - 500g,3830000147323,,,"['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,['Bio'],,,500 g,,,,,,,,,
1852,Illy Instant Coffee Intense Taste - 95g,8003753144313,E,"['Aliments et boissons à base de végétaux', 'Boissons', ""Aliments d'origine végétale"", 'Cafés', 'Boissons instantanées', 'Cafés solubles']","['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,86.9%,10.2%,0.3%,1.0%,0.1%,1.5%,27,,['Illy'],,,,95 g,,,,,,,,,
1853,Riesenbohnen in Tomatensauce - Alirria - 2000g,5201119000409,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Plats préparés', ""Plats préparés d'origine végétale"", 'Plats préparés en conserve']","['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['dose(n)'],['Alirria'],,,,2000 g,,,,,,,,,
1854,Pesto Basilic Rouge,3701303900536,,,['France'],[],"['Végétalien', 'Végétarien']",,,,,,,,,?,,380,,1590 kj(380 kcal),,40,,5,,"1,6",,"0,3",,0,,1,,"0,4",,,,,,,,,,,,,,,"['Végétarien', 'Végétalien']",,,,,,,,,,,,
1855,Miel du Val-de-Saone - Les Compagnons du Miel,3445731107203,B,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,['Les Compagnons du Miel'],,,,,,,,,['France'],,,,
1856,Lait frais de la ferme,3770005418649,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,Kaffee esuscho crema,4046234088823,,,"['Autriche', 'France']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Packung(en)'],,,,,,,,,,,,,,
1858,Fraise vinaigre balsamique et basilic,3770014555069,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,Eier,9004165000067,D,"[""Produits d'élevages"", 'Œufs']","['Autriche', 'France']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,91.5%,0.0%,3.5%,2.5%,1.7%,0.8%,51,"['Stück', 'Stück', 'Stück']",,,,,,,,,,,,,,
1860,Poulet fermier élevé en liberté - Loué,0217247030114,D,"['Viandes', 'Volailles', 'Poulets']",['France'],[],[],5.9 g,en quantité modérée,1.7 g,en quantité modérée,0 g,en faible quantité,0.15 g,en faible quantité,?,,138,-9%,577 kj(138 kcal),-9%,"5,9",+1%,"1,7",+13%,0,-100%,0,-100%,20,-2%,"0,15",-82%,"0,06",-82%,-3,-313%,A,-313%,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,['Loué'],,,,,,,,,,,,,
1861,Les extra tendres du chef,2447173024736,,,['France'],[],[],,,,,,,,,?,,102,,427 kj(102 kcal),,"0,9",,"0,3",,1,,1,,22,,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,Cadbury Instant Hot Chocolate,7622210218544,,,['France'],[],[],,,,,,,,,?,,65,,272 kj(65 kcal),,"2,6",,2,,20,,17,,"2,2",,"0,45",,"0,18",,,,,,,,,,,,,,['Cadbury'],,,,,,,,,,,,,
1863,Miel de Lavande,3760032990324,B,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de lavande']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,,,,
1864,Miel de sarrasin - Les petits ruchers bio - 250g,3770014685025,B,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de sarrasin']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,['Les petits ruchers bio'],['Bio'],,,250g,,,,,,,,,
1865,Burcu Kozlenmis Biber-roasted Red Pepper,8691573012730,,,['France'],[],[],,,,,,,,,?,,34,,142 kj(34 kcal),,"0,1",,0,,"5,6",,"5,6",,"0,7",,"0,8",,"0,32",,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,Protein porridge bulkpowders - Bulk Powders,000090600,,,['France'],[],[],,,,,,,,,?,,358,,1498 kj(358 kcal),,"6,3",,"1,3",,"46,8",,"1,2",,"28,7",,"0,3",,"0,12",,,,,,,,,,,,,,"['Bulk Powders', 'Bulkpowders']",,,,,,,,,,,,,
1867,Filets de hareng doux à l'aneth,5410659994141,,"['Produits de la mer', 'Poissons', 'Filets de poissons', 'Filets de harengs']",['France'],[],[],13 g,en quantité modérée,4.4 g,en quantité modérée,6.5 g,en quantité modérée,3.5 g,en quantité élevée,?,,190,0%,795 kj(190 kcal),+1%,13,0%,"4,4",+52%,"6,5",+544%,"6,5",+1052%,13,-18%,"3,5",+10%,"1,4",+10%,17,+34%,D,+34%,,,,,,,,,,,,,,,,,,,,,,
1868,Jambon superieur,2231743037321,,,['France'],[],[],,,,,,,,,?,,673,,2816 kj(673 kcal),,"7,9",,"2,9",,"0,5",,"0,5",,22,,"1,9",,"0,76",,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']","['FR 56.094.013 CE', 'Kervignac (Morbihan, France)']",,,,,,,,,,,
1869,Cocktail de fruits de mer - Aquibio - 400g,3516459924004,,,['France'],[],[],,,,,,,,,?,,73,,305 kj(73 kcal),,"1,5",,"0,3",,"1,1",,0,,"13,8",,1,,"0,4",,,,,,,,,,,,,,['Aquibio'],,,,400 g,,,,,,,,,
1870,ARGEL7 -  - 1,802695,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1871,Blanc de Poulet Loué label rouge - 307g,2109649011854,D,"['Viandes', 'Volailles', 'Poulets']","['France', 'Suisse']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,['Label Rouge'],,,307 g,,,,,,,,,
1872,Öliven,5201306817049,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,Cuisse de poulet label rouge,0206847066975,D,"['Viandes', 'Volailles', 'Poulets', 'Cuisses de poulet']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,['Film en plastique'],,['Label Rouge'],,['Monoprix'],,,,,,,,,,
1874,cookie break,9310273000067,,,"['Australie', 'France']",[],[],,,,,,,,,?,,445,,1862 kj(445 kcal),,"21,9",,"13,4",,"55,6",,"33,9",,"5,9",,"2,09",,"0,836",,,,,,,,,,,,,,,,,['Woolworths'],,,,,,,,,,
1875,Chorizo,8430537630241,D,"['Viandes', 'Charcuteries', 'Saucissons', 'Chorizo']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,76.1%,16.6%,0.6%,1.8%,1.0%,3.9%,35,,,,,,,,,,,,,,,
1876,Milchland Schlagsahne,4036300138170,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['stück'],,,,,,,,,,,,,,
1877,Miel d'acacia,3760063190113,B,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', ""Miels d'acacia""]",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,,,,
1878,Spaghetti - 0.5g,7612900024517,,,"['France', 'Suisse']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Flasche'],,,,,0.5 g,,,,,,,,,
1879,Saucisses aux herbes,0237761046903,,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', ""Saucisses d'herbe""]",['France'],[],[],17.7 g,en quantité modérée,7 g,en quantité élevée,0 g,en faible quantité,2.19 g,en quantité élevée,?,,960,+268%,4017 kj(960 kcal),+269%,"17,7",-4%,7,-1%,"1,1",+42%,0,-100%,"16,9",+11%,"2,19",+27%,"0,876",+27%,25,+50%,E,+50%,,,,,,,,,,,,,,,,,,,,,,
1880,Kohlwurst geräuchert,2227482002263,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,Prétoria - Palais des Thés,2700918001042,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,['Palais des Thés'],,,,,,,,,,,,,
1882,Miel du Moulin Acacias - 250g,3770006547041,B,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', ""Miels d'acacia""]",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,250 g,,,,,,,,,
1883,Terrine de caille au muscat - M. de Turenne,3339333400612,,['Terrines'],['France'],[],[],21 g,en quantité élevée,8 g,en quantité élevée,3 g,en faible quantité,1 g,en quantité modérée,?,,25,-92%,105 kj(25 kcal),-92%,21,-18%,8,-16%,8,+269%,3,+284%,13,-7%,1,-35%,"0,4",-35%,11,-38%,D,-38%,,,,,,,,,['M. de Turenne'],,,,,,,,,,,,,
1884,Chipolatas,,E,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas']",['France'],[],[],12 g,en quantité modérée,2.76 g,en quantité modérée,0.5 g,en faible quantité,1.9 g,en quantité élevée,?,,189,-21%,791 kj(189 kcal),-21%,12,-37%,"2,76",-62%,"0,6",-49%,"0,5",-21%,"19,2",+25%,"1,9",+6%,"0,76",+6%,12,-28%,D,-28%,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,,"['FR 12.119.003 CE', 'Laguiole (Aveyron, France)']",,,,,,,,,,,
1885,Gratin Rissolée,3760189582366,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,0,,0,,,,,,,,,,,,,['Film en plastique'],,,,,,,,,,,,,,
1886,Raspelschokolade Vollmilch - Ruf,24351,,"['Aides culinaires', 'Aides à la pâtisserie', 'Décorations alimentaires', 'Vermicelles multicolores']","['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Karton'],['Ruf'],,,,,,,,,,,,,
1887,Ravioli au fromage,8005299003574,C,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Plats préparés', 'Plats à base de pâtes', 'Pâtes alimentaires', 'Pâtes farcies', 'Pâtes fraîches', 'Ravioli', 'Pâtes farcies au fromage', 'Ravioli au fromage', 'Pâtes fraîches au fromage', 'Raviolis fraîs au fromage']",['France'],[],[],11 g,en quantité modérée,5.9 g,en quantité élevée,2.4 g,en faible quantité,0.95 g,en quantité modérée,?,,286,+14%,1197 kj(286 kcal),+13%,11,+46%,"5,9",+55%,34,-5%,"2,4",-35%,15,+49%,"0,95",+7%,"0,38",+7%,12,+76%,D,+76%,72.9%,12.7%,5.5%,4.6%,2.4%,1.7%,66,,,,,,,,,,,,,,,
1888,Thon rosé - 80g,7613312224533,,,"['France', 'Suisse']",[],[],,,,,,,,,?,,75,,314 kj(75 kcal),,25,,5,,43,,4,,5,,85,,34,,,,,,,,,,,,,['Konserven'],,"['Pêche durable', 'Pêche durable MSC']",,,80 g,,,,,,,,,
1889,Faux filet,2461312043754,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,"['FR 35.095.023 CE', 'Dol-de-Bretagne (Ille-et-Vilaine, France)']",,,,,,,,,,,
1890,DAVELGHEM Triple Biere d'abbaye - 6x 25cl,3222477171558,C,"['Boissons', 'Boissons alcoolisées', 'Bières']",['France'],[],[],,,,,,,,,?,,?,,,,?,,0,-100%,?,,,,?,,,,,,,,,,6.8%,25.7%,41.7%,16.7%,7.1%,2.0%,57,,,,,,6 x 25 cl,,,,,,,,,
1891,Quiche Lorraine,0209606019687,D,"['Plats préparés', 'Pizzas tartes salées et quiches', 'Quiches', 'Quiches lorraines']",['France'],[],[],,,,,,,0 g,en faible quantité,?,,?,,,,?,,,,?,,,,?,,0,-100%,0,-100%,,,,,75.2%,13.0%,2.5%,2.6%,1.4%,5.3%,45,,,,,,,,,,,,,,,
1892,Tartithon,268400500560100860120000,,,['France'],[],[],,,,,,,,,?,,242,,1013 kj(242 kcal),,19,,"1,8",,"1,5",,"0,7",,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,Müllbeutel 25L,4311501543269,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,Champignons in Scheiben - Paulus - 1000g,4000251003153,A,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Champignons et produits dérivés', 'Champignons', 'Champignons de Paris', 'Champignons de Paris émincés']","['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,56.0%,0.0%,0.0%,16.0%,22.9%,5.1%,98,['Tüte'],['Paulus'],,,,1000 g,,,,,,,,,
1895,Haricots beurre extra-fins-nature - 1000g,0442969067302,,,['France'],[],[],,,,,,,,,?,,35,,146 kj(35 kcal),,"0,5",,"0,1",,"4,2",,"2,3",,"2,1",,,,,,,,,,,,,,,,,,,,,,1000 g,,,,,,,,,
1896,2 escalopes de dinde - 239g,0287556019353,D,"['Viandes', 'Volailles', 'Dindes', 'Escalopes de dinde']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,84.3%,9.9%,2.2%,2.3%,1.1%,0.3%,37,,,,,,239 g,,,,,,,,,
1897,Chorizo fort,3422537630241,,,['France'],[],[],,,,,,,,,?,,491,,2054 kj(491 kcal),,43,,19,,2,,"1,4",,24,,"4,6",,"1,84",,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Fein Zucker - Südzucker - 1000g,4006544205013,A,"['Édulcorants', 'Sucres']","['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,65.2%,10.9%,13.4%,7.2%,3.3%,0.0%,94,['Papier'],['Südzucker'],,,,1000 g,,,,,,,,,
1899,Cubes coco,2600254020274,,,['France'],[],[],,,,,,,,,?,,450,,1883 kj(450 kcal),,"18,8",,"17,3",,"63,6",,"39,8",,"3,4",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,La Belle Escalope de poulet - Le Gaulois,0217650020016,D,"['Viandes', 'Volailles', 'Poulets', 'Volailles cuites', 'Escalopes de poulet']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,['Le Gaulois'],,,,,,,,,,,,,
1901,Bäckers Erbsensuppe,2408621002997,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Dose'],,,,,,,,,,,,,,
1902,Kapern - Feinkost Dittmann - 20g,4058700704625,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Pickles', ""Pickles d'origine végétale"", 'Capres au vinaigre']","['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Glas'],['Feinkost Dittmann'],,,,20 g,,,,,,,,,
1903,Sugar-free craft beer,3770012741181,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,0,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,Poulet fermier de loué,0217013074588,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Barquette'],,,,,,,,,,,,,,
1905,L'oreillette - 200g,3286639300002,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,"['Sans colorants', 'Sans conservateurs']","['EMB 34259A', ""Saint-Georges-d'Orques (Hérault, France)""]",,200 g,,,,,,,,,
1906,Crème Fraîche crue - 20g,2301256000003,C,"['Produits laitiers', 'Produits fermentés', 'Crèmes', 'Produits laitiers fermentés', 'Crèmes épaisses']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,68.4%,19.8%,4.5%,4.0%,2.6%,0.7%,70,['Pot'],,,,,20 g,,,,,,,,,
1907,Groupe Auchan,3596710476213,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,"['Groupe Auchan', 'Auchan']","['Bio', 'Bio européen', 'AB Agriculture Biologique']",,['Auchan'],,,,,,,,,,
1908,Pommes de terre,3760189581482,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Sachet'],,,,,,,,,,,,,,
1909,Comté - Fromageries Arnaud,2860060023948,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de France', 'Comté']",['France'],[],[],35 g,en quantité élevée,24 g,en quantité élevée,0.5 g,en faible quantité,0.93 g,en quantité modérée,?,,427,+2%,1787 kj(427 kcal),+2%,35,+1%,24,+6%,"0,5",+8%,"0,5",+87%,28,+4%,"0,93",+11%,"0,372",+11%,14,+8%,D,+8%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,['Fromageries Arnaud'],,,,,,,,,,,,,
1910,Pâte à tartiner chocolat boznc - 300g,3770013652028,,,['France'],[],['Sans huile de palme'],,,,,,,,,?,,493,,2063 kj(493 kcal),,"20,8",,"9,7",,69,,"52,8",,"7,3",,0,,0,,,,,,,,,,,,,,,['en:palm-oil-free'],,,300 g,,,,,,,,,
1911,RIBS,2874028040939,,,['France'],[],[],,,,,,,,,?,,177,,741 kj(177 kcal),,"9,8",,"2,1",,"4,4",,"3,4",,18,,"0,75",,"0,3",,,,,,,,,,,,,,,"['Viande Française', 'Viande Porcine Française']",,,,,,,,,,,,
1912,Fruit Shoot Orange Juice Drink 4 x,5010102111929,,,['France'],[],[],,,,,,,,,?,,5,,21 kj(5 kcal),,0,,0,,"0,8",,"0,8",,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Buchstaben Nudeln - Real - 250g,4334011058122,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,['Real'],,,,250 g,,,,,,,,,
1914,Chateau La Rose Bouquey Vin Rouge,3012993033177,D,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins rouges']",['France'],[],[],,,,,,,,,?,,68,+127%,285 kj(68 kcal),+126%,0,-100%,0,-100%,"0,2",-93%,"0,05",-96%,"0,1",-82%,,,,,,,,,38.9%,16.2%,33.0%,8.1%,2.4%,1.3%,43,,,,,,,,,,,,,,,
1915,Mexican Marinade Sauce,5060315720005,,,['France'],[],[],,,,,,,,,?,,21,,88 kj(21 kcal),,1,,0,,3,,"1,7",,1,,2,,"0,8",,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,,,
1916,Noix du bresil decortiquées crues,2600134052616,,,['France'],[],[],,,,,,,,,?,,719,,3008 kj(719 kcal),,"66,4",,"15,1",,"12,3",,"2,3",,"14,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,Pain de Mie,3123456008523,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,Edam,0239918015282,,,['France'],[],[],,,,,,,,,?,,327,,1368 kj(327 kcal),,25,,16,,"0,5",,"0,5",,25,,"2,3",,"0,92",,,,,,,,,,,,,['Film en plastique'],,,,,,,,,,,,,,
1919,Gratons lyonnais,2041706023359,,,['France'],[],[],,,,,,,,,?,,709,,2966 kj(709 kcal),,65,,33,,0,,0,,30,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,Tom kha - Coop Betty Bossi,7613413834730,,,['France'],[],"['Végétalien', 'Végétarien']",,,,,,,,,?,,443,,1854 kj(443 kcal),,21,,"5,4",,60,,"5,3",,"2,6",,"9,2",,"3,68",,,,,,,,,,,,,,"['Coop Betty Bossi', 'Coop']","['Végétarien', 'Végétalien']",,,,,,,,,,,,
1921,Citroplus,4035784512506,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,Comté ht jura 24mois,2600198046316,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de France', 'Comté']",['France'],[],[],,,,,,,,,?,,0,-100%,0 kj(0 kcal),-100%,?,,,,?,,,,?,,,,,,,,,,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,,,,,
1923,"Eau de source avec adjonction de gaz carbonique - Ondine - 1,25L",3250390050919,,"['Boissons', 'Boissons gazeuses', 'Eaux', 'Eaux de sources', 'Eaux minérales', 'Eaux gazeuses', 'Eaux minérales gazeuses']",['France'],"['Eau de source', 'CO2 ', 'résidu sec à 180°C : 178mg/l', 'pH à 20°C : 7,65']",[],0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0.00158 g,en faible quantité,?,,0,,0 kj(0 kcal),,0,,0,,0,,0,,0,-100%,"0,002",-98%,"0,001",-98%,0,-100%,A,-100%,,,,,,,,['Flacon plastique'],['Ondine'],,,,"1,25L",,,,,,,Eau de source avec gaz carbonique ajouté,,
1924,Chocolate Protein bites Milk Chocolate - Bulkpowders - 500g,000094687,,,['France'],[],[],,,,,,,,,?,,503,,2105 kj(503 kcal),,28,,17,,30,,27,,30,,"0,51",,"0,204",,,,,,,,,,,,,,['Bulkpowders'],,,,500 g,,,,,,,,,
1925,Rochers coco - 350g,3700411907505,,,['France'],[],[],,,,,,,,,?,,439,,1837 kj(439 kcal),,"20,3",,18,,58,,"45,6",,"3,5",,"0,1",,"0,04",,,,,,,,,,,,,"['Barquette en plastique', 'Film en plastique']",,,,,350 g,,,,,,,,,
1926,Filets de poulet,2227364065409,D,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,['Fabriqué en France'],,,,,,,,,,,,
1927,Chocolate obscuro - Choco-Story - 80g,7503008451056,E,"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs']",['France'],[],[],38 g,en quantité élevée,23 g,en quantité élevée,30 g,en quantité élevée,0.0075 g,en faible quantité,?,,494,-11%,2067 kj(494 kcal),-11%,38,-4%,23,-0%,50,+30%,30,-5%,8,+4%,"0,008",-84%,"0,003",-84%,17,-20%,D,-20%,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,,['Choco-Story'],,,,80 g,,,,,,,,,
1928,Riz basmati,023327665001535215201031,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,"0,7",,"0,2",,"78,7",,"0,1",,"7,1",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,Boisson à base de concentré saveur melon - El Morjane,3700640601915,,,['France'],[],[],,,,,,,,,?,,1,,4 kj(1 kcal),,0,,0,,"0,5",,"0,5",,0,,,,,,,,,,,,,,,,,,['El Morjane'],,,,,,,,,,,,,
1930,Chocolat au lait et noisettes 30% gianduia,8008342003316,,,['France'],[],[],,,,,,,,,?,,568,,2377 kj(568 kcal),,"37,7",,"15,4",,"47,2",,"46,1",,"5,7",,,,,,,,,,,,,,,,,,,['Fabriqué en Italie'],,,,,,,,,,,,
1931,"Maquereaux marinés au miel, vinaigre et aromatisés",3760257490074,D,"['Produits de la mer', 'Poissons', 'Filets de poissons', 'Maquereaux', 'Filets de maquereaux']",['France'],[],[],11.1 g,en quantité modérée,3.2 g,en quantité modérée,1.2 g,en faible quantité,0.1 g,en faible quantité,?,,175,-21%,732 kj(175 kcal),-21%,"11,1",-32%,"3,2",-13%,"1,3",+20%,"1,2",+126%,"16,7",+2%,"0,1",-91%,"0,04",-91%,0,-100%,B,-100%,39.4%,14.2%,30.5%,14.0%,0.9%,0.9%,45,,,,,,,,,,,,,,,
1932,Himalaya Kristallsalz,4023161048113,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,Fromage a tartiner nature,3036859667511,D,"['Produits laitiers', 'Produits fermentés', 'Produits à tartiner', 'Produits laitiers fermentés', 'Produits à tartiner salés', 'Fromages', 'Fromages à tartiner']",['France'],[],[],25 g,en quantité élevée,16 g,en quantité élevée,2.8 g,en faible quantité,0.5 g,en quantité modérée,?,,254,+9%,1063 kj(254 kcal),+8%,25,+20%,16,+13%,"2,8",-17%,"2,8",-5%,"4,5",-46%,"0,5",-57%,"0,2",-57%,13,+8%,D,+8%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,,,,,,,,,
