,name,bar_code,eco_score,quantity,packaging,brand,categories,labels,ingredients_origins,manufacturing,markets,sales_countries,ingredients_list,ingredients_analysis,nova_score,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,generic_name,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,additives,palm_ingredients,traceability_code,allergens,producer_info,link,brand_owner
1515,Pain d'épices,2341075000983,B,,,,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', ""Pains d'épices""]",,,,,['France'],[],[],,?,,312,-7%,"4,6",+32%,"62,7",-11%,"4,4",+1%,61.5%,18.9%,9.5%,5.0%,5.0%,0.0%,90,1305 kj(312 kcal),"2,8","35,4","0,5","0,2",,4.6 g,en quantité modérée,2.8 g,en quantité modérée,35.4 g,en quantité élevée,0.5 g,en quantité modérée,-8%,+126%,-13%,+15%,+15%,14,-1%,D,-1%,,,,,,,
1516,Cereal'nut hp+,3701052000532,,,,,,,,,,['France'],[],[],,?,,381,,"4,1",,"61,1",,"27,72",,,,,,,,,1594 kj(381 kcal),"0,64","32,98","0,685","0,274",,,,,,,,,,,,,,,,,,,,,,,,,
1517,Confiture banane au rhum - La Francomtoise de Confiturerie - 430g,3455140005526,D,430 g,,['La Francomtoise de Confiturerie'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Petit-déjeuners', 'Fruits et produits dérivés', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', 'Confitures de fruits tropicaux', 'Confitures de bananes']","['Sans colorants', 'Sans conservateurs']",,,,['France'],[],[],,?,,236,+8%,"0,5",+140%,57,+9%,"0,9",+12%,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,987 kj(236 kcal),"0,1",50,"0,01","0,004",,0.5 g,en faible quantité,0.1 g,en faible quantité,50 g,en quantité élevée,0.01 g,en faible quantité,+7%,+116%,-1%,-65%,-65%,11,+19%,D,+19%,,,,,,,
1518,Legumio,1983489484471,,,,,,['en:gluten-free'],,,,['France'],[],[],,?,,340,,"1,5",,"55,6",,22,,,,,,,,,1423 kj(340 kcal),"0,3","2,4","0,02","0,008",,,,,,,,,,,,,,,,,,,,,,,,,
1519,Marius  Bernard,3183811010561,,,,['Marius Bernard'],,,,,,['France'],[],[],,?,,71,,"4,64",,"4,34",,"2,55",,,,,,,,,297 kj(71 kcal),"1,54","0,5","1,84","0,736",,,,,,,,,,,,,,,,,,,,,,,,,
1520,Panettone antica ricetta,8002873022891,C,,,,"['Snacks', 'Snacks sucrés', 'Viennoiseries', 'Brioches', 'Panettone']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,81.5%,11.5%,4.5%,2.1%,0.3%,0.0%,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,2 Escalopes de Veau,3384480034067,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,Champignons parfumés en lamelles JB,3760204870027,,,,,,,,,,['France'],[],[],,?,,290,,0,,75,,10,,,,,,,,,1213 kj(290 kcal),0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1523,Saumon mariné,3367940001731,,,,,,,,,,['France'],[],[],,?,,173,,"10,6",,"0,1",,"18,6",,,,,,,,,724 kj(173 kcal),"2,2","0,1","2,3","0,92",,,,,,,,,,,,,,,,,,,,,,,,,
1524,Poêlée,3263858564316,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,Torsades chocolat X4,0206826017714,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,3296410002407,3296410002407,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,Chocoreep met dadel en amandel - AH,8718906577145,,,,['AH'],,,,,,['France'],[],[],,?,,415,,20,,46,,10,,,,,,,,,1736 kj(415 kcal),5,30,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,
1528,Morbier au lait cru,0278543020667,D,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages de France', 'Fromages à pâte pressée non cuite', 'Morbiers']",,,,,['France'],[],[],,?,,352,-1%,28,-3%,1,+29%,24,+6%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,1473 kj(352 kcal),20,1,"1,2","0,48",,28 g,en quantité élevée,20 g,en quantité élevée,1 g,en faible quantité,1.2 g,en quantité modérée,-0%,+3%,+141%,-16%,-16%,14,-6%,D,-6%,,,,,,,
1529,Booster Pomme Orange Carotte Gingembre,7640127840504,,,,,,,,,,['France'],[],[],,?,,46,,"0,5",,"10,3",,"0,5",,,,,,,,,192 kj(46 kcal),0,"10,3","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,
1530,Smoothie mangue & fruit de la passion - Innocent,11993338,,,,['Innocent'],,,,,,['France'],[],[],,?,,54,,0,,12,,"0,4",,,,,,,,,226 kj(54 kcal),0,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1531,Chocolat Noisette Milch-Shokolade - Norma,20162207,E,,,['Norma'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats au lait']","['en:German Agricultural Society', ""Médaille d'or de la Société Allemande d'Agriculture"", 'Agriculture durable', ""Médaille d'or 2018 de la Société Allemande d'Agriculture"", 'en:UTZ Certified']",,,,"['France', 'Allemagne']","['Sucre', 'noisettes 26%', 'beurre de cacao', 'pâte de cacao', 'poudre de iait entier', 'crème en poudre', 'lactosérum en poudre', 'émulsifiant: lécithines ', 'soja', ' ', ' arôme naturel', "" Peut contenir d'autres fruits à coque et du blé""]",['Non végétalien'],4,?,,567,+3%,"38,1",+10%,"46,5",-10%,"7,6",+6%,84.1%,11.8%,1.2%,2.5%,0.4%,0.0%,24,2372 kj(567 kcal),"15,2",45,"0,18","0,072",,38.1 g,en quantité élevée,15.2 g,en quantité élevée,45 g,en quantité élevée,0.18 g,en faible quantité,+3%,-22%,-8%,-23%,-23%,26,+2%,E,+2%,['E322i - Lécithine'],,,"['Fruits à coque', 'Soja']",,,
1532,Smarties - Nestlé,7613036503396,,,,"['Nestlé', 'Smarties']","['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Confiseries', 'Confiseries chocolatées', 'Bonbons de chocolat', 'Bonbons dragéifiés']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,Crunchy Schlemmer Müsli Schoko kirsche,20179755,,,,,,"['Agriculture durable', 'en:UTZ Certified']",,,,['France'],[],[],,?,,444,,"14,5",,"66,4",,"8,8",,,,,,,,,1858 kj(444 kcal),6,"28,9","0,54","0,216",,,,,,,,,,,,,,,,,,,,,,,,,
1534,100% Pur Jus MultiFruits,46600639,D,,,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits', 'Jus et nectars', 'Jus de fruits', 'Jus multifruits', 'Jus de fruits pur jus', 'Jus multifruits pur jus']",,,,,['France'],[],[],,?,,50,+4%,"0,2",+4%,"11,2",+1%,"0,6",+40%,58.5%,3.8%,10.1%,20.0%,6.0%,1.7%,51,209 kj(50 kcal),0,"10,1","0,025","0,01",,0.2 g,en faible quantité,0 g,en faible quantité,10.1 g,en quantité élevée,0.025 g,en faible quantité,+4%,-100%,-3%,+212%,+212%,4,-11%,C,-11%,,,,,,,
1535,Rillettes aux saint Jacques,3368234459238,,,,,"['Viandes', 'Produits de la mer', 'Produits à tartiner', 'Charcuteries', 'Produits à tartiner salés', 'Rillettes', 'Rillettes de Saint-Jacques']",,,,,['France'],[],[],,?,,167,0%,13,+17%,"0,5",-86%,11,-13%,,,,,,,,699 kj(167 kcal),"3,2","0,5","1,6","0,64",,13 g,en quantité modérée,3.2 g,en quantité modérée,0.5 g,en faible quantité,1.6 g,en quantité élevée,+0%,-50%,-60%,+51%,+51%,12,+26%,D,+26%,,,,,,,
1536,Color spray,3700392442866,,,,,,['en:gluten-free'],,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,2956413419778,2956413419778,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,Pavés de lieu noir,3453020001347,,,['Sachet'],,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,Turron de alicante - 500g,8412704003713,E,500 g,,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Aliments et boissons de Noël', 'Confiseries de Noël', 'Touron', 'Tourons aux amandes', 'Tourons croquants aux amandes']",['en:gluten-free'],,,,['France'],[],[],,?,,568,+6%,36,+8%,42,-1%,15,+9%,91.0%,4.2%,2.3%,2.0%,0.5%,0.0%,34,2377 kj(568 kcal),31,"41,8","0,07","0,028",,36 g,en quantité élevée,31 g,en quantité élevée,41.8 g,en quantité élevée,0.07 g,en faible quantité,+6%,+995%,+11%,+97%,+97%,26,+82%,E,+82%,,,,,,,
1540,Le délice de tomates séchées,3250391633371,,,,,"['Produits à tartiner', 'Produits à tartiner salés', 'en:Dried tomatoes spreads', 'en:Tomato spreads']",,,,,['France'],[],[],,?,,345,+17%,32,+22%,"7,6",+117%,"3,9",-55%,,,,,,,,1443 kj(345 kcal),"3,7",7,"2,4","0,96",,32 g,en quantité élevée,3.7 g,en quantité modérée,7 g,en quantité modérée,2.4 g,en quantité élevée,+17%,-52%,+451%,+82%,+82%,18,+44%,D,+44%,,,,,,,
1541,Lemon Juice,8850097189520,D,,,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits', 'Jus et nectars', 'Jus de fruits', 'Jus de citron']",,,,,['France'],[],[],,?,,0,-100%,0,-100%,0,-100%,0,-100%,58.5%,3.8%,10.1%,20.0%,6.0%,1.7%,51,0 kj(0 kcal),0,0,0,0,,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,-100%,-100%,-100%,-100%,-100%,-10,,B,,,,,,,,
1542,Filetes de Atum AO NATURAL,5601159307139,,,,,,,,,,['France'],[],[],,?,,104,,"0,7",,0,,"24,4",,,,,,,,,435 kj(104 kcal),"0,18",0,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,
1543,Foie gras de canard entier du sud-ouest - Larnaudie,3113010144262,B,,,['Larnaudie'],"['Poissons et viandes et oeufs', 'Foies gras', 'Foies gras de canard', 'Foies gras entiers']",,,,,['France'],"['Foie gras de canard', 'sel', 'sel de Guérande', 'Vieil Armagnac ', '0,5%', 'poivre de Sarawak ', '0,29%', 'sucre', 'antioxydant acide ascorbique ', 'E300', 'conservateur: nitrite de sodium ', 'E250', 'Bouillon de cuisson : bouillon de volaille']","['Non végétalien', 'Non végétarien']",3,?,,532,+1%,55,+1%,"1,5",-38%,"7,4",-2%,70.7%,8.0%,8.5%,7.3%,4.3%,1.2%,89,2226 kj(532 kcal),"21,3","1,4","1,14","0,456",,55 g,en quantité élevée,21.3 g,en quantité élevée,1.4 g,en faible quantité,1.14 g,en quantité modérée,+1%,-8%,+4%,-5%,-5%,21,+1%,E,+1%,"['E300 - Acide ascorbique', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",,,,,,
1544,Thé ceylan - Hediard,3418321156073,B,,,['Hediard'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Thés de ceylan']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,4014162012265,4014162012265,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,Truite fumée - U - 8tranches + 2tranches 250g,3256227442797,,8 tranches + 2tranches 250 g,['Frais'],['U'],"['Produits de la mer', 'Poissons', 'Poissons fumés']","['Transformé en France', 'Elevage avec une alimentation sans OGM']",,,['Magasins U'],['France'],"['Truite arc en ciel ', 'oncorhynchus mykiss', 'élevée en europe 97%,sel 3%']","['Non végétalien', 'Non végétarien']",3,648,-13%,154,-15%,"6,7",-34%,"0,4",-16%,23,+6%,,,,,,,,648 kj(154 kcal),"1,3","0,4",3,"1,2",,6.7 g,en quantité modérée,1.3 g,en faible quantité,0.4 g,en faible quantité,3 g,en quantité élevée,-14%,-36%,+27%,+6%,+6%,12,-6%,D,-6%,,,,['Poisson'],,,
1547,Chewing-gum,0512345678009,,,,,,,,,,['France'],[],[],,?,,700,,0,,"68,8",,0,,,,,,,,,2929 kj(700 kcal),0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1548,Cuisses de canard confites,3383740000323,D,,,,"['Viandes', 'Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Volailles', 'Plats à la volaille', 'Plats au canard', 'Canards', 'Cuisses de canard confites']",,,,,['France'],[],[],,?,,273,+3%,19,+1%,0,-100%,26,+12%,83.0%,9.4%,2.7%,2.7%,1.4%,0.9%,37,1142 kj(273 kcal),"7,3",0,"1,4","0,56",,19 g,en quantité modérée,7.3 g,en quantité élevée,0 g,en faible quantité,1.4 g,en quantité modérée,+2%,+12%,-100%,-3%,-3%,16,+15%,D,+15%,,,,,,,
1549,La Tate de calcium - Kalys,3760181252014,,,,['Kalys'],,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Bibum Udon - Maison de Corée - 167g,14432798,,167g,['Sachets'],['Maison de Corée'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Produits déshydratés', 'Produits lyophilisés à reconstituer', 'Nouilles', 'Nouilles instantanées']",,,,['Intermarché'],['France'],"['Nouilles coréenne précuites ', '140g', ': farine de blé 62%', 'eau', 'sel', 'gluten de blé', 'huile de colza', 'huile de maïs', ""correcteur d'acidité"", 'acide lactique', ' Sauce spéciale 1 ', '24g', ': sauce de soja en poudre 27%', 'eau', 'sel', 'dextrine', 'graine de soja', 'sucre', 'amidon de maïs', 'couleur', 'caramel', 'assaisonnement 6', '3%[exhausteur de goût', 'glutamate monosodique', 'miettes de thon', ""correcteur d'acidité"", 'acide citrique', '\rédulcorant', 'stevia', 'gluten de blé', ""correcteur d'acidité"", 'carbonate de sodium', '\rextrait de levure', 'émulsifiant', ""monoglycéride d'acides gras"", 'lécithine de soja', 'shitake 3%', 'oignon en poudre', 'oignon vert en poudre', 'dextrine', ""sirop d'amidon"", '\rail en poudre', 'poudre de tomate[concentré de tomate', 'antiagglomérant', 'dioxyde de silicium', ']', 'poivre noir', ' Sauce spéciale 2 ', '3g', ' : chou 30%', 'carotte 25%', 'bok choy', 'oignon vert en poudre', 'soja dégraissé']",[],4,?,,175.5,-41%,"0,8",-93%,"38,3",-5%,"5,4",-15%,,,,,,,,734 kj(175 kcal),"0,3","4,1",2,"0,8",,,,,,,,,,-42%,-94%,+69%,-23%,-23%,,,,,"['E270 - Acide lactique', 'E1400 - Dextrines', 'E621 - Glutamate monosodique', '', 'Risque élevé de sur-exposition', 'E330 - Acide citrique', 'E960 - Glucosides de stéviol', '', 'Risque modéré de sur-exposition', 'E500i - Carbonate de sodium', 'E322i - Lécithine', 'E551 - Dioxyde de silicium']",,,"['Gluten', 'Soja']",,,
1551,Les cocktails,3250362523168,,,,,,"['Viande Française', 'Viande Porcine Française']",,,,['France'],[],[],,?,,281,,"25,1",,"1,6",,"12,2",,,,,,,,,1176 kj(281 kcal),9,"1,6","2,27","0,908",,,,,,,,,,,,,,,,,,,,,,,,,
1552,Filets de poulet fermier,2860487038440,D,,,,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,Mélange tonus,2600285014822,,,,,,,,,,['France'],[],[],,?,,460,,22,,42,,20,,,,,,,,,1925 kj(460 kcal),"2,1",26,"0,5","0,2",,,,,,,,,,,,,,,,,,,,,,,,,
1554,Confiture de Mirabelles,5453002011010,,,,,,,,,,['France'],[],[],,?,,214,,0,,53,,"0,3",,,,,,,,,895 kj(214 kcal),0,43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1555,Berlingots de Carpentras,3502793908183,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,L'affiné de Saint Albray,0205712016602,,,,,,,,,,['France'],[],[],,?,,318,,26,,"0,5",,21,,,,,,,,,1331 kj(318 kcal),18,"0,5","1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,
1557,Bonbons au miel et menthe,3263628860563,E,,,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Produits de la ruche', 'Bonbons', 'Bonbons au miel']",,,,,['France'],[],[],,?,,376,-2%,"0,1",-64%,"93,7",-0%,"0,2",-52%,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,1573 kj(376 kcal),"0,1","65,9","0,1","0,04",,0.1 g,en faible quantité,0.1 g,en faible quantité,65.9 g,en quantité élevée,0.1 g,en faible quantité,-2%,+13%,-5%,+400%,+400%,14,+1%,D,+1%,,,,,,,
1558,Sauce Ketchup Epicé - Saveurs du Vercors,3760163630915,B,,,['Saveurs du Vercors'],"['Epicerie', 'Sauces', 'Sauces tomate', 'Ketchup']","['Bio', 'Bio européen', 'Agriculture non UE', 'Agriculture UE', 'Agriculture UE/Non UE', 'FR-BIO-01', 'AB Agriculture Biologique']",,,,['France'],[],[],,?,,?,,?,,?,,?,,37.2%,25.2%,17.2%,12.9%,5.9%,1.6%,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Happe bulles - Cidrerie la ferme de robinet 39570 - 75,3509064130007,,75,,['Cidrerie la ferme de robinet 39570'],,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,Souris d'agneau dorée au four,0211937036806,,,,,"['Viandes', ""Viandes d'agneau"", ""Souris d'agneau""]",,,,,['France'],[],[],,?,,159,+11%,"8,8",+38%,"0,5",-65%,20,+5%,,,,,,,,665 kj(159 kcal),4,"0,5","0,94","0,376",,8.8 g,en quantité modérée,4 g,en quantité modérée,0.5 g,en faible quantité,0.94 g,en quantité modérée,+11%,+65%,-35%,-15%,-15%,3,+29%,C,+29%,,,,,,,
1561,Foie gras,2257174193443,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,La galette sablée,0208293019680,,,,,,"['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-01']",,,,['France'],[],[],,?,,519,,27,,62,,"6,1",,,,,,,,,2171 kj(519 kcal),17,32,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,,,,,
1563,Yuzu En Poudre,3144550011295,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,Salicorne au naturel,3760206560056,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,Mayottes,3600700000002,,,,,,,,,,['France'],[],[],,?,,546,,"34,4",,"49,8",,"6,3",,,,,,,,,2284 kj(546 kcal),"15,5","44,1","0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,
1566,Mimolette,0270110017124,D,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages de France', 'Fromages à pâte pressée non cuite', 'Mimolettes', 'Fromages-du-nord-pas-de-calais']",,,,,['France'],[],[],,?,,402,+16%,"30,1",+16%,"2,1",+257%,31,+12%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,1682 kj(402 kcal),"18,1",0,2,"0,8",,30.1 g,en quantité élevée,18.1 g,en quantité élevée,0 g,en faible quantité,2 g,en quantité élevée,+16%,+1%,-100%,-21%,-21%,18,-2%,D,-2%,,,,,,,
1567,Foie gras de canard cru du Sud ouest - Labeyrie,0289468180589,B,,,['Labeyrie'],"['Poissons et viandes et oeufs', 'Foies gras', 'Foies gras de canard', 'Foies gras entiers', 'Foies gras de canard entiers']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,70.7%,8.0%,8.5%,7.3%,4.3%,1.2%,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,3760199210266,3760199210266,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,Hazelnut chocolate spred,10936054,,,,,,,,,,['France'],[],[],,?,,545,,"33,5",,"53,2",,"5,5",,,,,,,,,2280 kj(545 kcal),"4,7","52,2","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,
1570,Brugge classic,5413721115031,,,,,,,,,,['France'],[],[],,?,,326,,26,,0,,23,,,,,,,,,1364 kj(326 kcal),"15,8",0,"1,6","0,64",,,,,,,,,,,,,,,,,,,,,,,,,
1571,Eclairs cafe par 2,2635225016406,C,,,,"['Biscuits et gâteaux', 'Pâtisseries', 'Éclairs', 'Éclairs au café']",,,,,['France'],[],[],,?,,281,+13%,13,+17%,38,+19%,"2,8",-32%,75.9%,13.5%,4.8%,3.3%,2.5%,0.0%,64,1176 kj(281 kcal),"7,8",21,"0,34","0,136",,13 g,en quantité modérée,7.8 g,en quantité élevée,21 g,en quantité élevée,0.34 g,en quantité modérée,+13%,+36%,+6%,-12%,-12%,15,+17%,D,+17%,,,,,,,
1572,Pate cocktail bolard,3287360765405,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR 39.475.003 CE', 'Saint-Amour (Jura, France)']",,,,
1573,Fromage frais - Boni - 175g,5400141222470,,175 g,,['Boni'],,,,,['Colruyt'],"['Belgique', 'France']",[],[],,?,,209,,17,,"5,3",,8,,,,,,,,,874 kj(209 kcal),12,"2,9","0,83","0,332",,,,,,,,,,,,,,,,,,,,,,,,,
1574,Pain complet,0240128009848,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,Dark chocolate and hazelnut biscuits,0044936353007,,,,,,,,,,['France'],[],[],,?,,537,,"32,1",,"53,7",,"6,9",,,,,,,,,2247 kj(537 kcal),"14,8","28,2","0,63","0,252",,,,,,,,,,,,,,,,,,,,,,,,,
1576,Nuggets soja & blé,7303036021265,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Substituts de viande', 'Nuggets végétaux']",['Sans additifs'],,,,['France'],[],[],,?,,226,-8%,10,-13%,14,-26%,17,+22%,,,,,,,,946 kj(226 kcal),"1,1","2,6","1,25","0,5",,10 g,en quantité modérée,1.1 g,en faible quantité,2.6 g,en faible quantité,1.25 g,en quantité modérée,-7%,-11%,+50%,-2%,-2%,3,+16%,C,+16%,,,,,,,
1577,Saucisse catalane supérieure à cuire,2411222042514,,,,,,,,,,['France'],[],[],,?,,236,,20,,"0,5",,14,,,,,,,,,987 kj(236 kcal),7,0,2,"0,8",,,,,,,,,,,,,,,,,,,,,"['FR 66.172.001 CE', 'Saint-Estève (Pyrénées-Orientales, France)']",,,,
1578,Coffret maison 795gr - La Maison Du Chocolat,3700840115069,,,,['La Maison Du Chocolat'],,,,,,['France'],[],[],,?,,580,,38,,54,,6,,,,,,,,,2427 kj(580 kcal),21,40,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,
1579,saucisson biocoop -,,,,,,,,,,['Biocoop'],['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,Beaufort - Nos régions ont du talent,2860085030570,D,,,"['Nos régions ont du talent', 'Leclerc']","['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de France', 'Beaufort']",,,,['Leclerc'],['France'],[],[],,?,,415,+3%,34,+6%,"1,3",+41%,26,-2%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,1736 kj(415 kcal),20,"0,5",1,"0,4",,34 g,en quantité élevée,20 g,en quantité élevée,0.5 g,en faible quantité,1 g,en quantité modérée,+3%,-3%,+151%,-12%,-12%,14,+1%,D,+1%,,,,,,,
1581,Cocktail crevettes,0207165023480,,,,,,,,,,['France'],[],[],,?,,100,,13,,"7,6",,"8,1",,,,,,,,,418 kj(100 kcal),"2,4","4,7","0,99","0,396",,,,,,,,,,,,,,,,,,,,,,,,,
1582,Emmental français rapé - Étoile d'Or - 1kg,00230254,C,1kg,['Sachet'],"[""Étoile d'Or""]","['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de vache', 'Emmentals', 'Fromages râpés', 'Emmentals râpés']",['en:lait-francais-french-milk'],,['France'],['Lidl'],['France'],"['lait de vache ', 'origine France', 'sel', 'ferments lactiques ', 'lait', 'enzyme coagulante']","['Sans huile de palme', 'Non végétalien', 'Peut-être végétarien']",3,?,,380,+2%,30,+4%,"0,5",-45%,27,-1%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,1590 kj(380 kcal),21,"0,5","0,64","0,256",,30 g,en quantité élevée,21 g,en quantité élevée,0.5 g,en faible quantité,0.64 g,en quantité modérée,+2%,+7%,+24%,-16%,-16%,11,-8%,D,-8%,,,,['Lait'],,,
1583,Risotto alla zucca,8018370001680,,,,,,,,,,['France'],[],[],,?,,373,,"0,5",,84,,"7,7",,,,,,,,,1561 kj(373 kcal),"0,1","0,8","0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,
1584,Gran Di Vittorio,8001868013586,,,,,,,,,,['France'],[],[],,?,,385,,29,,0,,31,,,,,,,,,1611 kj(385 kcal),20,0,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,
