,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,eco_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,quantity,labels,traceability_code,markets,nova_score,manufacturing,additives,generic_name,ingredients_origins,link,brand_owner,allergens
1594,Farine de lupin bio,3760192123563,,['France'],[],[],?,335,1402 kj(335 kcal),11,2,10,10,40,"2,5",1,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Farines', 'Farines de légumineuses', 'Farines de lupin']",11 g,en quantité modérée,2 g,en quantité modérée,10 g,en quantité modérée,2.5 g,en quantité élevée,,-3%,-3%,+86%,+129%,-76%,+122%,+65%,+3671%,+3671%,17,,D,,,,,,,,,,,['Bio'],,,,,,,,,,
1595,Polka long,0220532012146,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,Donuts glacage au cacao,0260209016145,,['France'],[],[],?,392,1640 kj(392 kcal),20,12,46,13,"5,6","1,1","0,44",B,"['Biscuits et gâteaux', 'Gâteaux', 'Donuts']",20 g,en quantité modérée,12 g,en quantité élevée,13 g,en quantité élevée,1.1 g,en quantité modérée,,-4%,-4%,-12%,+13%,+3%,-23%,-5%,+16%,+16%,20,+3%,E,+3%,65.3%,17.3%,8.4%,4.6%,4.4%,0.0%,87,,,,,,,,,,,,,
1597,Lait Lactel Bol de Vie,2252253910379,['Lactel'],['France'],[],[],?,43,180 kj(43 kcal),"1,2","0,8","4,8","4,8","3,2","0,11","0,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,Healthspan Elite Performance Greens - 330g,5056169106775,,"['France', 'Italie']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330 g,,,,,,,,,,,
1599,Healthspan Elite Hilo Bar Milk Choc - 55g,5056169108748,,"['France', 'Italie']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55 g,,,,,,,,,,,
1600,Pintade aux champignons - 300g,3525162093303,,['France'],[],[],?,118,494 kj(118 kcal),6,"2,8","3,2","0,6",12,"1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 g,,,,,,,,,,,
1601,12 chipolatas superieures,3345100002750,,['France'],[],[],?,223,933 kj(223 kcal),"17,4","6,3",1,"0,7","15,6","1,5","0,6",E,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas']",17.4 g,en quantité modérée,6.3 g,en quantité élevée,0.7 g,en faible quantité,1.5 g,en quantité modérée,,-7%,-7%,-8%,-13%,-15%,+11%,+1%,-17%,-17%,14,-16%,D,-16%,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,['Sans colorants'],,,,,,,,,,
1602,Chips de banane,2218435006698,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,Purée de fruit pasteurisé sucrée Abricot - 1kg,3276188010729,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 kg,"['Sans colorants', 'Sans conservateurs']",,,,,,,,,,
1604,The vert a la menthe - Palais des Thés,2700815001275,['Palais des Thés'],['France'],[],[],?,?,,?,,?,,?,,,B,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Thés verts', 'Thés à la menthe', 'Thés verts à la menthe']",,,,,,,,,,,,,,,,,,,,,,,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,,,,,,,
1605,Aceite de oliva virgen extra -,8437000495017,,"['France', 'Espagne']",[],[],?,900,3766 kj(900 kcal),100,16,0,0,0,0,0,D,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', ""Produits de l'olivier"", 'Huiles', ""Huiles d'olive"", ""Huiles d'olive vierges"", ""Huiles d'olive vierges extra""]",100 g,en quantité élevée,16 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,,+5%,+5%,+5%,+14%,,,,-100%,-100%,7,+14%,C,+14%,88.1%,4.5%,3.6%,2.0%,1.7%,0.0%,47,,,,,,,,,,,,,
1606,Poulet fumé,2900242010257,,['France'],[],[],?,170,711 kj(170 kcal),"10,6","2,88","3,91","1,69","14,8","3,14","1,256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Point Vert', 'Halal', 'Sans colorants']",,,,,,,,,,
1607,Basque de homard,3200744510026,,['France'],[],[],?,344,1439 kj(344 kcal),"5,5","1,1","4,3","0,9","2,2","0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,High 5 berry - 40g,50598427,,['France'],[],[],?,228,954 kj(228 kcal),0,0,57,"7,4",0,"0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 g,,,,,,,,,,,
1609,Sel cuisson quatre algues - La Trinitaine,3260260204816,['La Trinitaine'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['EMB 17155', 'Étaules (Charente-Maritime, France)']",,,,,,,,,
1610,Compote,8410087613918,,['France'],[],[],?,43,180 kj(43 kcal),0,0,10,"9,7","0,2",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['en:gluten-free', 'Sans sucre ajouté']",,,,,,,,,,
1611,Leclerc,0232741019946,['Leclerc'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,Baies de Goji sechees,2609844056150,,['France'],[],[],?,317,1326 kj(317 kcal),"2,7","0,3","53,9","53,1",13,"0,76","0,304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,Bordeaux rosé - Chevalier des Tours - 750ml,3662312011913,['Chevalier des Tours'],['France'],['sulfites'],['Sans huile de palme'],?,?,,?,,?,,?,,,B,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Bordeaux', 'Vins rosés']",,,,,,,,,,,,,,,,,,,,,,,46.7%,3.7%,29.6%,13.4%,5.1%,1.4%,45,"['Bouteille verre', 'Point vert']",750 ml,"['AOC', 'Déconseillé aux femmes enceintes']","['EMB 33118A', 'Cénac (Gironde, France)']",,3,"['Maison Bertrand Ravache', 'France']",,,['France'],,,['Anhydride sulfureux et sulfites']
1614,Lait des campagnes du centre de la France,3780137106505,,['France'],[],[],?,46,192 kj(46 kcal),"1,6",1,"4,8","4,8","3,2","0,13","0,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,Mélange Caraïbes,2600303018832,,['France'],[],[],?,435,1820 kj(435 kcal),"19,5","2,5","54,4","52,3","7,2","0,11","0,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,Pepites chocolat au lait - Scrapcooking - 1kg,3700392486594,['Scrapcooking'],['France'],[],[],?,527,2205 kj(527 kcal),"30,1","18,6","56,7","55,7","7,5","0,22","0,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 kg,,,,,,,,,,,
1617,Brioche a la coupe - Leclerc,0207139023355,['Leclerc'],['France'],[],[],?,415,1736 kj(415 kcal),12,"6,2",64,17,11,"1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,Miel d'acacia - La Roumanière,3760003782729,['La Roumanière'],['France'],[],[],?,?,,?,,?,,?,,,B,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', ""Miels d'acacia""]",,,,,,,,,,,,,,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,,
1619,Jambon traditionnel fumé au bois d'hêtre - Saint Alby,2205883002099,['Saint Alby'],['France'],[],[],?,552,2310 kj(552 kcal),"4,5","1,5",1,"0,5",20,"1,9","0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,Velours de Cerises Noires,3760139980587,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Kusmi Tea Chocolate (groß) (250g Dose),3585801000536,['Kusmi Tea'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,Poulet cuit,2209621005199,,['France'],[],[],?,170,711 kj(170 kcal),"9,6","2,8",1,"0,9",20,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,Pain au levain,3070024001205,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,Pain complet,3070040001258,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,Pain de seigle 300 gr,3070038001277,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,Soupe de moule - 80g,3200747800049,,['France'],[],[],?,122,510 kj(122 kcal),"7,3","1,6","8,3","2,8","4,8","1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80 g,['Fabriqué en France'],,,,,,,,,,
1627,Santal tutti frutti,5603089001835,['Santal'],['France'],[],[],?,22,92 kj(22 kcal),0,0,"5,2","4,7","0,2","0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,Jus de citron lemon juice,3584730017004,,['France'],[],[],?,35,146 kj(35 kcal),"0,2",0,8,"7,9","0,2",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,Café en grains - 1kg,8711000895108,,['France'],[],[],?,?,,?,,?,,?,,,E,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Cafés', 'Grains de café']",,,,,,,,,,,,,,,,,,,,,,,96.9%,0.9%,0.7%,1.3%,0.2%,0.0%,10,,1 kg,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,
1630,Poulet jaune fermier,2860481039498,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,Tome de savoie,0200637024404,,['France'],[],[],?,?,,?,,?,,?,,,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de France', 'Produits de montagne', 'Fromages de montagne', 'Tommes', 'Tomme de Savoie', 'en:Tomme-cheese-from-mountain-or-savoy']",,,,,,,,,,,,,,,,,,,,,,,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,,,,,,,
1632,Les frit'pettes,3325410000578,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,Emmental,2860001013397,,['France'],[],[],?,364,1523 kj(364 kcal),28,0,"0,5","0,5",28,"0,6","0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,Baguette Limousine blés Charentes Poitou,3700581205883,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,Cuisse de dinde,0217251014827,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,
1636,Mélange Tokyo,2600803021844,,['France'],[],[],?,467,1954 kj(467 kcal),"20,9","5,7","54,8","11,3","13,2","0,6","0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,Bigarreaux confits entiers,3612645074741,,['France'],[],[],?,320,1339 kj(320 kcal),"0,5","0,2",78,67,1,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,Volae poulet cuit fume au bois de hetre et de chene,2410750028731,,['France'],[],[],?,166,695 kj(166 kcal),"9,5",2,11,"0,8",19,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Nutriscore', 'Nutriscore C']",,,,,,,,,,
1639,Bio basilic coupé - Thiriet - 50g,3292590833244,['Thiriet'],['France'],[],[],?,71,297 kj(71 kcal),"4,3","0,6","2,5","0,4","3,41","0,05","0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 g,"['Bio', 'Bio européen', 'FR-BIO-01', 'FR-BIO-10', 'Point Vert']",,['Thiriet'],,,,,,,,
1640,Jaffa mansikka - Fazer,6416453554658,['Fazer'],"['Finlande', 'France']",[],[],1554,371,1554 kj(371 kcal),"9,1","3,9",68,47,4,"0,19","0,076",C,"['Biscuits et gâteaux', 'Gâteaux', 'Gâteau moelleux fourré aux fruits']",9.1 g,en quantité modérée,3.9 g,en quantité modérée,47 g,en quantité élevée,0.19 g,en faible quantité,-9%,-8%,-8%,-53%,-49%,+37%,+68%,-26%,-69%,-69%,17,-5%,D,-5%,74.4%,14.2%,4.5%,4.5%,2.4%,0.0%,61,,,"['en:Avainlippu', 'fi:Valmistettu Suomessa']",,,,['Finland'],,,,https://www.fazer.fi/tuotteet-ja-asiakaspalvelu/1663/jaffa-mansikka-300-g/,,
1641,Tagliatelles ail basiliv - La Vie Claire - 250g,3266191461199,['La Vie Claire'],['France'],[],[],?,362,1515 kj(362 kcal),"2,4","0,5",70,"1,9",13,"0,06","0,024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250 g,"['Bio', 'Bio européen', 'AB Agriculture Biologique', 'Agriculture UE']",,['La Vie Claire'],,,,,,,,
1642,Emmental,2259799024201,,['France'],[],[],?,369,1544 kj(369 kcal),29,21,0,0,27,"0,6","0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,
1643,Filet de pouet,0219966023552,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,Vinaigre de cidre,3760179730982,,['France'],[],[],?,?,,?,,?,,?,,,B,"['Vinaigres', 'Vinaigres de cidre']",,,,,,,,,,,,,,,,,,,,,,,35.5%,6.3%,42.6%,12.0%,3.6%,0.0%,96,,,,,,,,,,,,,
1645,Gouda au cumin,2441853016929,,['France'],[],[],?,375,1569 kj(375 kcal),31,21,0,0,24,"1,7","0,68",D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages des Pays-Bas', 'Goudas', 'Goudas au cumin']",31 g,en quantité élevée,21 g,en quantité élevée,0 g,en faible quantité,1.7 g,en quantité élevée,,+0%,+1%,+1%,0%,-100%,-100%,+1%,-7%,-7%,16,-3%,D,-3%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,,,
1646,Saucisses de veau a la paysanne,2296154024070,,['France'],[],[],?,158,661 kj(158 kcal),"8,6","3,3",1,"0,4","18,6","0,4","0,16",,"['Viandes', 'Charcuteries', 'Saucisses', 'Viandes de veau', 'Saucisses de veau']",8.6 g,en quantité modérée,3.3 g,en quantité modérée,0.4 g,en faible quantité,0.4 g,en quantité modérée,,-33%,-33%,-56%,-58%,-32%,-20%,+39%,-77%,-77%,0,-100%,B,-100%,,,,,,,,,,,"['FR 61.181.001 CE', 'Gacé (Orne, France)']",,,,,,,,,
1647,sauce beaufort aop,3760183580375,,['France'],[],[],?,203,849 kj(203 kcal),"17,8","11,7",4,"1,5","5,7","0,4","0,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,Côtesde porc sans os marinées saveur tex mex - Leaderprice,3263859565312,['Leaderprice'],['France'],[],[],?,135,565 kj(135 kcal),"4,9","1,9","1,6","1,1",21,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,Gaufres de Quercy,3304218033797,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,Melange de jeunes pousses - Delhaize,5400112646809,['Delhaize'],['France'],[],[],?,22,92 kj(22 kcal),"0,5","0,1","2,4","1,8","1,7","0,11","0,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Delhaize'],,,,,,,,
1651,Alsacien tonic,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,Micellar casein perfection - Body&fit,8718774002879,['Body&fit'],['France'],[],[],?,374,1565 kj(374 kcal),"2,9","2,3","6,6","4,7","79,3","0,25","0,1",,['Compléments alimentaires'],2.9 g,en faible quantité,2.3 g,en quantité modérée,4.7 g,en faible quantité,0.25 g,en faible quantité,,+29%,+29%,-54%,-8%,-65%,-34%,+132%,-55%,-55%,3,-54%,C,-54%,,,,,,,,,,,,,,,,,,,,
1653,Nectar de mangue,2278539003504,,['France'],[],[],?,46,192 kj(46 kcal),"0,5",0,"11,2","11,2","0,5","0,01","0,004",D,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits', 'Jus et nectars', 'Nectars de fruits', 'Nectars de mangue']",0.5 g,en faible quantité,0 g,en faible quantité,11.2 g,en quantité élevée,0.01 g,en faible quantité,,-12%,-12%,+184%,-100%,-10%,-3%,+85%,-3%,-3%,15,-4%,E,-4%,58.5%,3.8%,10.1%,20.0%,6.0%,1.7%,51,,,,,,,,,,,,,
1654,Pâté de campagne au piment d'Espelette - Auchan,3254637004680,['Auchan'],['France'],[],[],?,241,1008 kj(241 kcal),25,9,2,1,14,"1,9","0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Auchan'],,,,Pâté de campagne au piment d'Espelette,,,,
1655,8 durum - 800g,3276346115617,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 g,,,,,,,,,,,
1656,Chipolata supérieure - Hiruak,2474762024204,['Hiruak'],['France'],[],[],?,174,728 kj(174 kcal),"11,9",5,"1,1","0,96","15,6","1,8","0,72",E,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas']",11.9 g,en quantité modérée,5 g,en quantité modérée,0.96 g,en faible quantité,1.8 g,en quantité élevée,,-27%,-27%,-37%,-31%,-6%,+52%,+1%,0%,0%,13,-22%,D,-22%,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,['Sans colorants'],"['FR 64.024.003 CE', 'Anglet (Pyrénées-Atlantiques, France)']",,,,,,,,,
1657,20 mini paniers - Auchan - 280g,3596710460847,['Auchan'],['France'],[],[],?,247,1033 kj(247 kcal),15,"8,7",23,"2,2","5,5","1,1","0,44",,['Feuilletés'],15 g,en quantité modérée,8.7 g,en quantité élevée,2.2 g,en faible quantité,1.1 g,en quantité modérée,,-22%,-21%,-18%,-12%,-20%,+8%,-18%,-4%,-4%,15,-7%,D,-7%,,,,,,,,,280 g,"['Nutriscore', 'Nutriscore D']",,['Auchan'],,,,,,,,
1658,Fondue de poireau & navet,3770012258108,,['France'],[],[],?,28,117 kj(28 kcal),"0,2",0,"4,8","1,8","0,9","0,04","0,016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,
1659,Huile d'amande -,3760179730029,,['France'],[],[],?,900,3766 kj(900 kcal),100,10,0,0,0,0,0,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Fruits à coques et dérivés', 'Matières grasses végétales', 'Huiles', 'Huiles de fruits à coques', ""Huiles d'amande""]",100 g,en quantité élevée,10 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,,+22%,+22%,+22%,+41%,,,,,,11,+17%,D,+17%,,,,,,,,,,,,,,,,,,,,
1660,Betterave Potagère,3770012258016,,['France'],[],[],?,56,234 kj(56 kcal),"0,2","0,05","10,9","5,4","1,8","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,
1661,Aiguillettes de poulet recette thym citron - Maître Coq,0215680023687,['Maître Coq'],['France'],[],[],?,103,431 kj(103 kcal),"1,2","0,4",0,0,23,"1,3","0,52",D,"['Viandes', 'Volailles', 'Poulets', 'Aiguillettes de poulet']",1.2 g,en faible quantité,0.4 g,en faible quantité,0 g,en faible quantité,1.3 g,en quantité modérée,,-18%,-18%,-35%,-16%,-100%,-100%,+1%,+197%,+197%,1,,B,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,,,,,,,,,
1662,Extra virgin oil,5200107652637,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,Salade de tentacules de poulpes aux olives,3760089333891,,['France'],[],[],?,399,1669 kj(399 kcal),"38,45","4,2","3,15","2,5","9,5","0,9","0,36",,['Tentacules de poulpe'],38.5 g,en quantité élevée,4.2 g,en quantité modérée,2.5 g,en faible quantité,0.9 g,en quantité modérée,,,,,,,,,,,11,,D,,,,,,,,,,,,,,,,,,,,,
1664,Vin 'Mont Baudile' rosé,3300795416442,,['France'],[],[],?,?,,?,,?,,?,,,D,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins rosés']",,,,,,,,,,,,,,,,,,,,,,,46.7%,3.7%,29.6%,13.4%,5.1%,1.4%,45,,,,,,,,,,,,,
1665,Vin,3760149963020,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,Herbe de blé en poudre,3760222092296,,['France'],[],[],?,248,1038 kj(248 kcal),"1,3","0,4","12,7",0,"18,1",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,Ardèche,3760053360403,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,Beaufort aop,0200100008764,,['France'],[],[],?,?,,?,,?,,?,,,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de France', 'Beaufort']",,,,,,,,,,,,,,,,,,,,,,,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,,,
1669,Ananas en morceaux,2248870020867,,['France'],[],[],?,?,,?,,?,,?,,,B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits tropicaux', 'Ananas']",,,,,,,,,,,,,,,,,,,,,,,37.7%,0.0%,0.0%,33.4%,15.9%,13.1%,95,,,,,,,,,,,,,
1670,Magret mariné au piment d'Espelette,2851237088556,,['France'],[],[],?,332,1389 kj(332 kcal),30,11,"1,1","0,3",17,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,Caramelo - Amanhecer,5601227018431,['Amanhecer'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,Ribs de porc barbecue,2245063039552,,['France'],[],[],?,249,1042 kj(249 kcal),17,"6,6","5,9","4,7",18,"1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,Sel aux herbes de provence - Cérêbos - 100g,3252371313426,['Cérêbos'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 g,,,,,,,,,,,
1674,Poulet sans traitement antibiotique - La Nouvelle Agriculture,0213319042511,['La Nouvelle Agriculture'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,Patatas palau,8437000218081,,['France'],[],[],?,549,2297 kj(549 kcal),35,4,50,"0,5","6,5","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,Burgers à l'oignon surgelés - 10x 100g,3273230250331,,['France'],[],[],?,203,849 kj(203 kcal),15,7,4,1,"12,5","1,14","0,456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 x 100 g,,,,,,,,,,,
1677,Roseal,3183520701521,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,"Galettes fraiches Maison, 6 pieces",3384064700029,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,Aceite de Oliva Virgen Extra UnOlivo,8441410735106,,['France'],[],[],?,900,3766 kj(900 kcal),100,12,0,0,0,0,0,C,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', ""Produits de l'olivier"", 'Huiles', ""Huiles d'olive"", ""Huiles d'olive vierges"", ""Huiles d'olive vierges extra""]",100 g,en quantité élevée,12 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,,+5%,+5%,+5%,-14%,,,,-100%,-100%,6,-2%,C,-2%,88.1%,4.5%,3.6%,2.0%,1.7%,0.0%,47,,,"['Bio', 'Bio européen', 'ES-ECO-001-AN']",,,,,,,,,,
1680,Thé au lotus,6920857921997,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,Pack Fuet Xoric Recobert,8436046520677,,['France'],[],[],?,423,1770 kj(423 kcal),31,13,"2,9","1,9",32,"3,5","1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,SORBOLE FRAMBOISE,8021995014195,,['France'],[],[],?,102,427 kj(102 kcal),"0,5","0,1",22,22,"0,8","0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,Bière Chat Malo,3760232110003,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
