,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,quantity,labels,packaging,categories,ingredients_origins,manufacturing,traceability_code,additives,eco_score,allergens,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,markets,generic_name,link,palm_ingredients,brand_owner
1843,Tasties - McVitie's - 730g,5000168210186,"[""McVitie's""]",['France'],[],[],?,?,,?,,?,,?,,,730 g,,,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits']",,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,,,,,
1844,Sauce gastronomique Nantua - Raoul Gey - 190g,3193840269922,['Raoul Gey'],['France'],[],[],?,?,,?,,?,,?,,,190g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,Guiberico lomo,8437012739789,,['France'],[],[],?,273,1142 kj(273 kcal),"12,3","4,9","0,5","0,5","40,6","4,438","1,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,pains au chocolat - U - 360g,17894722,['U'],['France'],"['farine de blé 41,9%', 'beurre 18', '3%', 'chocolat 13', '7%', 'levure', 'œufs frais', 'émulsifiant', 'sel', 'poudre de lait écrémé', 'gluten de blé,arômes naturels']","['Sans huile de palme', 'Non végétalien', 'Peut-être végétarien']",?,407,1700 kj(407 kcal),20,"13,1","48,9","13,1","6,67","0,911","0,364",360g,['Pur beurre'],['sachets individuels'],"['Snacks', 'Snacks sucrés', 'Viennoiseries', 'Pains au chocolat']",,,,,D,"['Œufs', 'Gluten', 'Lait']",4,20 g,en quantité modérée,13.1 g,en quantité élevée,13.1 g,en quantité élevée,0.911 g,en quantité modérée,,+3%,+2%,-9%,-2%,+16%,+9%,-7%,+1%,+1%,19,-4%,E,-4%,81.1%,12.4%,3.5%,2.7%,0.3%,0.0%,50,,,,,
1847,Crème de sésame noir,2412934200278,,['France'],[],[],?,565,2364 kj(565 kcal),"50,4","6,8","10,2","0,2","17,7","0,1","0,04",,"['Bio', 'Bio européen', 'FR-BIO-01', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,3276230023110,3276230023110,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,Detox scandinave - Palais des Thés,2700461000509,['Palais des Thés'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,Miel de fleurs - Abeille Soleil - 500g,3368044010506,['Abeille Soleil'],['France'],[],[],?,?,,?,,?,,?,,,500g,,['pot en verre'],"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels français']",,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,
1851,8413645315699,8413645315699,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,Madeleines au biscuit rose,3760171240380,,['France'],[],[],?,453,1895 kj(453 kcal),28,16,47,17,"7,1","1,3","0,52",,,,"['Biscuits et gâteaux', 'Gâteaux', 'Madeleines']",,,,,B,,,28 g,en quantité élevée,16 g,en quantité élevée,17 g,en quantité élevée,1.3 g,en quantité modérée,,+3%,+3%,+23%,+131%,-11%,-38%,+25%,+60%,+60%,23,+25%,E,+25%,73.9%,13.5%,6.0%,3.4%,3.2%,0.0%,75,,,,,
1853,Ethiopia - Starbucks - 250g,0762111967848,['Starbucks'],['France'],[],[],?,?,,?,,?,,?,0,0,250 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Suprême queso mozzarella - Elpozo - 180g,8410843113669,['Elpozo'],['France'],[],[],?,227,950 kj(227 kcal),"17,8","5,5","1,5",1,"15,2",2,"0,8",180 g,['Fabriqué en Espagne'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,Granola - Seara - 300g,5600341930445,['Seara'],['France'],"['flocos de aveia* integrais ', '65%', 'xarope de arroz""', 'gordura de palma*', 'arroz crocante* ', 'arroz*', 'cevada maltada*', 'sal marinho', "" 'De produção biológica"", ' Poderá conter vestígios de frutos de casca rija', 'sementes LO de sésamo e lactos PESO LÍQUIDO: COMERCIALIZADO POR: Seara', '3000 Produtos Naturais Lda']",['Huile de palme'],?,450,1883 kj(450 kcal),15,"2,2",65,15,9,"0,04","0,016",300g,"['Bio', 'Bio européen', 'PT-BIO-04']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Frosch - 500ml,4001499917349,['Frosch'],"['France', 'Allemagne']",[],"['Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,500ml,"['Végétarien', 'Végétalien']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,Tarta de la casa - casal coton,8437011148728,['casal coton'],"['France', 'Espagne']",[],[],?,437,1828 kj(437 kcal),25,5,40,36,13,"0,17","0,068",,,,"['Massepain', ""Pâtes d'amande""]",,,,,E,,,25 g,en quantité élevée,5 g,en quantité modérée,36 g,en quantité élevée,0.17 g,en faible quantité,,-1%,-1%,+50%,+179%,-39%,-41%,+108%,+342%,+342%,16,+3%,D,+3%,92.2%,3.6%,1.7%,1.8%,0.8%,0.0%,25,,,,,
1858,wunderball - 82.5g,5011061103352,,['France'],[],[],?,?,,?,,?,,?,,,82.5g,,['Sachet'],['Bonbon chewing-gum'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,Coriandre graine - Les aides culinaires du Primeur - 50g,3760142806133,['Les aides culinaires du Primeur'],['France'],[],[],?,?,,?,,?,,?,,,50 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,Capsules De Café Kolli D'éthiopie Bio & équitable X10,5453003488538,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,"['Aliments et boissons à base de végétaux', 'Boissons', ""Aliments d'origine végétale"", 'Boissons chaudes', 'Cafés', 'Dosettes', 'Cafés en dosettes']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,2606433012276,2606433012276,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,Fraîcheur Mentholée bactéricide - BOLDAIR - 500ml,3661295607557,['BOLDAIR'],['France'],[],[],?,?,,?,,?,,?,,,500 ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,Gâteau au beurre Le batzien -  - 400g,3280920004105,,['France'],[],[],?,?,,?,,?,,?,,,400 g,,,['Gâteau au beurre'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,Thon a l'escabeche -,3261951165324,,['France'],[],[],?,167,699 kj(167 kcal),11,"0,9","6,4","1,7",10,"1,1","0,44",,,,"['Conserves', 'Produits de la mer', 'Poissons', 'Poissons en conserve', 'Thons', 'Thons en conserve', ""Thons à l'escabèche""]",,,,,D,,,11 g,en quantité modérée,0.9 g,en faible quantité,1.7 g,en faible quantité,1.1 g,en quantité modérée,,,,,,,,,,,1,,B,,86.9%,0.0%,2.5%,9.0%,1.2%,0.3%,41,,,,,
1865,Echine de porc 1/4,8426864103039,,['France'],[],[],?,256,1071 kj(256 kcal),"11,5","4,5",1,"0,6","36,3","3,8","1,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,6914188000186,6914188000186,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,Détox Sud-Africaine Rooibos - Palais des Thés - 102g,2700463001023,['Palais des Thés'],['France'],[],[],?,?,,?,,?,,?,,,102 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,This Rocks Detox - Whittard - 37.5g,5022032115205,['Whittard'],['France'],[],[],?,?,,?,,?,,?,,,37.5 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,Tomaten 1030,1030,,"['France', 'Allemagne']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,Crunchy oats,5016786060003,,['France'],[],[],?,410,1715 kj(410 kcal),"16,8",1,"56,1",29,8,"0,03","0,012",,['en:gluten-free'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,6008436005549,6008436005549,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,Cerneaux de noix,2600184034570,,['France'],[],[],?,?,,?,,?,,?,,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Noix', 'Cerneaux de noix']",,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,87.8%,0.0%,4.7%,2.4%,3.2%,2.0%,36,,,,,
1873,Absolument chocolat,3700574702306,,['France'],[],[],?,583,2439 kj(583 kcal),39,24,51,41,"7,1","0,088","0,035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,Bandol rosé  Le Galantin - 75cl,3389672457792,['Le Galantin'],['France'],['ons -Le el:04 94 98 75 94_ PRODUCE OF FRANCE- CONTAINS SULF CONTIENT SULFITES- ENTHALT SULF'],[],?,?,,?,,?,,?,,,75 cl,"['Concours général agricole', ""Médaille d'or du Concours général agricole"", ""Médaille d'or du concours général agricole 2014""]",['Bouteille'],"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins rosés']",['France'],['Var'],,,C,,,,,,,,,,,,,,,,,,,,,,,,,46.7%,3.7%,29.6%,13.4%,5.1%,1.4%,45,['Carrefour'],,,,
1875,3577490004032,3577490004032,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,Nut Butter - Nature Valley,8410076620279,['Nature Valley'],['France'],[],[],?,486,2033 kj(486 kcal),"26,2","5,3","51,4","24,5","8,1","0,342","0,137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,Chipolatas,3274822368021,,['France'],[],[],?,310,1297 kj(310 kcal),29,"9,7","0,7","0,7",13,"1,7","0,68",,,,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas']",,,,,E,,,29 g,en quantité élevée,9.7 g,en quantité élevée,0.7 g,en faible quantité,1.7 g,en quantité élevée,,+30%,+30%,+53%,+34%,-40%,+11%,-16%,-6%,-6%,19,+14%,E,+14%,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,,,
1878,Sweet Chili Sauce,8853662044002,,['France'],[],[],?,220,920 kj(220 kcal),0,0,53,0,"1,5",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,Epicerie / Apéritifs Bio / Biscuits Apéritif Bio,3571371930090,,['France'],[],[],?,411,1720 kj(411 kcal),"9,8","3,3",64,9,15,"3,8","1,52",,"['Bio', 'Bio européen', 'AB Agriculture Biologique', 'FR-BIO-01']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,Nectar de mangue,6194007890185,,['France'],[],[],?,61,255 kj(61 kcal),0,0,"14,13",0,0,0,0,,,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits', 'Jus et nectars', 'Nectars de fruits', 'Nectars de mangue']",,,,,D,,,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,,+17%,+18%,-100%,-100%,+14%,-100%,-100%,-100%,-100%,9,-42%,D,-42%,58.5%,3.8%,10.1%,20.0%,6.0%,1.7%,51,,,,,
1881,Huile de cacahuète grillée -,3760036760978,,['France'],[],[],?,900,3766 kj(900 kcal),100,16,0,0,0,0,0,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Matières grasses', 'Fruits à coques et dérivés', 'Matières grasses végétales', 'Huiles', 'Huiles de fruits à coques', 'Huiles de légumineuses', ""Huiles d'arachide""]",,,,,D,,,100 g,en quantité élevée,16 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,,+4%,+4%,+4%,-4%,,,,,,12,-1%,D,-1%,92.8%,2.3%,2.5%,1.3%,1.2%,0.0%,36,,,,,
1882,Vanilla macadamia café - Hawaiian isles kona coffe co. - 198g,0091903207016,['Hawaiian isles kona coffe co.'],['France'],[],[],?,?,,?,,?,,?,,,198g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,Danone,16509520,['Danone'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,Jambonneaux de porc cuits,3265980103104,,['France'],[],[],?,189,791 kj(189 kcal),13,"4,4",0,0,18,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,Brioche Nanterre,0202105000002,,['France'],[],[],?,403,1686 kj(403 kcal),17,10,47,13,13,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,Organic Supportive Root Remedy Tea X20 - Heath & Heather - 20envelope bags,5055486007116,['Heath & Heather'],"['France', 'Royaume-Uni']",[],[],?,?,,?,,?,,?,,,20 envelope bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,Ein horn Zauber -  - 180g,4260345595548,,['France'],[],[],?,?,,?,,?,,?,,,180 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,4260077043706,4260077043706,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,estromissione inteira - gelpeixe - 1kg,5601718201588,['Gelpeixe'],['France'],[],[],?,?,,?,,?,,?,,,1kg,,['Congelation'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,Saucisse sèche au bleu d'auvergne,3341860576012,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,2819711029983,2819711029983,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,Filet De Poulet Et Ses Légumes à L'Estragon - Nutrisaveurs,3760143950392,['Nutrisaveurs'],['France'],[],[],?,83,347 kj(83 kcal),"1,8","0,8","3,7","0,5",12,"0,62","0,248",,,,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",,,,,D,,,1.8 g,en faible quantité,0.8 g,en faible quantité,0.5 g,en faible quantité,0.62 g,en quantité modérée,,-37%,-36%,-38%,+7%,+672%,+106%,-47%,-17%,-17%,-2,,A,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,
1893,Blanquette de poulet riz et champ - Nutrisaveurs,3760143950460,['Nutrisaveurs'],['France'],[],[],?,106,444 kj(106 kcal),"2,7","1,4","11,9","1,1","7,6","0,81","0,324",,,,"['Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats à la volaille', 'Plats au poulet', 'Blanquette de poulet', 'Blanquette de poulet et riz']",,,,,D,,,2.7 g,en faible quantité,1.4 g,en faible quantité,1.1 g,en faible quantité,0.81 g,en quantité modérée,,-29%,-28%,-54%,-17%,-13%,-44%,-5%,-4%,-4%,1,-30%,B,-30%,78.2%,13.6%,2.4%,3.4%,1.4%,1.0%,44,,,,,
1894,Boite sucrette caramel,,,['France'],[],[],?,398,1665 kj(398 kcal),"8,5",6,78,64,"2,5","1,1","0,44",,['Fabriqué en France'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,Chispalhada Frami - 420g,5601256230910,['Frami'],['France'],[],[],?,190,795 kj(190 kcal),"13,9","5,6","8,4","5,6","7,9","0,89","0,356",420 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,Steak haché pur bœuf - Sauvage - 4,0233300043297,['Sauvage'],['France'],[],[],?,?,,?,,?,,?,,,4,,,"['Viandes', 'Bœuf', 'Steaks', 'Steaks de bœuf', 'Viandes fraîches', 'Steaks hachés', 'Steaks de bœuf hachés', 'Steaks hachés frais', 'Steaks hachés de bœuf frais']",,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,98.0%,0.5%,0.6%,0.6%,0.3%,0.1%,3,,,,,
1897,Tropical - Minute Maid,75330149,['Minute Maid'],['France'],[],[],178,42,178 kj(42 kcal),0,0,"9,5","9,5","0,3",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Temar Ser Kozi La Buchette Natura,3369640020531,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Santé & Bien-être / Compléments Alimentaires / Curcuma,3760089780459,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,"['EMB 82190A', 'Verdun-sur-Garonne (Tarn-et-Garonne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Santé & Bien-être / Compléments Alimentaires / Curcuma,3760089780459,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,"['EMB 82190A', 'Verdun-sur-Garonne (Tarn-et-Garonne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,panais du valde loire - babybio - 1,8411340019089,['Babybio'],['France'],['panais et eau de cuisson'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,1,"['Bio', 'Bio européen']",['Verre'],"['Aliments pour bébé', 'Plats principaux pour bébé', 'Petits pots pour bébé']",['France'],['France'],['FR-BIO-01'],,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,Yoghurt with compote&granola - Tesco,5057545888728,['Tesco'],['France'],[],[],?,122,510 kj(122 kcal),"3,3","1,2",18,"10,6","4,7","0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,2585036027774,2585036027774,,['France'],[],[],?,?,,?,,?,,?,,,,['en:gluten-free'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,Terrine au saumon fumé pamplemousse et pavot - Ducs de Gascogne - 65g,3382562980196,['Ducs de Gascogne'],['France'],[],[],?,176,736 kj(176 kcal),14,"6,2","3,1","1,5",10,"1,1","0,44",65 g,"['Sans colorants', 'Sans conservateurs']",,"['Terrines', 'Terrines de poisson', 'Terrines de saumon']",,,,,,,,14 g,en quantité modérée,6.2 g,en quantité élevée,1.5 g,en faible quantité,1.1 g,en quantité modérée,,-14%,-14%,-9%,+78%,-27%,+8%,-10%,-3%,-3%,12,+96%,D,+96%,,,,,,,,,,,,
1905,Peanut Butter,0016843698755,,['France'],[],[],?,60,251 kj(60 kcal),8,2,7,2,3,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Gemüse-lasagne,20206031,,['France'],[],[],?,115,481 kj(115 kcal),"6,4","1,1","9,1",4,"3,5",1,"0,4",,['Fabriqué en Belgique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Pousse haricot mungo,2868150009315,,['France'],[],[],?,15,63 kj(15 kcal),"0,5","0,01","1,2","0,6","2,5","0,017","0,007",,['Sans conservateurs'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,Miel de Paris - Famille Mary - 125g,3760115094055,['Famille Mary'],['France'],[],[],?,?,,?,,?,,?,,,125 g,,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels français']","['France', 'Paris']",,,,B,,,,,,,,,,,,,,,,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,
1909,Nougat Montelimar,3486721022700,,['France'],[],[],?,444,1858 kj(444 kcal),"13,7","0,9",74,69,"6,2",,,,,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Confiseries de France', 'Nougats', 'Nougats de Montélimar']",,,,,E,,,13.7 g,en quantité modérée,0.9 g,en faible quantité,69 g,en quantité élevée,,,,-2%,-2%,-18%,-48%,+12%,+21%,-20%,,,,,,,91.0%,4.2%,2.3%,2.0%,0.5%,0.0%,34,,,,,
1910,Terfali sugo all amatriciana -  - 180gr,8032615274998,,['France'],[],[],?,?,,?,,?,,?,,,180gr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Jambon de bayonne 6 tranches lot de 3 - Aoste,3449865230790,['Aoste'],['France'],[],[],?,247,1033 kj(247 kcal),15,6,1,1,27,5,2,,,,"['Viandes', 'Charcuteries', 'Jambons', 'Jambons crus', 'Jambons secs', 'Jambons de Bayonne', 'en:raw-cured-ham']",,,,,E,,,15 g,en quantité modérée,6 g,en quantité élevée,1 g,en faible quantité,5 g,en quantité élevée,,+1%,+0%,+7%,+1%,+58%,+117%,-8%,+5%,+5%,18,+1%,D,+1%,81.5%,16.7%,0.3%,0.9%,0.5%,0.1%,13,,,,,
1912,roulade au jambon - Iller,3481910517906,['Iller'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Banane republique dominicaine,2805379015680,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'FR-BIO-10', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,stress dose,3700498702901,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,Auchan,2030000080434,['Auchan'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Auchan'],,,,
1916,Sacrément bon tomates et pesto rouge - Heinz - 490g,3660603080815,['Heinz'],['France'],"['Purée de tomates mi-réduites 45%', 'tomates 43%', 'pesto aux poivrons rouges 3% ', 'poivrons rouges', 'huile dolive', 'huile de tournesol', 'basilic', 'tomates grillées,vinaigre', 'pomme de terre en poudre', 'fromage ', 'lait', 'sel', 'ail', 'purée de tomates mi-reduites', 'sucre', 'poivre', 'romarin', 'oignons 1,6%', 'sucre', 'jus de citron', 'huile de tournesol 1%', ""avec des extraits d'oignons et d'ail frits"", ""fibres d'agrumes"", 'sel', 'ail']",['Non végétalien'],?,57,238 kj(57 kcal),"2,4","0,3","6,9",6,"1,3","0,74","0,296",490g,,,,,,,,,['Lait'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,Happy bears apple & lemon,5060276370882,,['France'],[],"['Végétalien', 'Végétarien']",?,209,874 kj(209 kcal),0,0,84,0,0,0,0,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,Filet de saumon -  - 730grs,0206230062188,,['France'],[],[],?,?,,?,,?,,?,,,730grs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Vermicelles Bio - Alpina - 500g,3252970444347,['Alpina'],['France'],"[""Semoule de blé dur de qualité superieure issu de l'agriculture biologique""]","['Sans huile de palme', 'Végétalien', 'Végétarien']",1475,?,1475 kj(353 kcal),2,"0,3",70,"2,5",11,0,0,500 g,"['Bio', 'Bio européen', 'FR-BIO-01', 'Fabriqué en France', 'Qualité supérieure', 'AB Agriculture Biologique', 'Blé français', 'Agriculture France']","['Sachet', 'Plastique']","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires', 'Pâtes sèches', 'Pâtes de blé dur', 'Vermicelles de blé dur']",['France'],['France'],,,B,['Gluten'],1,2 g,en faible quantité,0.3 g,en faible quantité,2.5 g,en faible quantité,0 g,en faible quantité,,,-0%,+16%,-12%,+9%,-5%,-6%,-100%,-100%,-1,,A,,65.0%,21.6%,6.8%,3.5%,3.1%,0.0%,74,,Vermicelles Bio,,,
1920,Brochette chocolat,2030500495417,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Parmigiano - Lovilio,2233315005806,['Lovilio'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,Amandes decortiqué,2600112041786,,['France'],[],[],?,645,2699 kj(645 kcal),"49,9","3,8","21,5","4,2","21,1","0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,3249381005236,3249381005236,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,Cookie Chocolat Noisette,0200368012466,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'FR-BIO-01']",,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits au chocolat', 'Cookies', 'Cookies au chocolat', 'Cookies au chocolat et aux noisettes']",,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,77.9%,13.1%,3.5%,3.4%,2.1%,0.0%,56,,,,,
