,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,brand,traceability_code,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,markets,nutriment_salt_tr,nutriment_sodium_tr,generic_name,quantity,labels,producer_info,additives,nova_score,packaging,eco_score,categories,manufacturing,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,ingredients_origins,palm_ingredients,allergens,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,link,brand_owner,origin_detail
367,8420068500038,8420068500038,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,3184830063521,3184830063521,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Taralli,8017070740646,['France'],[],[],?,471,"18,8","65,8",9,,,1971 kj(471 kcal),"2,1","2,1",,"2,2","0,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,3560070514694,3560070514694,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,60886404828,60886404828,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,3560071075934,3560071075934,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,3245390174468,3245390174468,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,3284624682072,3284624682072,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Lasagne,8690804028595,['France'],[],[],?,348,11,71,12,,,1456 kj(348 kcal),3,"3,5",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Honeybush rooibos thym abricot - Les Jardins de Gaïa,3582810181256,['France'],[],[],?,?,?,?,?,['Les Jardins de Gaïa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,3560070809486,3560070809486,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,3517738661610,3517738661610,['France'],[],[],?,?,?,?,?,,"['EMB 57032A', 'Ars-sur-Moselle (Moselle, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,3560070791989,3560070791989,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Grand Jury,3560070561247,['France'],[],[],?,?,?,?,?,['Grand Jury'],"['EMB 56075D', 'Guer (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,3560070322718,3560070322718,['France'],[],[],?,?,?,?,?,,"['EMB 67202', 'Hochfelden (Bas-Rhin, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,En Cuisine,3184830065112,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56075D', 'Guer (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Mini star vanille sauce caramel - Carrefour - 8,3560071018757,['France'],"['4 Mini bâtonnets de glace à la vanille marbrée de sauce caramel', 'enrobés de chocolat noir avec morceaux de noix de pécan caramélisés', ' Ingrédients : Glace à la vanille 56,5% : Lait écrémé réhydraté', 'eau', 'sucre', 'graisse de coprah', 'sirop de glucose-fructose', 'sirop de glucose', 'lactose et protéines de lait', ""émulsifiant mono - et diglycérides d'acides gras"", 'gélifiants farine de graines de caroube et gomme guar', 'extrait de vanille', 'gousses de vanille épuisées broyées', ' Enrobage chocolat noir 29% : Sucre', 'pâte de cacao', 'beurre de cacao', 'matière grasse laitière anhydre', 'émulsifiant polyricinoléate de polyglycérol', ' Sauce caramel 8,7% : Sirop de glucose', 'lait écrémé concentré', 'sucre', 'eau', 'dextrose', 'beurre de cacao', 'crème', 'beurre doux', 'gélifiant: pectines', 'sel', ""émulsifiant mono - et diglycérides d'acides gras"", 'arôme naturel', ' Morceaux de noix de pécan caramélisés 5,8% : Noix de pécan 4%', 'sucre', ' 4 Mini bâtonnets de glace à la vanille marbrée de sauce caramel', 'enrobés de chocolat au lait avec morceaux de maïs sucrés enrobés de beurre de cacao', ' Ingrédients : Glace à la vanille 56,5% : Lait écrémé réhydraté', 'eau', 'sucre', 'graisse de coprah', 'sirop de glucose-fructose', 'sirop de glucose', 'lactose et protéines de lait', ""émulsifiant mono - et diglycérides d'acides gras"", 'gélifiants : farine de graines de caroube et gomme guar', 'extrait de vanille', 'gousses de vanille épuisées broyées', ' Enrobage chocolat au lait 29% : Sucre', 'beurre de cacao', 'lactosérum en poudre', 'matière grasse laitière anhydre', 'pâte de cacao', 'lait écrémé en poudre', 'émulsifiants lécithines de soja et polyricinoléate de polyglycérol', ' Sauce caramel 8,7% : Sirop de glueose', 'lait écrémé concentré', 'sucre', 'eau', 'dextrose', 'beurre de cacao', 'crème', 'beurre doux', 'gélifiant: pectines', 'sel', ""émulsifiant mono - et diglycérides d'acides gras"", 'arôme naturel', ' Morceaux de mais sucrés enrobés de beurre de cacao 5,8% : Mais 3,1%', 'sucre 1,7%', 'huile de tournesol', 'beurre de cacao 0,2%', 'sel', ' Pourcentages exprimés sur chaque bâtonnet', ' Peut contenir des traces de gluten', ""d'euf"", ""d'arachides et d'autres fruits à coque""]","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",?,?,?,?,?,['Carrefour'],"['EMB 29181', 'Plouédern (Finistère, France)']",,,,['Carrefour'],,,,8,,,"[""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E410 - Gomme de caroube', 'E412 - Gomme de guar', ""E476 - Esters polyglycériques d'acides gras d'huile de ricin"", 'E440 - Pectines']",4,['Surgelé'],,"['Desserts', 'Surgelés', 'Desserts glacés', 'Glaces et sorbets']",['France'],,,,,,,,,,,,,['France'],,['Lait'],,,,,,,,,,,,,,,,,,,,
384,3560070822362,3560070822362,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,En Cuisine,3184830055724,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,8710557010101,8710557010101,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,"['Barquette', 'Film en plastique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,3760128523511,3760128523511,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Grand Jury,3560070953172,['France'],[],[],?,?,?,?,?,['Grand Jury'],"['EMB 02408C', 'Laon (Aisne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,3560070574100,3560070574100,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Pastificio del colle,8025607003492,['France'],[],[],?,354,"1,3","73,8","11,77",,,1481 kj(354 kcal),"0,3","0,3",,11,"4,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,3560070799572,3560070799572,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,3560070470372,3560070470372,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Veloute petits pois lardons,3268560011103,['France'],[],[],?,115,"6,7","6,5","5,7",,"['FR 29.075.020 CE', 'Guipavas (Finistère, France)']",481 kj(115 kcal),3,"2,1",,"1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,3560070474219,3560070474219,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,En Cuisine,3184830053744,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 53130L', 'Laval (Mayenne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Andouille,2699485044340,['France'],[],[],?,1032,18,"0,6",20,,,4318 kj(1032 kcal),"9,7",0,,"2,6","1,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,3245414669567,3245414669567,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,3560070958115,3560070958115,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,3760215690911,3760215690911,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,3660989179134,3660989179134,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,3660989160316,3660989160316,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,3560070798971,3560070798971,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,3560070705276,3560070705276,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,3300770184915,3300770184915,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3270190147763,3270190147763,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,3245390244246,3245390244246,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,3560071009281,3560071009281,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,3245390174512,3245390174512,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,3523680339637,3523680339637,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Râpé d'Auvergne,2150917010000,['France'],[],[],?,369,"29,4","0,83","25,5",,,1544 kj(369 kcal),"19,9",0,,"2,18","0,872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Saucisson fumé lorrain au porc fermier,2223814039884,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,8413831000156,8413831000156,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,3560071075903,3560071075903,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,3663513040047,3663513040047,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Lupin,2037949008598,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,En Cuisine,3560070345250,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 16292C', 'Ruffec (Charente, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,3576281114356,3576281114356,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,3560071120696,3560071120696,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,3560071120665,3560071120665,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,3271560051178,3271560051178,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,8710557011146,8710557011146,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,5411651091463,5411651091463,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Haribo Polka,3103220466179,['France'],[],[],?,340,"1,2",77,"4,5",,,1423 kj(340 kcal),"0,6",49,,"0,67","0,268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Paniers St Jacques,3521420380413,['France'],[],[],?,?,?,?,?,,"['EMB 03185A', 'Montluçon (Allier, France)', 'FR 03.185.006 CE', 'Montluçon (Allier, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,3166780053685,3166780053685,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,En Cuisine,3560071016494,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56251E', 'Theix (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,3560071074159,3560071074159,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,3560071074111,3560071074111,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,3560070552696,3560070552696,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,3560070354924,3560070354924,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,En Cuisine,3184830056400,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Pizza,3701027900331,['France'],[],[],?,212,"15,69","2,7",15,,,887 kj(212 kcal),"12,19","0,09",,"0,79","0,316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Escalope de poulet milanaises,2255145075248,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Yuzu hot sauce,00569910,['France'],[],[],?,0,0,0,0,,,0 kj(0 kcal),0,0,,7,"2,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,3560070603886,3560070603886,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Carrefour,3560071101251,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 49180B', 'Longué-Jumelles (Maine-et-Loire, France)']",,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Alouettes sans tête provençales,4432803394523,['France'],[],[],?,?,?,?,?,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Quiche Duo Poivron,5407009120046,['France'],[],[],?,181,"9,6",17,"5,8",,,757 kj(181 kcal),"4,6","2,7",,"0,86","0,344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Garlic Chili Sauce,8888020061155,['France'],[],[],?,109,"0,6","23,1",1,,,456 kj(109 kcal),"0,2","15,8",,"1,01","0,404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,8025202366596,8025202366596,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,5702289020834,5702289020834,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,3560070750214,3560070750214,['France'],[],[],?,?,?,?,?,,"['EMB 67434', 'Sarre-Union (Bas-Rhin, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5413508020220,5413508020220,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5413508020022,5413508020022,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Medaglioni Di Seitan Con Cipolla,8022822001647,['France'],[],[],?,204,"11,6","2,5","19,7",,,854 kj(204 kcal),"1,3","0,8",,2,"0,8",,,,,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Substituts de viande', 'Seitan']",,,+23%,+125%,-69%,0%,,,,,,,,,,,11.6 g,en quantité modérée,1.3 g,en faible quantité,0.8 g,en faible quantité,2 g,en quantité élevée,+23%,+90%,-26%,+80%,+80%,11,+746%,D,+746%,,,
446,3700887100332,3700887100332,['France'],[],[],?,?,?,?,?,,"['FR 62.894.101 CE', 'Wimille (Pas-de-Calais, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Fresh chicken meat,5941621002880,['France'],[],[],?,113.3,"2,62","0,44","21,68",,,474 kj(113 kcal),1,"0,1",,"0,23","0,092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,3245390122773,3245390122773,['France'],[],[],?,?,?,?,?,,"['EMB 49058', 'Cerqueux (Maine-et-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Quiche poireaux fenouil,5407009120053,['France'],[],[],?,189,"9,9",18,"6,1",,,791 kj(189 kcal),"4,6","4,1",,"0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Émincés de poulet- saveur kebab - En Cuisine,3184830101896,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 85086', 'Falleron (Vendée, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Olive pikkantine denocciolate,8008500002175,['France'],[],[],?,206,21,"0,6","1,3",,,862 kj(206 kcal),"2,6","0,4",,"3,9","1,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,3560070375776,3560070375776,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,3184830033500,3184830033500,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,3184830033494,3184830033494,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Carrefour,3560071009724,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 62447', 'Hesdin (Pas-de-Calais, France)']",,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Mangue,7757917000021,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Multicroquettes - Carrefour - 2kg,3560071001650,['France'],"['Céréales', ' 50% dans les croquettes céréales ""os""', 'et 42% dans les croquettes céréales ""poisson beige""', 'viandes et sous-produits animaux', 'extraits de protéines végétales', ""sous-produits d'origine végétale"", 'huiles et graisses', 'substances minérales', 'poissons et sous-produits de poissons ', 'dont saumon issu de saumon déshydraté 4% dans les croquettes au saumon', 'légumes ', 'dont pois 4% dans les croquettes aux pois et carottes issues de carottes déshydratées 4% dans les croquettes aux carottes', 'levures']","[""Pourrait contenir de l'huile de palme""]",?,?,?,?,?,['Carrefour'],['NON'],,,,['Carrefour'],,,Aliment complet pour chats.,2 kg,['Fabriqué en France'],Fabriqué en France par FR 62 894 050 / EMB 62 894D ou par FR 03 321 005 / EMB 03 321B pour Interdis.,,,,,,,,,,,,,,,,,,,,,['Poisson'],,,,,,,,,,,,,,,,,,,,
458,marquise de sevigne,3275179195520,['France'],[],[],?,?,?,?,?,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Interdis,3560070432578,['France'],[],[],?,?,?,?,?,"['Interdis', 'En Cuisine']","['EMB 02558B', 'Nouvion-en-Thiérache (Aisne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,5410298053650,5410298053650,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,3046300001238,3046300001238,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,3760129850135,3760129850135,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,3760015390011,3760015390011,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,3660989115712,3660989115712,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,3289360010127,3289360010127,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,3245390248756,3245390248756,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,3245390246899,3245390246899,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"Haricots verts extra fins - En cuisine - 2,5kg",3184830035788,['France'],['Haricots verts extra-fins précuits 100%'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,?,?,?,['En cuisine'],['EMB B-5413508'],,,,['Promocash'],,,,"2,5 kg",,,,1,"['Sachet', 'Surgelé']",,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Surgelés', 'Légumes et dérivés', 'Aliments à base de plantes surgelés', 'Légumes surgelés']",['Belgique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"Haricots verts très fins - En cuisine - 2,5kg",3184830035757,['France'],['Haricots verts très fins précuits 100%'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,?,?,?,['En cuisine'],['EMB B-5413508'],,,,['Promocash'],,,,"2,5 kg",,,,1,"['Sachet', 'Surgelé']",B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Aliments à base de fruits et de légumes', 'Légumineuses', 'Surgelés', 'Légumes et dérivés', 'Aliments à base de plantes surgelés', 'Légumineuses surgelées', 'Légumes surgelés', 'Haricots verts', 'Haricots verts surgelés', 'Haricots verts surgelés précuits']",['Belgique'],,,,,,45.8%,1.4%,10.2%,8.5%,25.5%,8.6%,84,,,,,,,,,,,,,,,,,,,,,,,
470,Grand Jury,3245390178039,['France'],[],[],?,?,?,?,?,['Grand Jury'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Grand Jury,3245390134899,['France'],[],[],?,?,?,?,?,['Grand Jury'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,3560070713059,3560070713059,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,3560070473199,3560070473199,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Grand Jury,3560070155897,['France'],[],[],?,?,?,?,?,['Grand Jury'],"['EMB 49180B', 'Longué-Jumelles (Maine-et-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Grand Jury,3245390187796,['France'],[],[],?,?,?,?,?,['Grand Jury'],"['EMB 22067', ""Grâces (Côtes-d'Armor, France)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Grand Jury,3245390184092,['France'],[],[],?,?,?,?,?,['Grand Jury'],"['EMB 47323', 'Villeneuve-sur-Lot (Lot-et-Garonne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Gouda de chevre,2854183026764,['France'],[],[],?,406,31,0,"22,5",,,1699 kj(406 kcal),24,0,,"1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Grand Jury,3560070169085,['France'],[],[],?,?,?,?,?,['Grand Jury'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,3560070159239,3560070159239,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
