,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,brand,traceability_code,additives,nova_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,quantity,labels,ingredients_origins,allergens,generic_name,packaging,manufacturing,markets,brand_owner,link,palm_ingredients
52,Parmesan,0299196028602,['France'],[],[],?,392,1640 kj(392 kcal),28,18,0,0,33,"1,6","0,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['AOP'],,,,,,,,,
53,Parmigiano,0299196030049,['France'],[],[],?,392,1640 kj(392 kcal),28,18,0,0,33,"1,6","0,64",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages italiens', 'Parmigiano Reggiano']",28 g,en quantité élevée,18 g,en quantité élevée,0 g,en faible quantité,1.6 g,en quantité élevée,,-2%,-2%,-6%,-9%,-100%,,+2%,0%,0%,16,-4%,D,-4%,D,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,
54,Parmigiano reggiano,0299196035426,['France'],[],[],?,392,1640 kj(392 kcal),28,18,18,0,33,"1,6","0,64",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages italiens', 'Parmigiano Reggiano']",28 g,en quantité élevée,18 g,en quantité élevée,0 g,en faible quantité,1.6 g,en quantité élevée,,-2%,-2%,-6%,-9%,+1578847%,,+2%,0%,0%,16,-4%,D,-4%,D,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,
55,Parmigiano reggiano app -  - 217g,0299196036935,['France'],[],[],?,?,,?,,?,,?,,,,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages italiens', 'Parmigiano Reggiano']",,,,,,,,,,,,,,,,,,,,,,,D,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,217g,,,,,,,,,,
56,Parmigiano Reggiano,0299196037468,['France'],[],[],?,392,1640 kj(392 kcal),28,18,0,0,33,"1,6","0,64",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages italiens', 'Parmigiano Reggiano']",28 g,en quantité élevée,18 g,en quantité élevée,0 g,en faible quantité,1.6 g,en quantité élevée,,-2%,-2%,-6%,-9%,-100%,,+2%,0%,0%,16,-4%,D,-4%,D,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,
57,Roquefort Papillon - Fromagerie Papillon,0299275025713,['France'],['ROQUEFORT PAPILLON protégée a pâte perslllée au IAIT de brebis cru et entier Va!eurs nutn'],[],?,379,1586 kj(379 kcal),32,20,"1,8",0,21,"3,6","1,44",['Fromagerie Papillon'],"['FR 12.203.026 CE', 'Roquefort-sur-Soulzon (Aveyron, France)']",,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Fromages de brebis', 'Roqueforts']",32 g,en quantité élevée,20 g,en quantité élevée,0 g,en faible quantité,3.6 g,en quantité élevée,,+3%,+4%,+0%,-10%,+176%,-100%,+8%,+1%,+1%,19,0%,E,0%,D,88.4%,4.4%,2.4%,3.1%,1.4%,0.4%,44,,['Point Vert'],,,,,,,,,
58,Roquefort Papillon,0299275028271,['France'],[],[],?,379,1586 kj(379 kcal),32,20,"1,8",0,21,"3,6","1,44",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Fromages de brebis', 'Roqueforts']",32 g,en quantité élevée,20 g,en quantité élevée,0 g,en faible quantité,3.6 g,en quantité élevée,,+3%,+4%,+0%,-10%,+176%,-100%,+8%,+1%,+1%,19,0%,E,0%,D,88.4%,4.4%,2.4%,3.1%,1.4%,0.4%,44,,,,,,,,,,,
59,Roquefort,0299288017910,['France'],[],[],?,379,1586 kj(379 kcal),32,20,"1,8",0,21,"3,6","1,44",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Fromages de brebis', 'Roqueforts']",32 g,en quantité élevée,20 g,en quantité élevée,0 g,en faible quantité,3.6 g,en quantité élevée,,+3%,+4%,+0%,-10%,+176%,-100%,+8%,+1%,+1%,19,0%,E,0%,D,88.4%,4.4%,2.4%,3.1%,1.4%,0.4%,44,,,,,,,,,,,
60,Fromage de Brebis,0299416054381,['France'],[],[],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Brie de meaux,0299420017327,['France'],[],[],?,278,1163 kj(278 kcal),"22,8","16,2","0,5","0,5","20,9","1,7","0,68",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages à pâte molle à croûte fleurie', 'Fromages de France', 'Bries', 'Brie de Meaux']",22.8 g,en quantité élevée,16.2 g,en quantité élevée,0.5 g,en faible quantité,1.7 g,en quantité élevée,,-0%,-1%,+5%,+6%,+5%,+98%,+1%,-5%,-5%,15,-1%,D,-1%,D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,,,,,
62,Fromage brebis,0299532021328,['France'],[],[],?,384,1607 kj(384 kcal),32,20,0,0,24,"1,8","0,72",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages']",32 g,en quantité élevée,20 g,en quantité élevée,0 g,en faible quantité,1.8 g,en quantité élevée,,+17%,+17%,+20%,+12%,-100%,-100%,+18%,+38%,+38%,16,+17%,D,+17%,D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,,,,,
63,Roquefort société,0299607018567,['France'],[],[],?,361,1510 kj(361 kcal),"31,7","22,5",0,0,19,"3,7","1,48",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Fromages de brebis', 'Roqueforts']",31.7 g,en quantité élevée,22.5 g,en quantité élevée,0 g,en faible quantité,3.7 g,en quantité élevée,,-2%,-1%,-1%,+1%,-100%,-100%,-2%,+4%,+4%,19,0%,E,0%,D,88.4%,4.4%,2.4%,3.1%,1.4%,0.4%,44,,['AOP'],,,,,,,,,
64,Roquefort,0299607020409,['France'],[],[],?,361,1510 kj(361 kcal),"31,7","22,5",0,0,19,"3,7","1,48",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Fromages de brebis', 'Roqueforts']",31.7 g,en quantité élevée,22.5 g,en quantité élevée,0 g,en faible quantité,3.7 g,en quantité élevée,,-2%,-1%,-1%,+1%,-100%,-100%,-2%,+4%,+4%,19,0%,E,0%,D,88.4%,4.4%,2.4%,3.1%,1.4%,0.4%,44,,,,,,,,,,,
65,Roquefort,0299607021970,['France'],[],[],?,361,1510 kj(361 kcal),"31,7","22,5",0,0,19,"3,7","1,48",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Fromages de brebis', 'Roqueforts']",31.7 g,en quantité élevée,22.5 g,en quantité élevée,0 g,en faible quantité,3.7 g,en quantité élevée,,-2%,-1%,-1%,+1%,-100%,-100%,-2%,+4%,+4%,19,0%,E,0%,D,88.4%,4.4%,2.4%,3.1%,1.4%,0.4%,44,,,,,,,,,,,
66,Roquefort,0299607023554,['France'],[],[],?,361,1510 kj(361 kcal),"31,7","22,5",0,0,19,"3,7","1,48",,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Fromages de brebis', 'Roqueforts']",31.7 g,en quantité élevée,22.5 g,en quantité élevée,0 g,en faible quantité,3.7 g,en quantité élevée,,-2%,-1%,-1%,+1%,-100%,-100%,-2%,+4%,+4%,19,0%,E,0%,D,88.4%,4.4%,2.4%,3.1%,1.4%,0.4%,44,,,,,,,,,,,
67,Roquefort - Societe,0299607027224,['France'],"['Au lait cru de brebis', ' A conserver entre +20C et +60C', ' Fabriqué par Société des Caves • 670240 12203018 12250 Roquefort-sur-Soulzon ', 'France', ' www', 'roquefort-societe', 'com >UEFORT']",['Non végétalien'],?,361,1510 kj(361 kcal),"31,7","22,5",0,0,19,"3,7","1,48",['Societe'],,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Fromages de brebis', 'Roqueforts']",31.7 g,en quantité élevée,22.5 g,en quantité élevée,0 g,en faible quantité,3.7 g,en quantité élevée,,-2%,-1%,-1%,+1%,-100%,-100%,-2%,+4%,+4%,19,0%,E,0%,D,88.4%,4.4%,2.4%,3.1%,1.4%,0.4%,44,,,,,,,,,,,
68,P'Tit Basque Carrefour,0299678071379,['France'],[],[],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Carrefour'],,,
69,P'tit basque,0299678075834,['France'],[],[],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,8","0,72",,"['FR 64.314.100 CE', 'Larceveau-Arros-Cibits (Pyrénées-Atlantiques, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,P'tit Basque - Istara,0299685041396,['France'],"['lait de brebis pasteurisé', 'sel', 'coagulant', 'chlorure de calcium', 'ferments lactiques ', 'lait', ' colorants de la croûte : caramel naturel', 'rocou', 'conservateur E235']",['Non végétalien'],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,83","0,732",['Istara'],,"['E160b - Rocou', 'E235 - Natamycine']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Lait'],,,,,,,
71,P'tit basque,0299685048678,['France'],[],[],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,8","0,72",,"['EMB 15162A', 'Riom-ès-Montagnes (Cantal, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,P'tit Basque,0299685057274,['France'],[],[],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,P’tit basque - Istara,0299685065460,['France'],"['lait de brebi pasteurisé', 'sel', 'coagulant', 'chlorure de calcium', 'ferments lactiques ', 'lait', ' colorants de la croûte : caramel naturel rocou', 'conservateur E235']",['Non végétalien'],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,8","0,72",['Istara'],"['EMB 15162A', 'Riom-ès-Montagnes (Cantal, France)']",['E235 - Natamycine'],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Lait'],,,,,,,
74,P'tit Basque,0299685066252,['France'],[],[],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,8","0,72",,"['FR 15.162.001 CE', 'Riom-ès-Montagnes (Cantal, France)', 'EMB 15162A', 'Riom-ès-Montagnes (Cantal, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,P'tit Basque,0299685076091,['France'],[],[],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,5","0,6",,"['FR 15.162.001 CE', 'Riom-ès-Montagnes (Cantal, France)', 'EMB 15162A', 'Riom-ès-Montagnes (Cantal, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,P'tit Basque,0299685082726,['France'],[],[],?,413,1728 kj(413 kcal),"35,9","25,5","0,2","0,2","22,3","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Cantal,0299692012143,['France'],[],[],?,369,1544 kj(369 kcal),29,"20,6",1,1,26,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,8 mini beignets fourrés,0299775020331,['France'],[],[],?,428,1791 kj(428 kcal),24,"8,5",45,19,"6,8","0,72","0,288",,,,,"['Snacks', 'Snacks sucrés', 'Beignets sucrés']",24 g,en quantité élevée,8.5 g,en quantité élevée,19 g,en quantité élevée,0.72 g,en quantité modérée,,+21%,+20%,+52%,+145%,-0%,+17%,+7%,-2%,-2%,20,+67%,E,+67%,,,,,,,,,,"['Sans arômes artificiels', 'Sans colorants', 'Sans conservateurs']",,,,,,,,,
79,Tarte aux fraises,0299916058711,['France'],[],[],?,273,1142 kj(273 kcal),10,7,41,18,"3,8","0,32","0,128",,,,,"['Tartes', 'Tartes sucrées', 'Tartes aux fruits', 'Tartelettes', 'Biscuit sec nappé aux fruits', 'Tartes aux fraises']",10 g,en quantité modérée,7 g,en quantité élevée,18 g,en quantité élevée,0.32 g,en quantité modérée,,+43%,+43%,+45%,+88%,+38%,+12%,+32%,+38%,+38%,13,+64%,D,+64%,C,81.3%,10.4%,3.5%,2.6%,2.1%,0.0%,56,,,,,,,,,,,
80,brique orange,0299990015358,['France'],[],[],?,40,167 kj(40 kcal),0,0,"9,5","9,3","0,6","0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Sans conservateurs'],,,,,,,,,
81,Merguez extra denereuses,0299990016140,['France'],[],[],?,293,1226 kj(293 kcal),25,"11,4","3,9","0,7",13,"1,9","0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Merguez véritables sans conservateur,0299990019097,['France'],[],[],?,287,1201 kj(287 kcal),25,11,"0,5","0,5",15,"1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'Viande Française', 'Fabriqué en France', 'Sans conservateurs', 'AB Agriculture Biologique', 'Viande-bovine-francaise']",,,,,,,,,
83,"Chou blanc,carotte,oignon",0299995007624,['France'],[],[],?,125,523 kj(125 kcal),10,"0,8","6,5","5,5",1,"0,5","0,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Equal - Merisant Company,0300258900078,"['France', 'États-Unis']","['Dextrose with maltodextrin', 'aspartame', 'acesulfame potassium']",[],?,0,0 kj(0 kcal),0,0,0,0,0,0,0,['Merisant Company'],,"['E951 - Aspartame', 'E950 - Acésulfame K']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Equal spoonful,0300258901242,"['Australie', 'France']",[],[],?,372,1556 kj(372 kcal),0,0,91,"2,7",2,"0,006","0,002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Woolworths'],,,
86,"Gu Energy Energy Gel 24 X 32G Sachet, Vanille - 32g",0307694931000,['France'],[],[],?,312,1305 kj(312 kcal),0,0,69,22,0,"0,46","0,184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 g,,,,,,,,,,
87,Gu Gel Energy Trois Fruits Rouges,0307694931024,['France'],"['eau', 'fructose', 'arômes', 'addes aminés ', 'leudne', 'vartne', 'isoleucine', 'régulateurs daàdité ', 'citrate de potassium', 'dtrate de sodium', 'carbonate de ajdum', 'sel de mer', 'extrait de feuille de thé vert ', 'contient de la Gféine', 'addes ', 'adde citrique', 'acide malique', 'gomme gellane', 'onsetvateurs ', 'benzoate de sodium', 'sorbate de huje de tournesol', ' quotidienne recommandée: Un paquet parjM Ne pas dépasser la dose quotidienne Les ompléments artmentaires ne pas être uhltés substitut à une aEmentation variée et équT&ée', ' de portée des jeunes enfants Contient de la ', '2&ng pat paqtLit', ' Non recommandé les enfants Jes Date de *remption et Numéro de lot: la face du paquet Importateur : ln +33164 SS 32 Ernaj: gugatNet3\\nmotion', 'fr au É=ts de 15-20C']",[],?,312,1305 kj(312 kcal),0,0,72,19,0,"0,43","0,172",['Gu'],,"['E502 - Carbonates', 'E296 - Acide malique', 'E418 - Gomme gellane', 'E211 - Benzoate de sodium', '', 'Risque élevé de sur-exposition']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Energy Gel Citron Intense - GU Energy,0307694931031,['France'],"['Ravintosisâltô 32g Energ', 'y', 'i', 'a', 'e', 'aa', '/Brennwert/Energfa/ 418 EvépyEta,/ kJ ', 'kal', ' ', '100', ' Og Grassi/ATtapd,/Fedt/Tuky/Rasvaa saturates/gesâttigte Fettsàuren/de las cuales Og saturadas /lipides vetten/ di cui fed6yrer/Mâtade fet6yror/Mettet fett/ Nascené tuk,//Twdyttyncm rasvahappoja de 23g']",[],?,312,1305 kj(312 kcal),0,0,72,19,0,"0,4","0,16",['GU Energy'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Energy Gel Fraise Banane,0307694931048,['France'],[],[],?,312,1305 kj(312 kcal),0,0,69,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"Gu Energy Energy Gel 24 X 32G Sachet, Espresso",0307694931093,['France'],"['WATER R', 'TASSUVICITRATE', 'SŒU/CITRATEGREEN ', 'PRESERVATIVE']",[],?,312,1305 kj(312 kcal),0,0,69,22,0,"0,046","0,018",['GU Energy'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Energy Gel Saveur Caramel Salé,0307694931123,['France'],[],[],?,312,1305 kj(312 kcal),0,0,69,22,0,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Energy Gel,0307694931147,['France'],[],[],?,312,1305 kj(312 kcal),0,0,66,19,0,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Roctane - 1.1oz,0307694932007,['France'],[],[],?,312,1305 kj(312 kcal),0,0,66,19,0,"9,7","3,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1 oz,,,,,,,,,,
94,Pur jus pomme trouble - Vitamont - 1L,03004906,['France'],[],[],?,?,,?,,?,,?,,,['Vitamont'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1L,,,,,,,,,,
95,Papillotes poulet paprika et tomate - maggi - 1,03018170,['France'],[],[],?,?,,?,,?,,?,,,['Maggi'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
96,Tuna & sweetcorn sandwich - Tesco,03026304,['France'],[],[],?,250,1046 kj(250 kcal),12,1,23,3,11,1,"0,4",['Tesco'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Breakfast flats - Quaker,03026607,"['France', 'États-Unis']","['Whole grain oat flour', 'brown sugar', 'whole grain oats', 'whole wheat flour', 'sunflower oil ', 'with tocopherols to preserve freshness', 'sugar', 'dried blueberries', 'honey', 'steel cut oats', 'flaxseed', 'quinoa', 'roasted almonds', 'natural flavor', 'soy lecithin', 'salt', 'leavening agents ', 'baking soda', 'calcium phosphate', 'cinnamon', 'cranberry juice concentrate', 'pecans']",['Non végétalien'],?,450,1883 kj(450 kcal),"17,5","1,25",70,25,"7,5","0,875","0,35",['Quaker'],,"['E322i - Lécithine', 'E500ii - Carbonate acide de sodium']",4,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits']",17.5 g,en quantité modérée,1.25 g,en faible quantité,25 g,en quantité élevée,0.875 g,en quantité modérée,,-5%,-5%,-16%,-88%,+9%,-15%,+15%,+49%,+49%,9,-55%,C,-55%,C,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,,,,"['Fruits à coque', 'Soja']",,,,,The Quaker Oats Company,,
98,Peanuts curls - Weight Watchers,03033685,['France'],[],[],?,424,1774 kj(424 kcal),"13,6","3,1","59,2","2,2","13,3","2,3","0,92",['Weight Watchers'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Houmous citron confit,03035160,['France'],[],[],?,326,1364 kj(326 kcal),"24,7","2,8","6,2","3,3","6,8","0,95","0,38",,"['FR 14.712.042 CE', 'Troarn (Calvados, France)']",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Produits à tartiner salés', 'Pâtes à tartiner végétales', 'Houmous']",24.7 g,en quantité élevée,2.8 g,en quantité modérée,3.3 g,en faible quantité,0.95 g,en quantité modérée,,+24%,+24%,+22%,+14%,-42%,+146%,+5%,-9%,-9%,6,+20%,C,+20%,B,51.0%,18.6%,11.1%,13.1%,4.9%,1.3%,91,,,,,,,,,,,
100,Jus ACE Orange Carotte Citron - Pago - 1L,03036006,['France'],[],[],?,44,184 kj(44 kcal),"0,5","0,1",10,10,"0,5",,,['Pago'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1L,,,,,,,,,,
101,"Chicken, bacon, lettuce sandwich - Tesco",03038536,"['France', 'Royaume-Uni']",[],[],?,238,996 kj(238 kcal),"9,6","2,2",21,"3,4","15,8",1,"0,4",['Tesco'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Calin +,03044506,['France'],[],[],?,52,218 kj(52 kcal),"0,1","0,1","5,1","5,1","7,4","0,15","0,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Chicken Cesar - Tesco,03061565,"['France', 'Royaume-Uni']",[],[],?,274,1146 kj(274 kcal),?,"14,2",?,"3,7",10,1,"0,4",['Tesco'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['card-box', 'ldpe-sleeve']",,,,,
104,5 Sesame Seed Bagels -,03066669,['France'],[],[],?,273,1142 kj(273 kcal),"3,6","0,5","46,8","5,3","11,4","0,8","0,32",,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains spéciaux', 'Pains Bagel']",3.6 g,en quantité modérée,0.5 g,en faible quantité,5.3 g,en quantité modérée,0.8 g,en quantité modérée,,-0%,-1%,+1%,-31%,-3%,-3%,+16%,-9%,-9%,2,-5%,B,-5%,B,54.4%,24.1%,13.6%,6.9%,1.0%,0.0%,94,,,,,,,,,,,
105,Жабенятко,03077795,['France'],[],[],?,560,2343 kj(560 kcal),35,0,55,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Sirop menthe,03085943,['France'],[],[],?,317,1326 kj(317 kcal),0,0,79,79,0,,,,,,,"['Boissons', 'Sirops', 'Sirops aromatisés', 'Sirops de menthe']",,,,,,,,,,+33%,+29%,-100%,-100%,+28%,+33%,-100%,,,,,,,B,58.3%,8.5%,16.3%,7.9%,7.3%,1.6%,100,,,,,,,,,,,
107,Melange de legumes vapeur - Freshona,03093375,['France'],[],[],?,43,180 kj(43 kcal),"1,1","0,2",5,"3,5","1,7","0,6","0,24",['Freshona'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Amandise eclats,0317220509566,['France'],[],['Sans huile de palme'],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['en:palm-oil-free'],,,,,,,,,
109,Crackers amande aux 4 saveurs,0317221000192,['France'],[],[],?,1,4 kj(1 kcal),1,1,1,1,1,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Caramandise,0317221000215,['France'],[],[],?,20,84 kj(20 kcal),38,20,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Olives picholines,0317221206631,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Galettes pur beurre - Bijou,03105610,['France'],[],[],?,487,2038 kj(487 kcal),22,13,65,28,"6,5","1,2","0,48",['Bijou'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Le pur jus - Joker,03133312,['France'],[],[],?,44,184 kj(44 kcal),0,0,"9,4","8,7","0,7",0,0,['Joker'],,,,['Boissons'],0 g,en faible quantité,0 g,en faible quantité,8.7 g,en quantité élevée,0 g,en faible quantité,,-21%,-24%,-100%,-100%,-17%,-8%,+41%,-100%,-100%,13,+70%,E,+70%,,,,,,,,,,,,,,,,,,,
114,03139165,03139165,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Commerce équitable', 'Max Havelaar']",,,,,,,,,
115,Crispy oignons knapperige uien,03141571,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,100%pur jus d orange,03179451,['France'],[],[],?,44,184 kj(44 kcal),"0,5","0,1",10,10,"0,5",0,0,,,,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits', 'Jus et nectars', 'Jus de fruits']",0.5 g,en faible quantité,0.1 g,en faible quantité,10 g,en quantité élevée,0 g,en faible quantité,,-4%,-4%,+196%,+256%,-6%,+3%,+28%,-100%,-100%,4,+5%,C,+5%,D,58.5%,3.8%,10.1%,20.0%,6.0%,1.7%,51,,,,,,,,,,,
117,Crackers,03192313,['France'],[],[],?,389,1628 kj(389 kcal),"8,5",1,70,"13,5","6,3",3,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Céréales de Campagne,0320009949927,['France'],[],[],?,371,1552 kj(371 kcal),"1,4","0,2",76,"4,5","11,3","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,
