,name,bar_code,eco_score,categories,traceability_code,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,brand,labels,quantity,packaging,additives,nova_score,ingredients_origins,markets,generic_name,manufacturing,allergens,link,palm_ingredients,origin_detail
1684,Petites tartelettes - Bonne Maman - 250g,3178530421064,D,"['Tartes', 'Tartelettes', 'Tartelette au chocolat', 'Tartelettes au caramel']",,['France'],"['Farine de blé tendre', 'chocolat au lait 23% ', 'sucre', 'beurre de cacao', 'lait entier en poudre', 'pâte de cacao', 'émulsifiant : lécithines de tournesol', 'arôme naturel de vanille', 'caramel 18% ', 'sirop de glucose', 'sirop de sucre inverti', 'beurre', 'lait concentrẻ sucré', ' sel', ' sucre', 'émulsifiant lécithines de tournesol', 'arôme naturel', 'sucre', 'beurre', 'farine de blé complète', 'huile de colza', 'nougatine 1% ', 'sucre', 'amandes', 'noisettes', 'beurre pâtissier', 'œufs frais', 'sirop de sucre inverti', 'poudres à lever : carbonates de sodium et acide cítrique', 'arôme naturel de vanille', 'sel', "" Traces éventuelles d'autres fruits à coque et de""]","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",22 g,en quantité élevée,12 g,en quantité élevée,36 g,en quantité élevée,0.66 g,en quantité modérée,?,,489,+3%,2046 kj(489 kcal),+4%,22,-7%,12,-14%,66,+14%,36,+5%,"5,8",+3%,"0,66",+15%,"0,264",+15%,24,+1%,E,+1%,84.4%,9.1%,2.7%,2.2%,1.6%,0.0%,46,['Bonne Maman'],,250 g,['Plastique'],"['E322i - Lécithine', 'E500 - Carbonates de sodium', 'E330 - Acide citrique']",4,,,,,"['Œufs', 'Lait', 'Fruits à coque']",,,
1685,Mélange wook,3570250002323,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,Palette demi-sel,0290077047880,,,,['France'],[],[],,,,,,,,,?,,140,,586 kj(140 kcal),,"7,2",,"2,7",,"0,5",,"0,5",,19,,"2,15",,"0,86",,,,,,,,,,,,,,,,,,,,,,,,,,
1687,Barista Amande,3250392884765,,,,['France'],[],[],,,,,,,,,?,,34,,142 kj(34 kcal),,"2,2",,"0,2",,"2,7",,"2,6",,"0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,Smoked BBQ MIX,9712899020656,,,,['France'],[],[],,,,,,,,,?,,543,,2272 kj(543 kcal),,"35,8",,"5,7",,27,,"5,4",,24,,"1,5",,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,
1689,Madeleines longues nature,3700621720000,,,,['France'],[],[],,,,,,,,,?,,457,,1912 kj(457 kcal),,"22,8",,"2,1",,"56,6",,27,,"5,8",,"0,8",,"0,32",,,,,,,,,,,,,,,,,,,,,,,,,,
1690,"Basilikum-Tofu, fermentiert",4260019320063,,,,['France'],[],[],,,,,,,,,?,,140,,586 kj(140 kcal),,10,,2,,2,,1,,11,,"1,5",,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,
1691,Lübecker edelmarzipan,24625715,,,,['France'],[],[],,,,,,,,,?,,486,,2033 kj(486 kcal),,"28,8",,7,,"43,3",,"42,5",,"9,8",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,Camusettes blé integral,3419390042793,,,,['France'],[],[],,,,,,,,,?,,263,,1100 kj(263 kcal),,"1,3",,"0,3",,52,,"1,2",,8,,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,,,,,
1693,Basi pinsa,8055186190146,,,,['France'],[],[],,,,,,,,,?,,230,,962 kj(230 kcal),,"1,7",,"0,3",,37,,"0,3",,"9,3",,"1,06",,"0,424",,,,,,,,,,,,,,,,,,,,,,,,,,
1694,Jelly candies,78606364,,,,['France'],[],[],,,,,,,,,?,,425,,1778 kj(425 kcal),,0,,0,,"81,2",,"68,8",,0,,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,
1695,Grille Pomme,2645028015025,,,,['France'],[],[],,,,,,,,,?,,265,,1109 kj(265 kcal),,11,,7,,36,,17,,"3,4",,"0,54",,"0,216",,,,,,,,,,,,,,,,,,,,,,,,,,
1696,Figue Baglama,2600149034249,,,,['France'],[],[],,,,,,,,,?,,251,,1050 kj(251 kcal),,"1,4",,"0,3",,"50,4",,"48,1",,"3,4",,"0,22",,"0,088",,,,,,,,,,,,,,,,,,,,,,,,,,
1697,Tartelette citron,0205710020922,,,,['France'],[],[],,,,,,,,,?,,383,,1602 kj(383 kcal),,21,,11,,43,,30,,5,,"0,13",,"0,052",,,,,,,,,,,,,,,,,,,,,,,,,,
1698,Mati malt - Favrichon,2111228700370,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Favrichon'],,,,,,,,,,,,,
1699,3250392932152,3250392932152,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,6 oeuf maxi,3297790200735,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,Cuisse tomate,2210010007243,,,"['FR 59.252.100 CE', 'Frelinghien (Nord, France)']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,Rables de lapin,0212355051761,,,"['FR 79.329.004 CE', 'Thouars (Deux-Sèvres, France)']",['France'],[],[],,,,,,,,,?,,140,,586 kj(140 kcal),,7,,"3,4",,"3,4",,"0,2",,19,,"0,18",,"0,072",,,,,,,,,,,,,,,,['Film en plastique'],,,,,,,,,,
1703,Jambon de paris,2619000013248,,,"['FR 95.018.022 CE', ""Argenteuil (Val-d'Oise, France)""]",['France'],[],[],,,,,,,,,?,,124,,519 kj(124 kcal),,"3,7",,"1,8",,"0,7",,"0,7",,22,,"1,9",,"0,76",,,,,,,,,,,,,,,,,,,,,,,,,,
1704,bouillons de légumes - Philia - 66g,4162238738073,,,,['France'],"['Sel', 'huiles végétales* ', 'karité*', ""huile d'olive extra vierge*"", 'miso* ', 'soja*', 'riz*', 'eau', 'sel', 'koji', 'légumes déshydratés* en proportions variables 9,4% ', 'oignon*', 'céleri*', 'carotte*', 'poireaux*', 'persil*', 'amidon de maïs*', 'farine de riz*', 'épices*', "" *produits issus de l'agriculture biologique Conserver dans un endroit frais et sec"", ""à l'abri de la lumière et de la chaleur"", ' Préparation : Mettre un cube ', '11 g', "" dans 500 ml d'eau bouillante en remuant jusqu'à dissolution complète"", ' Energie Matières grasses']",[],,,,,,,,,?,,?,,,,"18,2",,,,"13,6",,"4,55",,0,,50,,20,,,,,,,,,,,,,['Philia'],['Bio'],66g,['Carton'],,,,['Satoriz Geispolsheim'],,,"['Céleri', 'Soja']",,,
1705,Kithu Jaggery,4791098002132,,,,['France'],[],[],,,,,,,,,?,,371,,1552 kj(371 kcal),,0,,0,,92,,85,,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,Haribo Caramelle Cuori Buste GR 100,3103220029435,,,,['France'],[],[],,,,,,,,,?,,1470,,6150 kj(1470 kcal),,"0,5",,"0,1",,79,,51,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,Uprel ice tea,5603419000521,,,,['France'],[],[],,,,,,,,,?,,4.9,,21 kj(4 kcal),,0,,0,,"1,2",,"0,6",,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Infusion Bio,3770010489641,,,,['France'],[],[],,,,,,,,,?,,1,,4 kj(1 kcal),,0,,0,,"0,2",,0,,"0,1",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,Filets de poulet,0219965039752,D,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",,['France'],[],[],50 g,en quantité élevée,10 g,en quantité élevée,0 g,en faible quantité,5 g,en quantité élevée,?,,350,+167%,1464 kj(350 kcal),+170%,50,+1636%,10,+1240%,30,+6163%,0,-100%,10,-56%,5,+567%,2,+567%,23,,E,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,,,,,,,,,,
1710,Olives violettes tailladees,6111249605537,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Nouilles,9782215171324,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,12,,"4,8",,,,,,,,,,,,,,,,,,,,,,,,,,
1712,Mogettes au grillon vendéen,3760066560135,,,,['France'],[],[],,,,,,,,,?,,85,,356 kj(85 kcal),,"2,2",,"0,9",,"5,8",,0,,"8,9",,"0,86",,"0,344",,,,,,,,,,,,,,,,,,,,,,,,,,
1713,Tarte tropézienne - Picard,3270160820085,,,,['France'],[],[],,,,,,,,,?,,304,,1272 kj(304 kcal),,16,,11,,34,,15,,"6,4",,"0,47",,"0,188",,,,,,,,,,,,,['Picard'],,,,,,,['Picard'],,,,,,
1714,9354596000106,9354596000106,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,Bonbons,26080970,,,,['France'],[],[],,,,,,,,,?,,20,,84 kj(20 kcal),,"0,8",,"0,2",,0,,0,,0,,"0,5",,"0,2",,,,,,,,,,,,,,,,,,,,,,,,,,
1716,Pommes de terre de consommation à Chair Ferme,3592345040003,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,White saddle,2006050018956,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,0,,?,,0,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,Farine de mil,002230001,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,Raisins secs,3580281270370,,,,['France'],[],[],,,,,,,,,?,,344,,1439 kj(344 kcal),,"0,5",,"0,1",,80,,59,,"3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,Gâche,0205522015611,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,Morbier aop lait cru,0202752026240,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,Torta Montebianco Invernizzi,2293359004029,,,,['France'],[],[],,,,,,,,,?,,400,,1674 kj(400 kcal),,38,,23,,"0,3",,0,,12,,"1,7",,"0,68",,,,,,,,,,,,,,,,,,,,,,,,,,
1723,Haricots verts coupés,2006050026104,,,,['France'],[],[],,,,,,,,,?,,19,,79 kj(19 kcal),,"0,5",,"0,1",,2,,"0,5",,"0,9",,"0,4",,"0,16",,,,,,,,,,,,,,,,,,,,,,,,,,
1724,Shape shake - Foodspring,4260363488983,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,0,,?,,0,,?,,,,,,,,,,,,,,,,,['Foodspring'],,,,,,,,,,,,,
1725,Choco Mix,2600123034043,,,,['France'],[],[],,,,,,,,,?,,563,,2356 kj(563 kcal),,"40,8",,"17,5",,"39,9",,"37,6",,"9,1",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,
1726,"Petits légumes, Riz et Veau façon Blanquette - 8 mois - Little Gustave - 200g",3770014719324,A,"['Viandes', 'Aliments pour bébé', 'Dès 12 mois', 'Dès 8 mois', 'Plats principaux pour bébé', 'Dès 18 mois', 'Dès 6 mois', 'Menus Viandes pour bébé', 'Plat avec légumes et féculents et viande']",,['France'],"['Carotte ', 'France', ' ', '46%', 'Champignon ', 'France', ' ', '12%', 'Riz blanc ', 'Italie', ' ', '11%', 'Eau ', '11%', 'Veau ', 'France', ' ', '10%', 'Poireau ', 'France', ' ', '5%', 'Crème fraiche ', 'LAIT', ' ', 'France', ' ', '4%', ""Jus d'orange "", 'Italie', ' ', '1%']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",,,,,,,,,244,-32%,58,-28%,244 kj(58 kcal),-30%,2,-22%,"1,1",+40%,"6,2",-41%,"2,5",-4%,"3,1",+4%,"0,09",-65%,"0,036",-65%,,,,,72.7%,11.8%,5.2%,6.0%,3.0%,1.2%,73,['Little Gustave'],"['Bio', 'Bio européen', 'AB Agriculture Biologique']",200 g,"['Pot', 'verre']",,1,,,"Petits légumes, Riz et Veau façon Blanquette",,['Lait'],http://www.littlegustave.com,,
1727,Mitonnée de Carottes et Bœuf - 12 mois - Little Gustave - 210g,3770014719355,A,"['Viandes', 'Aliments pour bébé', 'Dès 12 mois', 'Dès 8 mois', 'Plats principaux pour bébé', 'Dès 18 mois', 'Dès 6 mois', 'Menus Viandes pour bébé', 'Plat avec légumes et féculents et viande']",,['France'],"['Carotte ', 'France', ' ', '61%', 'Pomme de terre ', 'France', ' ', '16%', 'Eau ', '14%', 'Bœuf ', 'France', ' ', '8%', 'Huile de colza ', 'France', ' ', '1%']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",,,,,,,,,241,-33%,57,-30%,241 kj(57 kcal),-31%,"2,5",-2%,"0,7",-11%,"5,5",-48%,3,+15%,"2,3",-23%,"0,11",-57%,"0,044",-57%,,,,,72.7%,11.8%,5.2%,6.0%,3.0%,1.2%,73,['Little Gustave'],"['Bio', 'Bio européen', 'AB Agriculture Biologique']",210 g,"['Pot', 'verre']",,1,,,Mitonnée de Carotte et Bœuf,,,http://www.littlegustave.com,,France
1728,Mitonnée de Carottes et Bœuf - 15 mois - Little Gustave - 230g,3770014719348,A,"['Viandes', 'Aliments pour bébé', 'Dès 12 mois', 'Dès 8 mois', 'Plats principaux pour bébé', 'Dès 18 mois', 'Dès 6 mois', 'Menus Viandes pour bébé', 'Plat avec légumes et féculents et viande']",,['France'],"['Carotte ', 'France', ' ', '61%', 'Pomme de terre ', 'France', ' ', '16%', 'Eau ', '14%', 'Bœuf ', 'France', ' ', '8%', 'Huile de colza ', 'France', ' ', '1%']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",,,,,,,,,241,-33%,57,-30%,241 kj(57 kcal),-31%,"2,5",-2%,"0,7",-11%,"5,5",-48%,3,+15%,"2,3",-23%,"0,11",-57%,"0,044",-57%,,,,,72.7%,11.8%,5.2%,6.0%,3.0%,1.2%,73,['Little Gustave'],"['Bio', 'Bio européen', 'AB Agriculture Biologique']",230 g,"['Pot', 'verre']",,1,,,Mitonnée de Carotte et Bœuf,,,http://www.littlegustave.com,,France
1729,Mitonnée de Carottes et Bœuf - 8 mois - Little Gustave - 200g,3770014719362,A,"['Viandes', 'Aliments pour bébé', 'Dès 12 mois', 'Dès 8 mois', 'Plats principaux pour bébé', 'Dès 18 mois', 'Dès 6 mois', 'Menus Viandes pour bébé', 'Plat avec légumes et féculents et viande']",,['France'],"['Carotte ', 'France', ' ', '63%', 'Pomme de terre ', 'France', ' ', '17%', 'Eau ', 'France', ' ', '11%', 'Bœuf ', 'France', ' ', '8%', 'Huile de colza ', 'France', ' ', '1%']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",,,,,,,,,247,-32%,59,-27%,247 kj(59 kcal),-30%,"2,5",-2%,"0,7",-11%,"5,7",-46%,"3,1",+19%,"2,3",-23%,"0,11",-57%,"0,044",-57%,,,,,72.7%,11.8%,5.2%,6.0%,3.0%,1.2%,73,['Little Gustave'],"['Bio', 'Bio européen', 'AB Agriculture Biologique']",200 g,"['Pot', 'verre']",,1,,,Mitonnée de Carotte et Bœuf,,,http://www.littlegustave.com,,France
1730,"Petits légumes, Riz et Veau façon Blanquette - 12 mois - Little Gustave - 210g",3770014719317,A,"['Viandes', 'Aliments pour bébé', 'Dès 12 mois', 'Dès 8 mois', 'Plats principaux pour bébé', 'Dès 18 mois', 'Dès 6 mois', 'Menus Viandes pour bébé', 'Plat avec légumes et féculents et viande']",,['France'],"['Carotte ', 'France', ' ', '45%', 'Eau ', '13,5%', 'Champignon ', 'France', ' ', '11,5%', 'Riz blanc ', 'Italie', ' ', '11%', 'Veau ', 'France', ' ', '9,5%', 'Poireau ', 'France', ' ', '4,5%', 'Crème fraiche ', 'LAIT', ' ', 'France', ' ', '4%', ""Jus d'orange "", 'Italie', ' ', '1%']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",,,,,,,,,213,-41%,51,-37%,213 kj(51 kcal),-39%,"1,9",-25%,"1,1",+40%,"5,1",-51%,"1,5",-43%,"2,8",-6%,"0,06",-77%,"0,024",-77%,,,,,72.7%,11.8%,5.2%,6.0%,3.0%,1.2%,73,['Little Gustave'],"['Bio', 'Bio européen', 'AB Agriculture Biologique']",210 g,"['Pot', 'verre']",,1,,,"Petits légumes, Riz et Veau façon Blanquette",,['Lait'],http://www.littlegustave.com,,
1731,"Petits légumes, Riz et Veau façon Blanquette - 15 mois - Little Gustave - 230g",3770014719300,A,"['Viandes', 'Aliments pour bébé', 'Dès 12 mois', 'Dès 8 mois', 'Plats principaux pour bébé', 'Dès 18 mois', 'Dès 6 mois', 'Menus Viandes pour bébé', 'Plat avec légumes et féculents et viande']",,['France'],"['Carotte ', 'France', ' ', '45%', 'Eau ', '13,5%', 'Champignon ', 'France', ' ', '11,5%', 'Riz blanc ', 'Italie', ' ', '11%', 'Veau ', 'France', ' ', '9,5%', 'Poireau ', 'France', ' ', '4,5%', 'Crème fraiche ', 'LAIT', ' ', 'France', ' ', '4%', ""Jus d'orange "", 'Italie', ' ', '1%']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",,,,,,,,,213,-41%,51,-37%,213 kj(51 kcal),-39%,"1,9",-25%,"1,1",+40%,"5,1",-51%,"1,5",-43%,"2,8",-6%,"0,06",-77%,"0,024",-77%,,,,,72.7%,11.8%,5.2%,6.0%,3.0%,1.2%,73,['Little Gustave'],"['Bio', 'Bio européen', 'AB Agriculture Biologique']",230 g,"['Pot', 'verre']",,1,,,"Petits légumes, Riz et Veau façon Blanquette",,['Lait'],http://www.littlegustave.com,,
1732,Cacahuetes epicees,3758299020502,,,,['France'],[],[],,,,,,,,,?,,527,,2205 kj(527 kcal),,"33,5",,"4,9",,"33,2",,"9,4",,"19,2",,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,,,,,
1733,Mélange de raisins,2600708014637,,,,['France'],[],[],,,,,,,,,?,,307,,1284 kj(307 kcal),,"0,5",,"0,1",,77,,52,,"0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,Irancy,3436809140413,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,Terrine au rose du ventoux,3349100000044,,,,['France'],[],[],,,,,,,,,?,,278,,1163 kj(278 kcal),,"15,7",,6,,"0,7",,"0,1",,"15,5",,"1,45",,"0,58",,,,,,,,,,,,,,,,,,,,,,,,,,
1736,Shiitakés,2868016016402,,,,['France'],[],[],,,,,,,,,?,,25.476,,107 kj(25 kcal),,"0,5",,"0,01",,"3,1",,"0,4",,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,Tommettes fruitée,0254813044212,,,,['France'],[],[],,,,,,,,,?,,354,,1481 kj(354 kcal),,"28,1",,"18,9",,"1,1",,"0,5",,"24,2",,"2,1",,"0,84",,,,,,,,,,,,,,,,,,,,,,,,,,
1738,Collagen & vitamin C powder,000125682,,,,['France'],[],[],,,,,,,,,?,,373.3333,,1562 kj(373 kcal),,0,,0,,0,,0,,"93,333",,"1,267",,"0,507",,,,,,,,,,,,,,,,,,,,,,,,,,
1739,Chicken schnitzel,8719497606085,,,,['France'],[],[],,,,,,,,,?,,271,,1134 kj(271 kcal),,"17,2",,9,,"16,4",,"0,9",,"12,2",,"0,9",,"0,36",,,,,,,,,,,,,,,,,,,,,,,,,,
1740,Madame Loic oignon estragon,990530101027020937,,,,['France'],[],[],,,,,,,,,?,,265,,1109 kj(265 kcal),,25,,17,,"3,4",,"2,7",,6,,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,,,,,
1741,Pain campagne,2057212000005,,,,['France'],[],[],,,,,,,,,?,,1183,,4950 kj(1183 kcal),,"1,3",,"0,3",,57,,"1,4",,"8,7",,"1,6",,"0,64",,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Tortellini frais,4000915105377,,,,['France'],[],[],,,,,,,,,?,,285,,1192 kj(285 kcal),,"6,3",,"2,5",,44,,"1,2",,12,,"1,9",,"0,76",,,,,,,,,,,,,,,,,,,,,,,,,,
1743,Oeufs de lompe rouges et noirs,4056489338789,,,,['France'],[],[],,,,,,,,,?,,89,,372 kj(89 kcal),,"4,2",,"0,8",,"1,7",,"0,5",,11,,"2,8",,"1,12",,,,,,,,,,,,,,,,,,,,,,,,,,
1744,Selection en sauce,8410136019883,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,0,,?,,0,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Café saveur amande,3564706641600,,,,['France'],[],[],,,,,,,,,?,,1,,4 kj(1 kcal),,0,,0,,"0,3",,0,,"0,2",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,Filets de hareng aux algues et aux câpres,3474608740083,,,,['France'],[],[],,,,,,,,,?,,229,,958 kj(229 kcal),,19,,2,,2,,0,,12,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,,,,,
1747,Tortellinis au jambon cru,8000562500514,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,Oeufs bio d’Alex,3770019798003,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,Pâte de tête du pays Basque,2261194021525,,,,['France'],[],[],,,,,,,,,?,,198,,828 kj(198 kcal),,14,,5,,3,,2,,16,,"0,6",,"0,24",,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Mandarine feuille - Fruxeresa - 1000g,8432947001116,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits']",['PF ES 17 46/9312'],['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Fruxeresa'],,1000g,['Carton'],,,['Espagne'],['Hyper U'],,,,,,
1751,Gateau basque - picard - 6parts - 590g,3270160587568,A,"['Surgelés', 'Biscuits et gâteaux', 'Gâteaux', 'Pâtisseries', 'Gâteau basque à la crème pâtissière', 'Gâteaux et pâtisseries surgelés']","['EMB 64134A', 'Bonloc (Pyrénées-Atlantiques, France)']",['France'],"['Farine de blé ', 'gluten', ' 25,4%', 'lait entier', 'sucre 18%', 'beurre ', 'lait', ' 15,7%', 'crème fraîche liquide ', 'lait', ' 6,9%', 'oeuf entier issu de poule élevée en plein air 4,6% ', 'liquide pasteurisé', 'sucre roux', ""jaune d'oeuf issu de poule élevée en plein air 3,1% "", 'liquide pasteurisé', 'eau', 'amidon de maïs', 'rhum 0,4%', 'fleur de sel de Guérande']",['Non végétalien'],19 g,en quantité modérée,13 g,en quantité élevée,25 g,en quantité élevée,0.23 g,en faible quantité,?,,380,+13%,1590 kj(380 kcal),+13%,19,+10%,13,+42%,47,+21%,25,-2%,"4,702",-7%,"0,23",-16%,"0,092",-16%,20,+27%,E,+27%,73.8%,14.1%,5.9%,3.0%,3.1%,0.0%,74,['Picard'],['Oeufs de France'],6 parts - 590g,"['carton et plastique', 'Surgelé']",,4,"['France', 'Pays basque']",['Picard'],,['France'],"['Gluten', 'Lait']",,,
1752,Pavé petit Epeautre,0203362012463,,,,['France'],[],[],,,,,,,,,?,,197,,824 kj(197 kcal),,1,,"0,2",,39,,"0,6",,"7,3",,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,,,,,
1753,Moringa,4251762111008,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,Wraps apéro gourmand,2470373023162,,,,['France'],[],[],,,,,,,,,?,,41,,172 kj(41 kcal),,"0,29",,"0,06",,"7,125",,7,,"0,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,Pizza 4 fromages,,,,,['France'],[],[],,,,,,,,,?,,243,,1017 kj(243 kcal),,12,,"6,9",,21,,"1,1",,12,,"1,7",,"0,68",,,,,,,,,,,,,,,,,,,,,,,,,,
1756,Madeleines,2178586411843,,,,['France'],[],[],,,,,,,,,?,,441,,1845 kj(441 kcal),,22,,"2,3",,55,,23,,"5,8",,"0,72",,"0,288",,,,,,,,,,,,,,,,,,,,,,,,,,
1757,Nougat,3760195980989,,,"['EMB 59386', 'Marquette-lez-Lille (Nord, France)']",['France'],[],[],,,,,,,,,?,,420,,1757 kj(420 kcal),,"12,3",,1,,"69,2",,51,,"6,7",,"0,25",,"0,1",,,,,,,,,,,,,,,,,,,,,,,,,,
1758,Pates Alim. Kelebek 500 GR X 20,8690576029417,,,,['France'],[],[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"1,7",,"0,4",,"73,3",,"2,5",,"10,7",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,Gouda de chèvre,0299118022961,,,,['France'],[],[],,,,,,,,,?,,406,,1699 kj(406 kcal),,35,,24,,0,,0,,23,,"1,7",,"0,68",,,,,,,,,,,,,,,,,,,,,,,,,,
1760,Terrine de sanglier,3514690000228,,,"['FR 04.049.001 CE', 'Château-Arnoux-Saint-Auban (Alpes-de-Haute-Provence, France)']",['France'],[],[],,,,,,,,,?,,352.49,,1475 kj(352 kcal),,"25,77",,"10,18",,"2,67",,"0,25",,"16,12",,"1,38",,"0,552",,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Lomo au piment doux,2297404059699,,,,['France'],[],[],,,,,,,,,?,,96,,402 kj(96 kcal),,"1,4",,"0,6",,0,,0,,21,,"1,8",,"0,72",,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Les escalopes milanaises,0227080025192,,,,['France'],[],[],,,,,,,,,?,,131,,548 kj(131 kcal),,"1,8",,"0,6",,"8,1",,"1,1",,20,,"1,1",,"0,44",,,,,,,,,,,,,,"['Nutriscore', 'Nutriscore A']",,,,,,,,,,,,
1763,Ananas Finger,3570250025810,,,,['France'],[],[],,,,,,,,,?,,50,,209 kj(50 kcal),,"0,2",,"0,1",,11,,10,,"0,5",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
