,name,bar_code,labels,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,brand,eco_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,quantity,traceability_code,packaging,ingredients_origins,manufacturing,link,markets,allergens,brand_owner,additives,nova_score,generic_name,producer_info,origin_detail
1745,barres saveur praliné - Milical,9821810,,['France'],[],[],?,343,1435 kj(343 kcal),"9,9","4,3",34,13,30,"0,48","0,192",['Milical'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,Pâté de pays au poivre vert,3321450102104,,['France'],[],[],?,365,1527 kj(365 kcal),"53,5",35,"0,5","0,5",13,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR 82.013.004 CE', 'Beaumont-de-Lomagne (Tarn-et-Garonne, France)']",,,,,,,,,,,,
1747,Queso sándwich lonchas,8433329026239,,['France'],[],[],?,333,1393 kj(333 kcal),25,20,11,"4,3",16,"2,2","0,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,Salami extra lonchas sin gluten,8433329011198,,['France'],[],[],?,517,2163 kj(517 kcal),48,22,"5,3","5,3",16,"4,5","1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,test shakissimo - Nescafé,3023290113660,,['France'],[],[],?,92,385 kj(92 kcal),"3,3","2,2","11,3","11,1","3,9","0,2","0,08",['Nescafé'],,"['Non alimentaire', 'en:Tests']",3.3 g,en quantité modérée,2.2 g,en quantité modérée,11.1 g,en quantité modérée,0.2 g,en faible quantité,,-56%,-56%,-65%,-27%,-45%,+39%,-41%,-70%,-70%,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Simply organic,0089836180391,,['France'],[],[],?,?,,?,,?,,?,,,['Simply Organic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,test shakissimo - Nescafé,9006743829343,,['France'],[],[],?,92,385 kj(92 kcal),"3,3","2,2","11,3","11,1","3,9","0,2","0,08",['Nescafé'],,"['Non alimentaire', 'en:Tests']",3.3 g,en quantité modérée,2.2 g,en quantité modérée,11.1 g,en quantité modérée,0.2 g,en faible quantité,,-56%,-56%,-65%,-27%,-45%,+39%,-41%,-70%,-70%,,,,,,,,,,,,,,,,,,,,,,,,,
1752,Olives noires entières à la grecque,2609831008339,,['France'],[],[],?,346,1448 kj(346 kcal),"35,2","3,7","1,1","0,6","1,9",8,"3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,Chocolat lait nature,3760115214057,,['France'],[],[],?,555,2322 kj(555 kcal),"34,3","21,6","52,9","49,5","7,41","0,33","0,132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,Gelée de Mûres - Biolo'Klock,3560001015306,"['Bio', 'Bio européen']",['France'],[],[],?,?,,?,,?,,?,,,"[""Biolo'Klock""]",C,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Petit-déjeuners', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Gelées de fruits', 'Gelées de mûres']",,,,,,,,,,,,,,,,,,,,,,,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,,,,,,,,,,,,,,
1755,Hakka Pestle,4713398110027,"['Sans arômes artificiels', 'Sans conservateurs']",['France'],[],[],?,140,586 kj(140 kcal),1,0,27,14,5,9,"3,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,Pain 500 g Select' T80,2030502443546,,['France'],[],[],?,239,1000 kj(239 kcal),"0,43",0,"49,2","1,47","9,5","1,02","0,408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,Almendras de California fritas tarrina 250 g - El Corte Inglés,8433329020626,,['France'],[],[],?,699,2925 kj(699 kcal),60,5,12,4,23,1,"0,4",['El Corte Inglés'],E,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Amandes']",60 g,en quantité élevée,5 g,en quantité modérée,4 g,en faible quantité,1 g,en quantité modérée,,+12%,+12%,+15%,+20%,0%,-4%,+4%,+303%,+303%,6,+591%,C,+591%,96.4%,0.5%,1.0%,1.5%,0.7%,0.0%,11,,,,,,,,,,,,,,
1758,Pain aux cereales,0205859006368,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,Salade d'algues - 40g,3770001220505,"['Bio', 'Bio européen', 'FR-BIO-10']",['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 g,,,,,,,,,,,,,
1760,Heinz Tomaten Gepeld,8715700422268,,['France'],[],[],?,25,105 kj(25 kcal),"0,3","0,1","4,3","4,3","1,2","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Tomates cerise,2511125412367,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Café Grain Spécial Pro,3280191112806,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,La Pouzzolane,8055186890084,,['France'],[],[],?,503,2105 kj(503 kcal),26,18,59,23,"6,7","1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,Mandarinen - Ja! - 312g,4388844093171,,"['France', 'Allemagne']",[],[],?,72,301 kj(72 kcal),"0,3",,"15,5","13,7","0,7",,,['Ja!'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Agrumes', 'Mandarines']",0.3 g,en faible quantité,,,13.7 g,en quantité élevée,,,,+89%,+89%,+58%,,+46%,+55%,+11%,,,,,,,,,,,,,,312g,,['Dosen'],,,,,,,,,,,
1765,Curry Scharf,7610071824295,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,Saucisse de Toulouse,3250392293116,"['Viande Française', 'Viande Porcine Française']",['France'],[],[],?,258,1079 kj(258 kcal),21,8,1,0,15,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,Jacobs Marietta PMP E1.49,5397136001984,,['France'],[],[],?,425,1778 kj(425 kcal),9,"4,3","76,3","19,8","8,3","1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,Rillettes de saint Jacques,3451900296500,,['France'],[],[],?,189,791 kj(189 kcal),"13,5","5,9","3,5","0,6","12,4","1,1","0,44",,,"['Produits de la mer', 'Produits à tartiner', 'Produits à tartiner salés', 'Rillettes', 'Rillettes de Saint-Jacques']",13.5 g,en quantité modérée,5.9 g,en quantité élevée,0.6 g,en faible quantité,1.1 g,en quantité modérée,,+13%,+13%,+22%,-8%,-3%,-52%,-2%,+4%,+4%,11,+15%,D,+15%,,,,,,,,,,,,,,,,,,,,,
1769,Découpe de poulet blanc,0263216078786,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Joghurt Sanddorn-Orange - Bioladen,4035626111775,,"['France', 'Allemagne']",[],[],?,?,,?,,?,,?,,,['Bioladen'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,Pâte à pizza - Herta,7613035257313,,['France'],[],[],?,288,1205 kj(288 kcal),"8,4",3,"42,5",2,"7,6","2,07","0,828",['Herta'],B,['Pâtes à pizza'],8.4 g,en quantité modérée,3 g,en quantité modérée,2 g,en faible quantité,2.07 g,en quantité élevée,,+3%,+2%,+49%,+173%,-9%,+23%,+5%,+34%,+34%,14,+95%,D,+95%,36.8%,19.3%,11.5%,8.6%,5.0%,18.8%,92,,,,,,,,,,,,,,
1772,Pate de foie tranche,2253134013325,,['France'],[],[],?,420,1757 kj(420 kcal),41,"16,5",3,"1,6","9,5","1,9","0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,Litchis au sirop leger - 255g,3554983011784,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255 g,,,,,,,,,,,,,
1774,Mass up,5907368876221,,['France'],[],[],?,393,1644 kj(393 kcal),"0,5","0,1",87,"17,5",10,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,Rillettes pur oie,3012340001682,,['France'],[],[],?,365,1527 kj(365 kcal),"33,07","9,62","0,13","0,11","15,63","1,51","0,604",,D,"['Viandes', 'Produits à tartiner', 'Charcuteries', 'Produits à tartiner salés', 'Rillettes', 'Rillettes de viande', 'Rillettes de viande blanche', 'Rillettes de volaille', ""Rillettes d'oie""]",33.1 g,en quantité élevée,9.62 g,en quantité élevée,0.11 g,en faible quantité,1.51 g,en quantité élevée,,-9%,-9%,-10%,-19%,-63%,-52%,-2%,+16%,+16%,19,-2%,E,-2%,74.1%,17.7%,4.6%,2.1%,1.2%,0.3%,39,,,,,,,,,,,,,,
1776,Baguette 3 meuniers,0216423006233,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,Rosette pierre bertrand,2212398013328,"['Viande Française', 'Viande Porcine Française', 'Point Vert']",['France'],[],[],?,376,1573 kj(376 kcal),"30,2","11,6","1,4",1,"24,7","4,7","1,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['EMB 22136A', ""Loudéac (Côtes-d'Armor, France)""]",,,,,,,,,,,,
1778,Tagliatelles bio - Lustucru,3240931547473,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",['France'],[],[],?,307,1284 kj(307 kcal),"2,9","0,8",58,"1,1",11,"0,1","0,04",['Lustucru'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,Katzenzüngli,7610802002633,,['France'],[],[],?,556,2326 kj(556 kcal),34,20,57,56,7,"0,18","0,072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,Veritable jambon persille de bourgogne,2272848021389,,['France'],[],[],?,169,707 kj(169 kcal),"8,2","3,2","0,5","0,5",24,"1,4","0,56",,E,"['Viandes', 'Charcuteries', 'Jambons', 'Jambon persillé', 'Jambon persillé de Bourgogne']",8.2 g,en quantité modérée,3.2 g,en quantité modérée,0.5 g,en faible quantité,1.4 g,en quantité modérée,,+16%,+16%,+30%,+39%,-2%,+5%,+9%,-19%,-19%,11,+85%,D,+85%,80.5%,11.8%,4.9%,1.6%,0.9%,0.3%,33,,"['FR 21.231.005 CE', ""Dijon (Côte-d'Or, France)""]",,,,,,,,,,,,
1781,Confit d'Oignons Rosés,3760237210012,,['France'],[],[],?,137,573 kj(137 kcal),"1,6","1,1",29,29,"1,4","0,81","0,324",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Plantes condimentaires', 'Produits à tartiner salés', 'Légumes et dérivés', 'Pâtes à tartiner végétales', 'Oignons et dérivés', ""Confits d'oignons""]",1.6 g,en faible quantité,1.1 g,en faible quantité,29 g,en quantité élevée,0.81 g,en quantité modérée,,-18%,-19%,-2%,+317%,-17%,-10%,+41%,+29%,+29%,6,-9%,C,-9%,,,,,,,,,,,,,,,,,,,,,
1782,Terrine de campagne rotie four a l'ancienne au pouvre vert,2216924014698,,['France'],[],[],?,358,1498 kj(358 kcal),33,15,"2,3","1,2",13,"1,7","0,68",,,"['Viandes', 'Charcuteries', 'Terrines', 'Terrines de campagne']",33 g,en quantité élevée,15 g,en quantité élevée,1.2 g,en faible quantité,1.7 g,en quantité élevée,,+11%,+11%,+17%,+39%,+0%,+38%,-7%,+6%,+6%,21,+8%,E,+8%,,,,,,,,,"['EMB 29004D', 'Bannalec (Finistère, France)']",,,,,,,,,,,,
1783,Queso manchego AOP,2441849034449,,['France'],[],[],?,437,1828 kj(437 kcal),37,28,2,1,24,"2,5",1,,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de brebis', 'Fromages espagnols', 'Manchego']",37 g,en quantité élevée,28 g,en quantité élevée,1 g,en faible quantité,2.5 g,en quantité élevée,,+0%,-0%,-0%,+10%,+45%,+28%,-2%,+30%,+30%,20,+14%,E,+14%,87.8%,4.4%,3.0%,3.1%,1.4%,0.4%,44,,,,,,,,,,,,,,
1784,Melon Galia Bio -,8435177046797,"['Bio', 'Bio européen', 'ES-ECO-020-CV']",['France'],[],[],?,?,,?,,?,,?,,,,B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Melons et pastèques', 'Fruits frais', 'Melons', 'Melons frais', 'Melons Galia']",,,,,,,,,,,,,,,,,,,,,,,70.3%,0.0%,0.0%,12.0%,10.7%,7.0%,93,,,,,,,,,,,,,,
1785,Gehakt,8718265081574,,"['France', 'Pays-Bas']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,Salame strolghino,8033254290240,,['France'],[],[],?,386,1615 kj(386 kcal),30,10,"0,1","0,1",29,"3,13","1,252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,Bière blonde triple - 44cl,5410228247685,,['France'],[],[],?,66,276 kj(66 kcal),0,0,"4,8","0,1","0,5","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44 cl,,,,,,,,,,,,,
1788,Pizza italienne,3424600001187,,['France'],[],[],?,223,933 kj(223 kcal),"9,8","3,2",24,"2,2","8,5","0,87","0,348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,Cervelas à l'Alsacienne - Saint Alby - 560g,14399349,"['Viande Française', 'Viande Porcine Française', 'Nutriscore', 'Nutriscore D']",['France'],[],[],?,219,916 kj(219 kcal),18,"9,3","1,3",0,13,"1,6","0,64",['Saint Alby'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560 g,,,,,,,,,,,,,
1790,Crottin de chavigol AOP Dubois boulay,2485263016735,,['France'],[],[],?,364,1523 kj(364 kcal),29,21,"3,57","1,33",22,"1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,Chevre,3760030290006,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,Gallician AOP Costieres de Nimes,3327641000174,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,Guimauve,2609713030113,,['France'],[],[],?,404,1690 kj(404 kcal),"10,6","6,5","73,7","56,7","3,6","0,05","0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,Two cranberry and hazelnut bars,0702658911621,,['France'],[],[],?,320,1339 kj(320 kcal),10,"0,03",39,12,13,"0,17","0,068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,Saumon fumé d'écosse orange,5060374373396,,['France'],[],[],?,190,795 kj(190 kcal),11,"2,1","0,5",0,"22,3","2,8","1,12",,E,"['Produits de la mer', 'Poissons', 'Saumons', 'Poissons fumés', 'Saumons fumés', 'en:smoked-salmons-from-scotland']",11 g,en quantité modérée,2.1 g,en quantité modérée,0 g,en faible quantité,2.8 g,en quantité élevée,,+6%,+5%,+12%,+6%,-8%,-100%,+2%,-1%,-1%,14,+6%,D,+6%,96.2%,0.0%,1.6%,1.4%,0.7%,0.2%,24,,,,,,,,,,,,,,
1796,Brochetas de pollo con pimiento natural sin gluten,8420634036220,,['France'],[],[],?,95,397 kj(95 kcal),"3,2",1,2,"1,1","14,5","1,86","0,744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,Jura Morbier,2481235027358,,['France'],[],[],?,343,1435 kj(343 kcal),"28,1","19,6","0,5",0,22,"1,76","0,704",,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages de France', 'Fromages à pâte pressée non cuite', 'Morbiers']",28.1 g,en quantité élevée,19.6 g,en quantité élevée,0 g,en faible quantité,1.76 g,en quantité élevée,,-3%,-3%,-2%,+1%,-36%,-100%,-3%,+23%,+23%,16,+7%,D,+7%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,"['FR 39.434.001 CE', 'Poligny (Jura, France)']",,,,,,,,,,,,
1798,Haddock,0240609069606,,['France'],[],[],?,100,418 kj(100 kcal),"0,73","0,13",0,0,"23,5","4,62","1,848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR 62.160.109 CE', 'Boulogne-sur-Mer (Pas-de-Calais, France)']",,,,,,,,,,,,
1799,Whole blueberries - Kirkland - 150g,0096619648122,['Sans conservateurs'],"['France', 'Espagne', 'États-Unis']",['Blueberries'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,57,238 kj(57 kcal),0,0,"13,57","9,29","0,71","0,018","0,007",['Kirkland'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés']",0 g,en faible quantité,0 g,en faible quantité,9.29 g,en quantité modérée,0.0175 g,en faible quantité,,-72%,-71%,-100%,-100%,-68%,-75%,-36%,-52%,-52%,-6,-247%,A,-247%,,,,,,,,150 g,,['Punnet'],,,,,,Costco Companies Inc.,,1,,,
1800,Amaretti di mombaruzzo,8005024100059,,['France'],[],[],?,437,1828 kj(437 kcal),20,"4,4",51,44,13,"0,21","0,084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,Piment - Éric Bur,3144550010786,,['France'],[],[],?,?,,?,,?,,?,,,['Éric Bur'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,Whisky dalaruan,0610370681015,,['France'],[],[],?,?,,?,,?,,?,,,,C,"['Boissons', 'Boissons alcoolisées', 'Alcools forts', 'Eaux-de-vie', 'Whiskys']",,,,,,,,,,,,,,,,,,,,,,,0.0%,41.3%,42.0%,11.2%,3.5%,2.0%,57,,,,,,,,,,,,,,
1803,Chocolate sea shells - Hema,8716618864058,"['Agriculture durable', 'en:UTZ Certified']",['France'],[],[],?,551,2305 kj(551 kcal),33,"15,5","56,4","55,1","6,3","0,16","0,064",['Hema'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,Sirop d'erable,0833949000134,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,Jana jagoda guava,3858884600871,,['France'],[],[],?,12,50 kj(12 kcal),0,0,3,3,0,"0,03","0,012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,Haitai Choco-pick Crayon Shinchan 45G (pack of 2),8801019308246,,['France'],[],[],?,489,2046 kj(489 kcal),20,"8,2","68,9","31,1","8,9","0,7","0,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,Peanut and millet cream,5906660508045,,['France'],[],[],?,552,2310 kj(552 kcal),45,"8,3",11,"3,2",24,"0,5","0,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,L'Original Lait,84941220,,['France'],[],[],?,527,2205 kj(527 kcal),29,18,56,55,"7,8","0,33","0,132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Cochon'or - Carrefour,2248962029587,,['France'],[],[],?,170,711 kj(170 kcal),"3,2","3,2","1,4",0,22,"1,6","0,64",['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Carrefour'],,,,,,,
1810,Caramels,3664206000157,,['France'],[],[],?,478,2000 kj(478 kcal),"17,4","11,5",66,"53,1","3,6","1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,Kit kat sens caramel pointe de sel - Nestlé,0200501021829,,['France'],[],[],?,529,2213 kj(529 kcal),"28,8","15,7","59,9","51,4","6,8","0,32","0,128",['Nestlé'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,Pan tostado sin sal ni azúcar rebanadas - El Corte Ingles,8433329069380,,['France'],[],[],?,406,1699 kj(406 kcal),"6,8","0,9",71,"4,6",13,"0,02","0,008",['El Corte Ingles'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,Surtido de ibéricos chorizo y salchichón ibéricos,8424736901363,,['France'],[],[],?,458,1916 kj(458 kcal),"37,2","15,6","1,7","0,8","29,1","3,4","1,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,Chocolat Madagascar 82%,3386941206136,,['France'],[],[],?,582,2435 kj(582 kcal),"48,1","30,1","19,7","15,5","9,2","0,02","0,008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,Fusilis au fromages Italiens,4963389953939,"['Nutriscore', 'Nutriscore C']",['France'],[],[],?,176,736 kj(176 kcal),"8,5","5,5",17,"0,7","6,6","0,49","0,196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,Dragées amandes avola duchesse blanches,3078811071189,,['France'],[],[],?,460,1925 kj(460 kcal),16,"1,2",69,69,"7,6","0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,omogenizzati mela plasmon - 208gr,8001040415887,,['France'],[],[],?,66,276 kj(66 kcal),"0,5","0,3",15,"13,5","0,3","0,004","0,002",['Plasmon'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208gr,,,,,,,,,,,omogenizzati,,
1818,Filet de maquereau fume,2429646030833,,['France'],[],[],?,?,,?,,?,,?,,,,D,"['Produits de la mer', 'Poissons', 'Filets de poissons', 'Maquereaux', 'Filets de maquereaux', 'en:Filets de maquereau']",,,,,,,,,,,,,,,,,,,,,,,39.4%,14.2%,30.5%,14.0%,0.9%,0.9%,45,,,,,,,,,,,,,,
1819,Le poulet du rotisseur - Maître Coq,0215231043881,"['Sans arômes artificiels', 'Sans colorants', 'Sans conservateurs']",['France'],[],[],?,758,3171 kj(758 kcal),9,"2,5",1,0,24,1,"0,4",['Maître Coq'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR 85.065.001 CE', 'Chavagnes-en-Paillers (Vendée, France)']",,,,,,,,,,,,
1820,Lait 2%,0065244124370,,['France'],[],[],?,130,544 kj(130 kcal),5,3,12,12,9,0,0,,D,"['Produits laitiers', 'Laits']",5 g,en quantité modérée,3 g,en quantité modérée,12 g,en quantité modérée,0 g,en faible quantité,,+97%,+99%,+143%,+152%,+99%,+121%,+154%,-100%,-100%,0,-100%,B,-100%,78.7%,1.1%,11.0%,6.0%,3.2%,0.0%,54,,,,,,,,,,,,,,
1821,Mélange canadien,2600706030318,,['France'],[],[],?,472,1975 kj(472 kcal),29,"2,6",38,36,10,"0,03","0,012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,Pischinger Zitronenecken - 100g,9003353029774,,"['Autriche', 'France']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 g,,"['Stück', 'Stück']",,,,,,,,,,,
1823,Beurre tendre,8729460493017,,['France'],[],[],?,753,3151 kj(753 kcal),83,57,"0,9","0,9","0,7","0,05","0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,Salad'bowl sparte - Sodebo,17308564,"['Nutriscore', 'Nutriscore A']",['France'],[],[],?,?,,?,,?,,?,,,['Sodebo'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,Orangette - Antton - 150g,3514962811507,,['France'],[],[],?,398,1665 kj(398 kcal),"10,6","6,4","72,1","70,1","2,3","0,01","0,004",['Antton'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 g,,,,,,,,,,,,,
1826,Seepferd Wildsauer,4251135911174,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,Pain speciaux,,,['France'],[],[],?,303,1268 kj(303 kcal),"3,8","0,5",54,"2,8","9,9","1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,Veggie bowl kids - 200 g,3760048993951,,['France'],[],[],?,412,1724 kj(412 kcal),"16,6","5,8","45,6","16,6","12,8","0,04","0,016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,MEER JUNGFRAU NATURSAUER,4251135911075,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,Taerinella,3760255325132,['Point Vert'],['France'],[],[],?,235,983 kj(235 kcal),"10,5","3,51","29,36","28,5","5,1","0,15","0,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,Chia Bowl Superfruits 300 g,3760048993760,"['Végétarien', 'Végétalien']",['France'],[],"['Végétalien', 'Végétarien']",?,417,1745 kj(417 kcal),"18,6","2,1","42,3","7,7","13,2","0,05","0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,Barre énergétique crue Citron & Gingembre,3770009325158,,['France'],[],[],?,332,1389 kj(332 kcal),0,0,"49,9",0,"3,2",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
