,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,quantity,brand,categories,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,packaging,manufacturing,markets,additives,allergens,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_nutrition-score-fr_tr,nutriment_nutriscore_tr,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,labels,ingredients_origins,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr_diff,traceability_code,brand_owner,generic_name,link,palm_ingredients
62,Extra pepermint - Wrigleys,4009900529075,['France'],"[""Bigga Pack SUGARFREE Extra WRIGLEY'S PEPPERMINT 90 PIECES""]",[],?,?,?,?,?,,['Wrigleys'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Chewing-gum', 'Chewing-gum sans sucres']",,,,,,,,,,,,,,,['Pot'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Fromage de brebis Baskeriu - Auchan,2092763020799,['France'],[],[],?,?,?,?,?,,['Auchan'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages']",,,,,,,,,,,,,,,,,['Auchan'],,,,,,,,,,,,D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,,,,,,
64,Madeleines coquille,3700411908403,['France'],[],[],?,444,23,53,"5,5",,,,,,,,,,,"0,9",,"0,36",,1858 kj(444 kcal),"3,7",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Farine - Francine,3068110702150,['France'],[],[],?,335,"1,1","70,9","8,4",,['Francine'],,,,,,,,,0,,0,,1402 kj(335 kcal),"0,2","0,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Fruit Shoot - Teisseire - 20cl,30972718605971,['France'],[],[],?,?,?,?,?,20cl,['Teisseire'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Hazer Baba Apple Tea Turkish,8691230251601,['France'],[],[],?,376,0,"95,5",0,,,,,,,,,,,0,,0,,1573 kj(376 kcal),0,"77,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,G Fuel Energy Formula Blue Ice,0713757867122,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Mix con lenticchie - Gallo - 20g,8001420010077,['France'],[],[],?,183,5,"26,9","5,9",20 g,['Gallo'],,,,,,,,,"0,5",,"0,2",,766 kj(183 kcal),"0,7","0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Cranberries Infusées Au Jus De Pomme Bio - 200G - Uberti - 200g,3760048991056,['France'],[],[],?,330,0,"77,5","2,5",200 g,['Uberti'],,,,,,,,,"0,03",,"0,012",,1381 kj(330 kcal),0,"62,5",,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,
71,Vitalis,05236941,['France'],[],[],?,?,?,?,?,,['Vitalis'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Fabriqué en France', 'Sans colorants', 'Sans conservateurs']",,,,,,,,,,,
72,Tisane Inuit - Délice Boréal - 20sachet,0818952000043,['France'],"['Racine de salsepareille', 'graines de fenugrec', 'caroube', 'feuilles de ronce petit-murier', 'racine de chicorée rôtie', 'écorce de cannelle,feuilles de maté rôti', 'arômes naturels']",[],?,?,?,?,?,20 sachet,['Délice Boréal'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Infusions', 'Tisanes de plantes mélangées']",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,,,,,,
73,boisson à la cranberry - 0.75l,06608114,['France'],"['wate dale eanberry juice from concentrate 30 %', 'sugar nae mirtilli rossi da concentrato 30%', ' Zucker Sugar natural 69801 Hlavour of cranberry', 'aciditying agent: citric acid']",[],?,?,?,?,?,0.75l,,['Boissons'],,,,,,,,,,,,,,,['bouteille verre'],,['Grandfrais'],['E330 - Acide citrique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Nicole HUBER - 500g,3546000000024,['France'],[],[],?,?,?,?,?,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Lipton thé vert menthe - 48g,20144586,['France'],"['Thé vert 63%', 'menthe verte 21%', 'arôme naturel de menthe']","['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",?,4,0,"0,5","0,5",48 g,['Lipton'],['Boissons'],0 g,en faible quantité,,-93%,-100%,-96%,+1%,0,-100%,0,-100%,17 kj(4 kcal),0,"0,5",['30 sachets'],,,,,4,0 g,en faible quantité,0 g,en faible quantité,0.5 g,en faible quantité,2,C,,,,,,,,,,,-93%,-100%,-95%,-74%,-74%,,,,,
76,Framboises,3770013548048,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Morceaux de thon au naturel,3441110322267,['France'],[],[],?,99,"0,8","0,5",23,,,,,,,,,,,"0,75",,"0,3",,414 kj(99 kcal),"0,3","0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"Le filet tranché de poulet - Le Gaulois - 0,348kg",2449376028535,['France'],"[""ulière des filets 0gène à la poêle nde! Service Consommateurs DCFRANCE-CS 50925-72303 Sable-sur-Sarthe >Retrouvez l'actualité de votre marque sur: www"", 'legaulois', ""fr A conserver entre 0'Cet+4'C""]",[],?,?,?,?,?,"0,348 kg",['Le Gaulois'],"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,,,,,,,,
79,"FûTS De Poireau, France, Sachet Fraîcheur",3760006272166,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Reine - claude - Nos Régions ont du Talent,3564709178950,['France'],['Prune'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,?,?,?,,['Nos Régions ont du Talent'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits frais', 'Prunes', 'Prunes fraîches', 'Reine-Claudes fraîches']",,,,,,,,,,,,,,,,,,,,1,,,,,,,,,C,92.5%,0.0%,0.0%,3.3%,3.2%,1.0%,63,,,,,,,,,,,,
81,Harissa style,4099200103228,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en Allemagne'],,,,,,,,,,,
82,Noix de cajou crues,2600203036806,['France'],[],[],?,596,"43,9","30,2","18,2",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Noix de cajou']",0.03 g,en faible quantité,,-1%,-5%,+18%,-3%,"0,03",-95%,"0,012",-95%,2494 kj(596 kcal),"7,8","5,9",,,,,,,43.9 g,en quantité élevée,7.8 g,en quantité élevée,5.9 g,en quantité modérée,5,C,E,85.9%,1.5%,2.7%,6.9%,1.9%,1.2%,21,,,-0%,-8%,-9%,-34%,-34%,,,,,
83,Crown Salted Peanuts,0012656100324,['France'],[],[],?,600,52,3,28,,,,,,,,,,,3,,"1,2",,2510 kj(600 kcal),9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Tisane Inuit - Délice Boréal - 20sachets,0818952000036,['France'],"['Petit thé du Labrador ', 'Ukiurtatuq', ""herbe d'échinacée purpurea"", 'racine de guimauve', 'feuilles de menthe poivrée', 'fleurs de sureau', 'fleurs de camomille', 'écorce de cannelle', 'racine de gingembre', 'clous de girofle', 'feuilles de tussilage']",[],?,?,?,?,?,20 sachets,['Délice Boréal'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Infusions', 'Tisanes de plantes mélangées']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,,,,,,
85,Petit maquereaux a l'huile d'olive piquante - 90g,5600361743056,['France'],[],[],?,257,20,0,20,90 g,,,,,,,,,,"0,092",,"0,037",,1075 kj(257 kcal),"3,5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Soupe de poissons - La sablaise - 790gr,3375160000014,['France'],[],[],?,77,"2,9","1,7",11,790 gr,['La sablaise'],"['Plats préparés', 'Soupes', 'Soupes à réchauffer', 'Soupes de poissons']",0.9 g,en quantité modérée,,+60%,+53%,-7%,+113%,"0,9",+2%,"0,36",+2%,322 kj(77 kcal),"0,8","0,5",,,,,,,2.9 g,en faible quantité,0.8 g,en faible quantité,0.5 g,en faible quantité,-2,A,E,89.9%,2.6%,1.2%,5.2%,0.8%,0.3%,25,"['Sans arômes artificiels', 'Sans colorants']",,+62%,+78%,-23%,-329%,-329%,"['FR 85.166.011 CE', 'Olonne-sur-Mer (Vendée, France)']",,,,
87,Tisane Inuit - Mélange #1 - Délice Boréal - 20sachets,0818952000029,['France'],"[""Feuilles de raisin d'ours "", 'uva-ursi', 'feuilles de menthe poivrée', 'feuilles de thé du Labrador ', 'Mamaittuqutik', 'racine de réglisse', ""feuilles d'eucalyptus,graines de fenouil amer"", 'feuilles de tussilage', 'racine de gingembre']",[],?,?,?,?,?,20 sachets,['Délice Boréal'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Infusions', 'Tisanes de plantes mélangées']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,,,,,,
88,PETITE FOLIE N 30 - Toupargel - 4x 100ml,3528161506065,['France'],[],[],?,318,"18,2","34,2","3,5",4 x 100 ml,['Toupargel'],,,,,,,,,"0,14",,"0,056",,1331 kj(318 kcal),"11,8","30,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Sardines sauce escabeche - Benimar,8436008200340,['France'],[],[],?,175,10,0,21,,['Benimar'],,,,,,,,,"1,5",,"0,6",,732 kj(175 kcal),"2,6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Terrine de porc aux baies de genièvre,3261830000722,['France'],[],[],?,319,28,"3,8",13,,,,,,,,,,,"1,6",,"0,64",,1335 kj(319 kcal),10,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Summer Ale - La Superbe - 33cl,3770008337015,['France'],"['Eau', ""malts d'orge"", 'malts de blé', 'houblons ', 'Citra', 'El Dorado', 'levures']",[],?,?,?,?,?,33 cl,['La Superbe'],"['Boissons', 'Boissons alcoolisées', 'Produits artisanaux', 'Bières', 'Alcools artisanaux', 'Bières françaises', 'Bières artisanales', 'Bières blanches']",,,,,,,,,,,,,,,"['Bouteille', 'Verre']","['Pays basque', 'France']",,,['Gluten'],3,,,,,,,,,C,6.8%,25.7%,41.7%,16.7%,7.1%,2.0%,57,['Déconseillé aux femmes enceintes'],,,,,,,,,,,
92,80262015,80262015,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,épices créoles - Leader Price,3760138823038,['France'],[],[],?,?,?,?,?,,['Leader Price'],,,,,,,,,,,,,,,,,,['Leader Price'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Jambon traditionnel fumé au bois de hêtre - Saint Alby,2205885002295,['France'],[],[],?,125,"4,5",1,20,,['Saint Alby'],,,,,,,,,"1,9",,"0,76",,523 kj(125 kcal),"1,5","0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Chateau montaigne 2016 bordeaux,3520134006756,['France'],[],[],?,?,?,?,?,,,"['Boissons', 'Boissons alcoolisées', 'Vins']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Pois chiches - Grain de frais - 1kg,67955152,['France'],[],[],?,1426,6,43,19,1 kg,['Grain de frais'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Légumineuses', 'Graines', 'Graines de légumineuses', 'Légumes secs', 'Pois chiches']",0.6 g,en quantité modérée,,+651%,+98%,+82%,+86%,"0,6",+26%,"0,24",+26%,5966 kj(1426 kcal),"0,6",11,,,,,,,6 g,en quantité modérée,0.6 g,en faible quantité,11 g,en quantité modérée,14,D,B,56.9%,0.0%,16.0%,22.6%,4.5%,0.0%,96,,,+659%,+53%,+571%,,,,,,,
97,Pop corn,4007843610751,['France'],[],[],?,442,16,"60,2","9,1",,,,,,,,,,,"1,5",,"0,6",,1849 kj(442 kcal),"7,4","0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Boeuf assaisonné,3503361400016,['France'],[],[],?,191,13,"2,1",16,,,,,,,,,,,"1,6",,"0,64",,799 kj(191 kcal),6,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Sablés basques - Delaunay Léveillé,0654479000018,['France'],[],[],?,461,17,70,"6,4",,['Delaunay Léveillé'],,,,,,,,,"0,58",,"0,232",,1929 kj(461 kcal),11,37,,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,,
100,Miel de fleurs,3770002730195,['France'],[],[],?,?,?,?,?,,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de fleurs']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,
101,Croisant carrefour,0202115016079,['France'],[],[],?,?,?,?,?,,['Carrefour'],,,,,,,,,,,,,,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Pack fuet extra pimiente,8421395033312,['France'],[],[],?,465,35,12,26,,,['ca:Fuet'],33 g,en quantité élevée,,+4%,-1%,+187%,-3%,33,+729%,"13,2",+729%,1946 kj(465 kcal),13,2,,,,,,,35 g,en quantité élevée,13 g,en quantité élevée,2 g,en faible quantité,25,E,,,,,,,,,,,+4%,-1%,-14%,+1%,+1%,,,,,
103,Gouda,8710912104162,['France'],[],[],?,364,30,0,23,,,,,,,,,,,"1,8",,"0,72",,1523 kj(364 kcal),21,0,,,,,,,,,,,,,,,,,,,,,,,['Sans lactose'],,,,,,,,,,,
104,pâtes complètes - lustucru - 400g,11141051,['France'],[],[],?,?,?,?,?,400g,['Lustucru'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires']",,,,,,,,,,,,,,,['Paquet'],,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,
105,Brushetta campagnarde,0232294024602,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Oreo Joy Fills - Mondelez,7622210594549,['France'],[],[],?,451,16,72,"4,8",,"['Mondelez', 'Cadbury', 'Oreo']",,,,,,,,,"0,94",,"0,376",,1887 kj(451 kcal),"3,7",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Saucisson sec,2688494032738,['France'],[],[],?,393,"29,6","5,9","25,6",,,,,,,,,,,5,,2,,1644 kj(393 kcal),"12,7","1,45",,,,,,,,,,,,,,,,,,,,,,,['Sans colorants'],,,,,,,,,,,
108,"Viande bovine filet américain - E.leclerc - 0,300g",0209958022762,['France'],[],[],?,?,?,?,?,"0,300g",['E.leclerc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Le superieur - Fleury Michon - 240g,3302740010798,['France'],[],[],?,116,"2,8","0,7",22,240 g,['Fleury Michon'],,,,,,,,,"1,8",,"0,72",,485 kj(116 kcal),1,"0,7",,,,,,,,,,,,,,,,,,,,,,,"['Viande Française', 'Viande Porcine Française', 'Nutriscore', 'Nutriscore C']",,,,,,,,,,,
110,Jambon cuit a l'ancienne - Carrefour,2411843038774,['France'],[],[],?,189,11,"0,6",21,,['Carrefour'],"['Viandes', 'Charcuteries', 'Jambons', 'Jambons blancs', ""Jambons cuits à l'ancienne""]",1.8 g,en quantité élevée,,+24%,+79%,+21%,-6%,"1,8",-8%,"0,72",-8%,791 kj(189 kcal),"4,1","0,6",,,['Carrefour'],,,,11 g,en quantité modérée,4.1 g,en quantité modérée,0.6 g,en faible quantité,13,D,E,80.5%,11.8%,4.9%,1.6%,0.9%,0.3%,33,,,+24%,+70%,+23%,+33%,+33%,"['EMB 29004D', 'Bannalec (Finistère, France)']",,,,
111,Confiture d'abricot bio.,3501610000109,['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Petit-déjeuners', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', ""Confitures d'abricot""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,38.5%,19.4%,25.9%,11.0%,4.2%,1.1%,87,"['Bio', 'Bio européen', 'FR-BIO-10']",,,,,,,,,,,
112,Platanos saladitos,7441005712957,['France'],[],[],?,120,8,0,2,,,,,,,,,,,"0,02",,"0,008",,502 kj(120 kcal),4,0,,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,,
113,Tango,5010102241992,['France'],[],[],?,3,0,0,0,,,,,,,,,,,"0,23",,"0,092",,13 kj(3 kcal),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Rapé spécial pizza - Paturages - 150g,3250392808327,['France'],"['mozzarella 50% [lait de vache pasteurisé ', 'origine : France', 'sel', 'ferments lactiques ', 'dont lait', 'enzyme coagulante]', 'emmental 30% [lait de vache pasteurisé ', 'origine France', 'sel', ""ferments lactiques et d'affinage "", 'dont lait', 'enzyme coagulante]', 'emmental affiné 6 mois 19% [lait de vache pasteurisé ', 'origine: France', 'sel', ""ferments lactiques et d'affinage "", 'dont lait', 'enzyme coagulante]', 'antiagglomérant : poudre de cellulose']",['Non végétalien'],?,334,25,"1,2",26,150g,['Paturages'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages râpés']",1 g,en quantité modérée,,-11%,-13%,+24%,-5%,1,0%,"0,4",0%,1397 kj(334 kcal),17,"1,2",['Plastique'],,,,['Lait'],3,25 g,en quantité élevée,17 g,en quantité élevée,1.2 g,en faible quantité,13,D,C,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,"['Nutriscore', 'Nutriscore D']",,-10%,-12%,+232%,+1%,+1%,,,,,
115,Wakame salad - Lidl - 100g,20092412,['France'],[],[],?,94,"2,8",14,1,100 g,['Lidl'],,,,,,,,,"2,18",,"0,872",,393 kj(94 kcal),"0,2",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,pain grillé - Leclerc - 500g,2015151515295,['France'],"['pate viennois ', 'farine bag', ' viennoise ', '66%: farine de froment Gluten', 'lait et produits laitiers y compris le lactose beurre environ 4,5', 'sucre', 'sel', 'dextrose', 'Gluten de froment', 'farine de Lupin,proteines de lait', 'levain de ble deshydrate desactive', 'émulsifiants ', 'E471', 'E472', 'E322', ' Soja', 'lactose', 'agents de traitements de la farine ', 'E300', 'enzymes', 'colorant alimentaires ', 'extrait vegetal', 'arôme', ' colorant ', 'E101', 'eau ', '33%', 'levure liquide ', '1,1%: stablisant xanthane']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",?,?,?,?,?,500g,['Leclerc'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains']",,,,,,,,,,,,,,,['Sachet'],['Poitiers'],['Leclerc'],"[""E471 - Mono- et diglycérides d'acides gras alimentaires"", ""E472 - Esters d'acides gras alimentaires"", 'E322 - Lécithines', 'E300 - Acide ascorbique', 'E101 - Riboflavine']","['Lupin', 'Lait', 'Soja']",4,,,,,,,,,,,,,,,,,,,,,,,,['1017324050552'],,,,
117,Surtido Polvorones - La estepena,8410282202115,['France'],"['se de porc ibérique avec antioxydar naturel de romarin ', 'E-392', ' et acidmtoui ', 'E-330', 'amande ', '3%', 'cannelle', 'vin tes poudre de caca o', 'sésame', 'arôme de vanille e arôme ', 'soja', "" Peut contenir des traces d' oeuf"", ""de lait et d'autres fruits à coque"", ' tral Información Nutricional/']",[],?,511,"25,9","62,4","5,6",,['La estepena'],"['Biscuits et gâteaux', 'Gâteaux']",0 g,en faible quantité,,+27%,+33%,+26%,+3%,0,-100%,0,-100%,2138 kj(511 kcal),"9,1","25,5",,,,"['E392 - Extrait de romarin', 'E330 - Acide citrique']","['Fruits à coque', 'Graines de sésame', 'Soja']",1,25.9 g,en quantité élevée,9.1 g,en quantité élevée,25.5 g,en quantité élevée,20,E,,,,,,,,,,,+27%,+19%,-9%,+12%,+12%,,,,,
118,Zarties strawberry yogourt - Manner - 200g,9000331627533,"['France', 'Allemagne']",[],[],?,100,23,62,"6,2",200g,['Manner'],['de:Waffel'],0.16 g,en faible quantité,,,,,,"0,16",,"0,064",,418 kj(100 kcal),19,31,,,,,,,23 g,en quantité élevée,19 g,en quantité élevée,31 g,en quantité élevée,17,D,,,,,,,,,,,,,,,,,,,,
119,Eriksberg,7310070003416,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Sorbet framboise - Alnatura,4104420142404,['France'],[],[],?,112,"0,02","27,1","0,1",,['Alnatura'],,,,,,,,,"0,03",,"0,012",,469 kj(112 kcal),0,"20,5",,,['Alnatura'],,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,
121,Nusskati,22029553,['France'],[],[],?,563,37,49,"6,5",,,,,,,,,,,"0,08",,"0,032",,2356 kj(563 kcal),14,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Rôti de porc cuit superieu - Carrefour,2227849030632,['France'],[],[],?,169,"7,6","0,6",24,,['Carrefour'],"['Viandes', 'Porc', 'Rôtis de porc']",1.4 g,en quantité modérée,,+17%,+51%,-27%,+7%,"1,4",-19%,"0,56",-19%,707 kj(169 kcal),3,"0,5",,,['Carrefour'],,,,7.6 g,en quantité modérée,3 g,en quantité modérée,0.5 g,en faible quantité,5,C,D,77.9%,17.0%,3.2%,1.1%,0.6%,0.2%,21,"['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-13', 'Fabriqué en France']",,+19%,+44%,-20%,-30%,-30%,"['EMB 29004', 'Bannalec (Finistère, France)']",,,,
123,Jade Greenzymes : jus d'herbe d'orge,33311,['France'],[],[],?,1409,"1,2",60,15,,,,,,,,,,,"0,5",,"0,2",,5895 kj(1409 kcal),"0,3",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Podravka Lino Lada Milk Spread With Hazelnut,3850104267109,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Jacquet baguettine 5 cereales,3029336441711,['France'],[],[],?,400,"8,6",64,13,,,,,,,,,,,"1,4",,"0,56",,1674 kj(400 kcal),"1,1","5,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"Verte feuille - 1,5l",3660989215511,['France'],[],[],?,?,?,?,?,"1,5 l",['Verte feuille'],"['Boissons', 'Boissons alcoolisées', 'Boissons à base de vin']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,46.1%,10.2%,30.8%,8.9%,2.6%,1.4%,46,,,,,,,,,,,,
127,San Michel Still Water,53530004,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4005808760022,4005808760022,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Red Bull Coconut & Berry,90435393,['France'],[],[],?,3,0,0,0,,['Red Bull'],,,,,,,,,"0,1",,"0,04",,13 kj(3 kcal),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Organic corn puffs,5060243220561,['France'],[],[],?,262,11,34,"4,7",,,,,,,,,,,"0,14",,"0,056",,1096 kj(262 kcal),"1,4",26,,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,,
131,Melmelada Albaricoque Bebe,8436026160015,['France'],[],[],?,191,0,47,0,,['Bebé'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Petit-déjeuners', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', ""Confitures d'abricot""]",0.02 g,en faible quantité,,-13%,-100%,-12%,-100%,"0,02",-9%,"0,008",-9%,799 kj(191 kcal),0,38,,,,,,,0 g,en faible quantité,0 g,en faible quantité,38 g,en quantité élevée,9,C,B,38.5%,19.4%,25.9%,11.0%,4.2%,1.1%,87,,,-13%,-100%,-25%,+0%,+0%,,,,,
132,Le petit coeur de vendée aux amandes,3700796302377,['France'],[],[],?,532,"26,2","65,2","8,8",,,,,,,,,,,"0,37",,"0,148",,2226 kj(532 kcal),"13,8","28,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Tagliatellines tomate et spiruline,3467740007381,['France'],[],[],?,339,"2,4",71,14,,,,,,,,,,,"0,013",,"0,005",,1418 kj(339 kcal),"0,5","0,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Pate à sucre - 250g,3760162222067,['France'],[],[],?,?,?,?,?,250 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Bebida de avena con cacao ecológica y sin lactosa - El Corte Ingles,8433329080026,['France'],[],[],?,55,"1,2","9,8","1,1",,['El Corte Ingles'],,,,,,,,,"0,07",,"0,028",,230 kj(55 kcal),"0,2","7,1",,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'en:FSC']",,,,,,,['FSC-C014047'],,,,
136,Spiruline,3373020053033,['France'],[],[],?,?,?,?,?,,,"['Compléments alimentaires', 'Spiruline']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,53.3%,42.5%,1.8%,1.6%,0.8%,0.0%,25,,,,,,,,,,,,
