,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,markets,quantity,categories,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,labels,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_nutrition-score-fr_tr,nutriment_nutriscore_tr,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr_diff,ingredients_origins,origin_detail,manufacturing,additives,nova_score,allergens,generic_name,producer_info,traceability_code,link,palm_ingredients
679,Haut cuisse dinde braisé Boucherie Le Gaulois - Le gaulois boucherie,3266980055325,['Le gaulois boucherie'],['France'],"['Haut de cuisse de dinde', 'eau', 'fécule de pomme de terre', 'sel', 'dextrose de blé', 'gélifiant : carraghénanes', '103 g de haut de cuisse de dinde mis en œuvre pour 100 g de produit fini']",[],691,165,"8,8","0,5",21,,,,,,,,,,,,,,,,,,,691 kj(165 kcal),"2,9","0,5","1,1","0,44",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,,,,,,
680,Bq poulet fume s/atm gaulois - Le gaulois,3256762762138,['Le gaulois'],['France'],"['Poulet origine France : 89%', 'eau', 'sel', 'sirop de glucose de blé', 'dextrose de blé', 'protéines de pois', 'arômes', 'émulsifiants : triphosphates', 'conservateur : nitrite de sodium', 'épaississant : carraghénanes']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",701,168,"9,6",1,20,,,,,,,,,,,,,,,,,,,701 kj(168 kcal),"2,8","0,9","1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E451 - Triphosphates', '', 'Risque élevé de sur-exposition', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,,,,,,
681,BQ POULET CUIT FUME Sat LE GAUL NC - Le gaulois,3571320009068,['Le gaulois'],['France'],"['Poulet origine France : 89%', 'eau', 'sel', 'sirop de glucose de blé', 'dextrose de blé', 'protéines de pois', 'arômes', 'émulsifiants : triphosphates', 'conservateur : nitrite de sodium', 'épaississant : carraghénanes']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",701,168,"9,6",1,20,,,,,,,,,,,,,,,,,,,701 kj(168 kcal),"2,8","0,9","1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E451 - Triphosphates', '', 'Risque élevé de sur-exposition', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,,,,,,
682,Bq plt cuit fume sat lg cp - Le gaulois,3571320012396,['Le gaulois'],['France'],"['Poulet origine France : 89%', 'eau', 'sel', 'sirop de glucose de blé', 'dextrose de blé', 'protéines de pois', 'arômes', 'émulsifiants : triphosphates', 'conservateur : nitrite de sodium', 'épaississant : carraghénanes']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",701,168,"9,6",1,20,,,,,,,,,,,,,,,,,,,701 kj(168 kcal),"2,8","0,9","1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E451 - Triphosphates', '', 'Risque élevé de sur-exposition', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,,,,,,
683,Bq poulet fume s/atm le gaulois nc,3571320065309,['Le gaulois'],['France'],"['Poulet origine France : 89%', 'eau', 'sel', 'sirop de glucose de blé', 'dextrose de blé', 'protéines de pois', 'arômes', 'émulsifiants : triphosphates', 'conservateur : nitrite de sodium', 'épaississant : carraghénanes']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",701,168,"9,6",1,20,,,,,,,,,,,,,,,,,,,701 kj(168 kcal),"2,8","0,9","1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E451 - Triphosphates', '', 'Risque élevé de sur-exposition', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,,,,,,
684,MINI BROCH PLT OLIV ROMAR Sat LG NC - Le gaulois,3266980131821,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' :Viande de hauts de cuisse de poulet origine France : 86%', ""marinade à l'olive et au romarin : 7% "", 'eau', 'huile de tournesol', 'semoule de riz', 'maltodextrine', 'sel', 'arômes naturels', 'légume et extrait de légume ', ""dont extrait d'olive verte : 0,05%"", 'épices et plantes aromatiques ', 'dont romarin : 0,02% maximum', ""huile d'olive : 0,07%"", 'graine de pavot bleu', ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'olive verte : 7% ', 'olive : 6,7%', 'eau', 'huile de colza', 'sel', 'acidifiants : acide lactique et acide citrique']",[],639,153,9,1,17,,,,,,,,,,,,,,,,,,,639 kj(153 kcal),"2,6",0,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium', 'E270 - Acide lactique', 'E330 - Acide citrique']",4,,,,,,
685,rôti de filet de canard x1 s/vide - Le gaulois,3266980002725,['Le gaulois'],['France'],[],[],650,155,"8,2",0,20,,,"['Viandes', 'Volailles', 'Canards', 'Filets de canard']",-17%,-21%,-35%,-100%,+4%,D,83.0%,9.4%,2.7%,2.7%,1.4%,0.9%,37,,,650 kj(155 kcal),"2,9",0,"0,16","0,064",8.2 g,en quantité modérée,2.9 g,en quantité modérée,0 g,en faible quantité,0.16 g,en faible quantité,-2,A,-21%,-21%,-100%,-85%,-85%,-145%,-145%,,,,,,,,,,,
686,Pilons dinde confits x2 Boucherie Le Gaulois - Le gaulois boucherie,3266980055448,['Le gaulois boucherie'],['France'],"['Ingrédients ', 'à la mise en œuvre', ': Pilons de dinde ébouttés : 84%', 'eau', 'graisse de canard : 3,4% minimum', 'sel', 'cassonade', 'sirop de glucose', 'protéines de pois', 'fibres de carotte', 'gélifiant : carraghénanes']","['Non végétalien', 'Non végétarien']",651,155,"6,1",0,25,,,,,,,,,,,,,,,,,,,651 kj(155 kcal),"1,9",0,"0,97","0,388",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,,,,,,
687,ribs de poulet tex mex - Le gaulois,3266980781477,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ':Haut de cuisse de poulet sans peau : 94%', 'marinade saveur tex mex : 6% ', 'eau', 'huile de tournesol', 'épice et aromates', 'sel', 'chapelure de BLÉ', 'maltodextrine de blé', 'légumes', 'arômes naturels', 'sucre', 'arôme de fumée', ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium']",[],676,162,"9,6","1,4",18,,,,,,,,,,,,,,,,,,,676 kj(162 kcal),"2,7",0,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
688,4ht cuis plt ribs tex mex s/v lg nc - Le gaulois,3266980781484,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ':Haut de cuisse de poulet sans peau : 94%', 'marinade saveur tex mex : 6% ', 'eau', 'huile de tournesol', 'épice et aromates', 'sel', 'chapelure de BLÉ', 'maltodextrine de blé', 'légumes', 'arômes naturels', 'sucre', 'arôme de fumée', ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium']",[],676,162,"9,6","1,4",18,,,,,,,,,,,,,,,,,,,676 kj(162 kcal),"2,7",0,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
689,morceaux assortis de poulet blanc s/at - Le gaulois,3266980782160,['Le gaulois'],['France'],[],[],678,163,10,0,18,,,,,,,,,,,,,,,,,,,678 kj(163 kcal),"3,1",0,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Mrcx plt blc assortis s/atm gaul nc - Le gaulois,3266980782177,['Le gaulois'],['France'],[],[],678,163,10,0,18,,,,,,,,,,,,,,,,,,,678 kj(163 kcal),"3,1",0,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,4 pavés de hauts de cuisse de poulet au poivre - Le gaulois,3266980965242,['Le gaulois'],['France'],"['Hauts de cuisse de poulet', 'marinade au poivre de Sichuan : 16% ', 'eau', 'huile de tournesol', 'fécule de pomme de terre', 'maltodextrine de pomme de terre et blé', 'sel', 'épices ', 'poivre noir', 'poivre blanc', 'poivre de Sichuan : 0', '04%', 'poivron rouge', 'arôme', 'persil', ""poudre d'oignon"", 'paprika', ""poudre d'ail"", 'gélifiant : carraghénanes', '106g de hauts de cuisse de poulet mis en œuvre', 'pour 100g de produit fini']","['Non végétalien', 'Non végétarien']",680,163,"8,9","0,6",20,,,"['Viandes', 'Volailles', 'Poulets', 'Cuisses de poulet']",-16%,-15%,-28%,+89%,+9%,D,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,680 kj(163 kcal),"2,7","0,6","1,2","0,48",8.9 g,en quantité modérée,2.7 g,en quantité modérée,0.6 g,en faible quantité,1.2 g,en quantité modérée,4,C,-15%,-19%,+287%,+58%,+58%,+13%,+13%,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,['Gluten'],,,,,
692,Haut de cuisse de dinde à partager saveur BBQ x1 - Le gaulois,3266980003289,['Le gaulois'],['France'],"['Hauts de cuisse de dinde : 86%', 'marinade barbecue : 14% ', 'eau', 'huile de tournesol', 'fécule de pomme de terre', 'sucre', 'sel', 'arômes ', 'dont arôme de fumée', 'poudre de tomate', 'extrait de levure ', 'extrait de levure', 'sel', 'huile de tournesol', 'dextrose de blé', ""poudre d'oignon"", ""poudre d'ail"", 'sucre caramélisé ', 'sirop de sucre caramélisé', 'maltodextrine de pomme de terre', 'épices ', 'cayenne', 'gingembre', ""extraits d'épices "", 'paprika', 'poivre noir', 'gélifiant : carraghénanes', '107g de hauts de cuisse de dinde mis en œuvre', 'pour 100g de produit fini']",[],630,150,6,2,22,,,,,,,,,,,,,,,,,,,630 kj(150 kcal),"1,7","1,2","1,1","0,44",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,,,,,,
693,lot 3 filets de canard saveur laque s/v - Le gaulois,3266980000868,['Le gaulois'],['France'],"['Filet de canard ', 'origine France', ' : 94%', 'marinade saveur laquée : 6% ', 'eau', 'sucre', 'sel', 'sirop de glucose', 'arômes naturels', 'plantes aromatiques', 'caramel ', 'sirop de glucose', 'sucre', 'maltodextrine', 'épices', ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'Traces possibles gluten', 'lait']","['Non végétalien', 'Non végétarien']",639,153,"7,9","2,4",17,,,"['Viandes', 'Volailles', 'Canards', 'Filets de canard']",-18%,-22%,-37%,+384%,-12%,C,83.0%,9.4%,2.7%,2.7%,1.4%,0.9%,37,,,639 kj(153 kcal),"2,5","1,6","1,1","0,44",7.9 g,en quantité modérée,2.5 g,en quantité modérée,1.6 g,en faible quantité,1.1 g,en quantité modérée,2,B,-23%,-32%,+380%,+3%,+3%,-55%,-55%,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,,,,,,
694,Mini brochettes de poulet olive romarin S/AT LG - Le gaulois,3266980131814,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' :Viande de hauts de cuisse de poulet origine France : 86%', ""marinade à l'olive et au romarin : 7% "", 'eau', 'huile de tournesol', 'semoule de riz', 'maltodextrine', 'sel', 'arômes naturels', 'légume et extrait de légume ', ""dont extrait d'olive verte : 0,05%"", 'épices et plantes aromatiques ', 'dont romarin : 0,02% maximum', ""huile d'olive : 0,07%"", 'graine de pavot bleu', ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'olive verte : 7% ', 'olive : 6,7%', 'eau', 'huile de colza', 'sel', 'acidifiants : acide lactique et acide citrique']",[],639,153,9,1,17,,,,,,,,,,,,,,,,,,,639 kj(153 kcal),"2,6",0,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium', 'E270 - Acide lactique', 'E330 - Acide citrique']",4,,,,,,
695,Pintade a gaulois pac s/b s/atm - Le gaulois,3238990389899,['Le gaulois'],['France'],['100% pintade'],[],613,146,"6,5","0,1","21,8",,,,,,,,,,,,,,,,,,,613 kj(146 kcal),0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Sac1 poulet roti gaulois nc - Le gaulois,3266980041526,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ':Poulet : 85%', 'eau', 'sel', 'sucre roux', 'sirop de glucose de blé', 'protéines de pois', 'épaississant: carraghénanes', 'stabilisants : di et triphosphates']","['Non végétalien', 'Non végétarien']",615,146,"5,6",0,24,,,,,,,,,,,,,,,,,,,615 kj(146 kcal),"1,6",0,"0,96","0,384",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,,,,,,
697,foies de canard en pot - Le gaulois,3266980002848,['Le gaulois'],['France'],[],[],619,148,"6,7",1,21,,,,,,,,,,,,,,,,,,,619 kj(148 kcal),"2,1","0,8","0,18","0,072",,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Haut de cuisse a rotir lg sv nc - Le gaulois boucherie,3266980059958,['Le gaulois boucherie'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' : Haut de cuisse de dinde : 86%', 'eau', 'sel', ""extraits d'épices"", 'thym : 0,1%', 'acidifiant : acétate de sodium', 'conservateurs : lactate de calcium et nitrite de sodium']",[],622,149,"9,1",0,17,,,,,,,,,,,,,,,,,,,622 kj(149 kcal),"3,2",0,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",,,,,,,
699,ribs de poulet buffalo - Le gaulois,3266980785697,['Le gaulois'],['France'],"['Haut de cuisse de poulet sans peau : 87%', 'marinade saveur Buffalo : 13% ', 'eau', 'huile de tournesol', 'sel', 'poudre de tomate', 'sucre', 'dextrose de blé', 'arômes naturels', 'sucre caramélisé', 'épices ', 'piment', 'paprika', 'plantes aromatiques', ""extraits d'épices"", 'arôme de fumée', 'acidifiants : acétate de sodium', 'lactate de calcium']",[],624,149,"8,4","1,4",17,,,,,,,,,,,,,,,,,,,624 kj(149 kcal),"2,5",0,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,,,,,,
700,4ht cuis plt ribs buffalo s/v lg nc - Le gaulois,3266980785703,['Le gaulois'],['France'],"['Haut de cuisse de poulet sans peau : 87%', 'marinade saveur Buffalo : 13% ', 'eau', 'huile de tournesol', 'sel', 'poudre de tomate', 'sucre', 'dextrose de blé', 'arômes naturels', 'sucre caramélisé', 'épices ', 'piment', 'paprika', 'plantes aromatiques', ""extraits d'épices"", 'arôme de fumée', 'acidifiants : acétate de sodium', 'lactate de calcium']",[],624,149,"8,4","1,4",17,,,,,,,,,,,,,,,,,,,624 kj(149 kcal),"2,5",0,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,,,,,,
701,Mini brochettes de poulet thym citron S/AT LG - Le gaulois,3266980131890,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ':Viande de hauts de cuisse de poulet origine France : 84 %', 'marinade thym et arôme citron : 6% ', 'eau', 'huile de tournesol', 'chapelure de BLÉ', 'sucre', 'sel', 'maltodextrine de blé', 'arômes naturels ', 'dont citron : 0,1%', 'amidon de BLÉ', 'herbes aromatiques ', 'dont thym 0', '1%', 'légumes déshydratés', ""épices et extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'citron jaune : 10%']",[],601,144,"7,5",1,18,,,,,,,,,,,,,,,,,,,601 kj(144 kcal),2,1,1,"0,4",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
702,MINI BROCH PLT THYM CITR Sat LG NC - Le gaulois,3266980131944,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ':Viande de hauts de cuisse de poulet origine France : 84 %', 'marinade thym et arôme citron : 6% ', 'eau', 'huile de tournesol', 'chapelure de BLÉ', 'sucre', 'sel', 'maltodextrine de blé', 'arômes naturels ', 'dont citron : 0,1%', 'amidon de BLÉ', 'herbes aromatiques ', 'dont thym 0', '1%', 'légumes déshydratés', ""épices et extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'citron jaune : 10%']",[],601,144,"7,5",1,18,,,,,,,,,,,,,,,,,,,601 kj(144 kcal),2,1,1,"0,4",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
703,Bq broch duo papr nature lg sat nc - Le gaulois,3266980784270,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ':2 Brochettes de dindeViande de dinde: 81%', 'peau de volaille reconstituée : 10 % ', 'eau', 'peau de dinde : 3', '5 %', 'gélifiants : alginate de sodium', 'gomme xanthane', 'gomme de caroube', 'sulfate de calcium', 'protéines de LAIT', 'conservateur : acétate de sodium', 'stabilisant : diphosphate tetrasodique', 'poivrons : 9%', '2 brochettes de dinde assaisonnées au paprikaViande de dinde: 87%', 'poivron : 9 %', 'assaisonnement au paprika : 4% ', 'Sel', 'épices et aromates ', 'dont paprika 0', '8%', 'chapelure de BLÉ', 'légume déshydraté', 'arômes naturels']","['Non végétalien', 'Non végétarien']",575,137,"6,9","0,8",18,,,,,,,,,,,,,,,,,,,575 kj(137 kcal),"1,9",0,"1,6","0,64",,,,,,,,,,,,,,,,,,,,,"['E401 - Alginate de sodium', 'E415 - Gomme xanthane', 'E410 - Gomme de caroube', 'E262i - Acétate de sodium', 'E450iii - Diphosphate tétrasodique']",4,"['Gluten', 'Lait']",,,,,
704,lapin entier découpé s/at - Le gaulois,3266980002619,['Le gaulois'],['France'],[],[],580,139,"5,7","0,5","19,8",,,,,,,,,,,,,,,,,,,580 kj(139 kcal),"1,87","0,5","0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Bq lapin grill+herbes sat le gauloi - Le gaulois,3266980199418,['Le gaulois'],['France'],[],[],580,139,"5,7","0,5","19,8",,,,,,,,,,,,,,,,,,,580 kj(139 kcal),"1,87","0,5","0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,2 Escalopes Cordon Bleu s/at - Le gaulois,3266980008338,['Le gaulois'],['France'],"['Viande de dinde origine France : 56 %', 'panure : 20', '5% ', 'eau', 'gélifiant : carraghénanes', 'farine de BLÉ', 'levure', 'sel', 'bacon de dinde : 11', '5% ', 'filet de dinde origine France : 10', '5%', 'sel', 'sucres ', 'dextrose', 'sirop de glucose', 'arôme de fumée', 'antioxydant : ascorbate de sodium', 'conservateur : nitrite de sodium et nitrate de potassium', 'ferments', 'fumée naturelle', 'COMTÉ fondu : 12% ', 'COMTÉ : 6%', 'eau', 'amidons modifiés', 'BEURRE', 'sel de fonte : citrates de sodium', 'gélifiant : carraghénanes', 'arôme naturel']","['Non végétalien', 'Non végétarien']",588,139,"3,7","7,8",19,,,,,,,,,,,,,,,,,,,588 kj(139 kcal),2,0,"0,82","0,328",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E252 - Nitrate de potassium', '', 'Risque élevé de sur-exposition', 'E14XX - Amidons modifiés', 'E331 - Citrates de sodium']",4,"['Gluten', 'Lait']",,,,,
707,2 Escalopes Cordon Bleu 240g s/at - Le gaulois,3266980008345,['Le gaulois'],['France'],"['Viande de dinde origine France : 56 %', 'panure : 20', '5% ', 'eau', 'gélifiant : carraghénanes', 'farine de BLÉ', 'levure', 'sel', 'bacon de dinde : 11', '5% ', 'filet de dinde origine France : 10', '5%', 'sel', 'sucres ', 'dextrose', 'sirop de glucose', 'arôme de fumée', 'antioxydant : ascorbate de sodium', 'conservateur : nitrite de sodium et nitrate de potassium', 'ferments', 'fumée naturelle', 'COMTÉ fondu : 12% ', 'COMTÉ : 6%', 'eau', 'amidons modifiés', 'BEURRE', 'sel de fonte : citrates de sodium', 'gélifiant : carraghénanes', 'arôme naturel']","['Non végétalien', 'Non végétarien']",588,139,"3,7","7,8",19,,,,,,,,,,,,,,,,,,,588 kj(139 kcal),2,0,"0,82","0,328",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E252 - Nitrate de potassium', '', 'Risque élevé de sur-exposition', 'E14XX - Amidons modifiés', 'E331 - Citrates de sodium']",4,"['Gluten', 'Lait']",,,,,
708,Bq civet lapin sat gaulois - Le gaulois,3266980001100,['Le gaulois'],['France'],[],[],596,142,"5,8","0,5","20,5",,,,,,,,,,,,,,,,,,,596 kj(142 kcal),"1,98","0,5","0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,gigolettes de lapin x4 s/at - Le gaulois,3266980305635,['Le gaulois'],['France'],[],[],593,142,"7,3","0,5",19,,,,,,,,,,,,,,,,,,,593 kj(142 kcal),"2,5","0,5","0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,2 lots de 2 Hachés de dinde 200g LG - Le gaulois,3266980848934,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ':Viande de dinde origine France : 86%', 'eau', 'fibres végétales ', 'bambou', 'pois', 'plantain', 'conservateur : lactate de potassium', 'antioxydants : acide ascorbique', 'ascorbate de sodium']",[],599,143,7,"1,5",17,,,,,,,,,,,,,,,,,,,599 kj(143 kcal),"2,3",0,"0,25","0,1",,,,,,,,,,,,,,,,,,,,,"['E326 - Lactate de potassium', 'E300 - Acide ascorbique', 'E301 - Ascorbate de sodium']",,,,,,,
711,Sélection de viande 100% cuisse de dinde origine France - Le gaulois boucherie,3266980050641,['Le gaulois boucherie'],['France'],"['Ingrédients ', 'à la mise en œuvre', ':Viande de dinde : 86%', 'eau', 'fibres végétales ', 'bambou', 'pois', 'plantain', 'conservateur : lactate de potassium', 'antioxydants : acide ascorbique', 'ascorbate de sodium']","['Non végétalien', 'Non végétarien']",599,143,7,"1,2",17,,,,,,,,,,,,,,,,,,,599 kj(143 kcal),"2,3",0,"0,25","0,1",,,,,,,,,,,,,,,,,,,,,"['E326 - Lactate de potassium', 'E300 - Acide ascorbique', 'E301 - Ascorbate de sodium']",,,,,,,
712,BALLOTIN PLTX4 MAR GIROL Sat LG NC - Le gaulois,3266980218164,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' :Haut de cuisse de poulet sans os sans peau origine France : 67%', 'farce aux marrons et aux girolles : 24% ', 'marrons : 13%', 'oignon préfrit ', 'dont huile de tournesol', 'girolles : 2%', 'BEURRE', 'arôme naturel ', 'contient LAIT', 'persil', 'amidon transformé', 'sel', 'colorant : caramel ordinaire', 'poivre', 'poitrine de porc fumée : 9% ', 'poitrine de porc origine UE', 'eau', 'sel', 'conservateurs : nitrite de sodium - acétates de sodium - lactate de potassium', 'sucre: dextrose', 'antioxydant : ascorbate de sodium', 'arômes naturels']","['Non végétalien', 'Non végétarien']",553,132,"6,6",0,17,,,,,,,,,,,,,,,,,,,553 kj(132 kcal),2,0,"0,55","0,22",,,,,,,,,,,,,,,,,,,,,"['E14XX - Amidons modifiés', 'E150a - Caramel E150a', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E262 - Acétates de sodium', 'E326 - Lactate de potassium', 'E301 - Ascorbate de sodium']",4,['Lait'],,,,,
713,4 broc. dde barbecue sat gaulois - Le gaulois (ocb) oui c'est bon,3266980003821,"[""Le gaulois (ocb) oui c'est bon""]",['France'],"['Viande de dinde origine France : 87%', 'poivron : 9 %', 'assaisonnement saveur barbecue : 4% ', 'arômes et arômes de fumée', 'épices et plantes aromatiques', 'farine de riz', 'tomate', 'sucre', 'fibre de pois et amidon de pois', 'sel', 'huile de tournesol', 'Traces possibles gluten', 'lait']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",554,132,"4,7","3,1",19,,,,,,,,,,,,,,,,,,,554 kj(132 kcal),"1,5","1,1","0,72","0,288",,,,,,,,,,,,,,,,,,,,,,4,,,,,,
