,name,bar_code,eco_score,generic_name,quantity,brand,categories,labels,origin_detail,producer_info,manufacturing,traceability_code,markets,sales_countries,ingredients_list,additives,palm_ingredients,allergens,ingredients_analysis,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,ingredients_origins,link,brand_owner
1599,Beignets de poulet x10 - Le gaulois - 200g,3266980034641,C,"Viande de volaille traitée en salaison, panée et cuite",200 g,['Le gaulois'],"['Viandes', 'Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Préparations de viande', 'Volailles', 'Produits panés', 'Poulets', 'Volailles cuites', 'Plats à la volaille', 'Réfrigérés', 'Préparations au poulet', 'Poulets cuisinés', 'Nuggets de volaille', 'Plats préparés réfrigérés', 'Poulets panés', 'Nuggets de poulet']","['Viande Française', 'Sans conservateurs', 'Nutriscore', 'Nutriscore B', 'en:palm-oil-free', 'Volaille-francaise', 'Info-Tri Point Vert']",,LDC DPE - Le Clos du bois - 72300 Sablé/Sarthe,"['LDC Sablé (Filiale Groupe Lambert Dodard Chancereul - LDC) - ZI Saint Laurent - 72300 Sablé-sur-Sarthe', 'Sarthe', 'Pays de la Loire', 'France']","['FR 72.264.002 CE', 'Sablé-sur-Sarthe (Sarthe, France)', 'EMB 72264', 'Sablé-sur-Sarthe (Sarthe, France)']",['Carrefour'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Viande de poulet : 52%', 'panure : 30% ', 'eau', 'farine de BLÉ et de riz', 'amidon modifié de BLÉ', 'amidon de pomme de terre', 'sel', 'dextrose de blé', 'levure', 'poudres à lever : carbonates acides de sodium', 'diphosphates', 'colorants : curcumine', 'extrait de paprika', 'eau', 'chapelure de BLÉ', 'fibres de BLÉ', 'sel', 'arômes naturels', ' Huile de tournesol', ' Peut contenir des traces de lait']","['E14XX - Amidons modifiés', 'E500ii - Carbonate acide de sodium', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E100 - Curcumine', 'E160c - Extrait de paprika']",,['Gluten'],"['Sans huile de palme', 'Non végétalien', 'Non végétarien']",4,13 g,en quantité modérée,2.5 g,en quantité modérée,0 g,en faible quantité,1.1 g,en quantité modérée,937,+2%,225,+0%,937 kj(225 kcal),+0%,13,+16%,"2,5",+25%,14,-17%,0,-100%,12,-6%,"1,1",-6%,"0,44",-6%,2,-46%,B,-46%,71.2%,17.5%,4.4%,1.9%,1.1%,4.0%,36,"['Barquette et film plastique à jeter', 'Etui carton à recycler', 'Frais', 'Carton', 'Barquette']","['France', 'Volaille']",http://www.legaulois.fr/gamme/les-bouchees/24,
1600,"Vals - 1,25L",3267370050029,,Eau minérale naturelle avec adjonction de gaz carbonique,"1,25 L",['Vals'],"['Boissons', 'Boissons gazeuses', 'Eaux', 'Eaux de sources', 'Eaux minérales', 'Eaux gazeuses', 'Eaux minérales gazeuses']",,,,,,"['Epicerie', 'SuperU']",['France'],"['Eau minérale naturelle', 'gaz carbonique']",['E290 - Dioxyde de carbone'],,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",4,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0.1 g,en faible quantité,?,,0,,0 kj(0 kcal),,0,,0,,0,,0,,0,-100%,"0,1",+1%,"0,04",+1%,0,-100%,A,-100%,,,,,,,,"['Bouteille', 'Plastique', 'Triman', 'Bouteille et bouchon 100% recyclable']","['France', 'Ardèche']",,
1601,Equi'libre Noix de coco - Le Moulin du Pivert - 150g,3268350120107,B,Biscuits bio à la noix de coco,150 g,['Le Moulin du Pivert'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits']","['Bio', 'Agriculture UE/Non UE', 'en:palm-oil-free']",,,['France'],,['Naturalia'],['France'],"['Farine de blé T65', 'noix de coco râpée 20%', 'sirop de blé', 'huile de tournesol', 'jus de pomme concentré', 'jus de citron concentré', ""poudre à lever : bicarbonate d'ammonium"", ""fibre d'avoine""]","[""E503ii - Carbonate acide d'ammonium""]",,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",3,30.3 g,en quantité élevée,15.4 g,en quantité élevée,16.4 g,en quantité élevée,0.023 g,en faible quantité,?,,525,+11%,2197 kj(525 kcal),+10%,"30,3",+46%,"15,4",+52%,"54,8",-14%,"16,4",-44%,"5,9",-9%,"0,023",-96%,"0,009",-96%,15,-24%,D,-24%,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,"['boîte', 'Film en plastique', 'Etui en carton']",['France'],http://www.lemoulindupivert.com/produits_entier.htm,
1602,Twibio - Le moulin du pivert - 150g,3268350120145,C,Biscuits bio fourrés au chocolat,150g,['Le moulin du pivert'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits au chocolat', 'Biscuits fourrés', 'en:chocolated-filled-biscuits', 'Sans huile de palme', 'Végétalien']","['Bio', 'Végétarien', 'Bio européen', 'Végétalien', 'Agriculture UE/Non UE', 'FR-BIO-01', 'en:palm-oil-free']",,,['France'],,['Biocoop'],['France'],"['Farine de blé T65', 'huile de tournesol', 'sucre de canne non raffiné', 'sirop de blé', 'beurre de cacao', 'pépites de chocolat 5% ', 'sucre de canne', 'pâte de cacao', 'beurre de cacao', 'extrait de vanille', 'noisettes', 'cacao en poudre 3,8%', 'sirop d’agave', 'fibres d’avoine', 'poudre à lever : bicarbonate de sodium', 'jus concentré de citron', 'poudre de vanille']",['E500ii - Carbonate acide de sodium'],,['Fruits à coque'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",3,28.9 g,en quantité élevée,6.9 g,en quantité élevée,24.9 g,en quantité élevée,0.19 g,en faible quantité,?,,526,+12%,2201 kj(526 kcal),+12%,"28,9",+51%,"6,9",-19%,"58,5",-12%,"24,9",-25%,"5,5",-5%,"0,19",-66%,"0,076",-66%,12,-39%,D,-39%,84.4%,9.1%,2.7%,2.2%,1.6%,0.0%,46,"['Carton', 'Plastique', 'Boîte', 'Film']",,http://lemoulindupivert.fr/biscuits-a-picorer/gamme-twibio/twibio-fourre-au-chocolat-noir/,
1603,Fourrés Fruits Rouge et éclats de cassis - Le moulin du pivert - 175g,3268350120770,C,Biscuits fourrés aux fruits rouges,175g,['Le moulin du pivert'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits fourrés']","['Bio', 'Végétarien', 'Bio européen', 'Végétalien', 'FR-BIO-01', 'Fabriqué en France', 'Sans huile de palme']",,,['France'],,,['France'],"['Farine de blé T65', 'purée de pomme', 'sucre de canne non raffiné', 'sirop de blé', 'huile de tournesol', 'beurre de cacao', 'noisettes', 'purée de fraise 2%', 'purée de framboise 2%', 'jus de citron concentré', 'cassis 0', '3%', 'poudre à lever : bicarbonate de sodium', 'arôme naturel de fraise et framboise 0', '2%', 'poudre de vanille']",['E500ii - Carbonate acide de sodium'],,['Fruits à coque'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",4,13 g,en quantité modérée,1.4 g,en faible quantité,40 g,en quantité élevée,0.2 g,en faible quantité,?,,417,-11%,1745 kj(417 kcal),-11%,13,-32%,"1,4",-84%,"70,1",+5%,40,+21%,"3,5",-40%,"0,2",-64%,"0,08",-64%,12,-39%,D,-39%,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,"['Carton', 'plastique']",,,
1604,4 tartares de saumon à la ciboulette - Picard - 280g,3270160339525,E,tartares de saumon,280 g,['Picard'],"['Produits de la mer', 'Poissons', 'Surgelés', 'Saumons', 'Produits surgelés', 'Tartares de saumon']",,,,,"['FR 59.183.101 CE', 'Dunkerque (Nord, France)']",['Picard'],['France'],"['Filet de saumon Atlantique qualité sans arête ', 'salmo salar', ' poisson', ' 82%', 'eau', ""huile d'olive vierge extra 3,5%"", 'jus de citron jaune 2,2%', 'ciboulette 1%', 'sel', 'oignon,basilic 0,1%', 'poivre', 'épaississant : alginate de sodium']",['E401 - Alginate de sodium'],,['Poisson'],"['Non végétalien', 'Non végétarien']",4,14.5 g,en quantité modérée,2.1 g,en quantité modérée,0.3 g,en faible quantité,1 g,en quantité modérée,?,,196,+7%,820 kj(196 kcal),+6%,"14,5",+38%,"2,1",+3%,"0,4",-22%,"0,3",-6%,"16,4",-24%,1,-59%,"0,4",-59%,3,-73%,C,-73%,96.3%,0.0%,1.4%,1.4%,0.7%,0.2%,24,"['Carton', 'Plastique']",,,
1605,Flammekueche Lardons Fumé - Oignon - Picard - 260g e,3270160405817,C,Flammekueche,260 g e,['Picard'],"['Surgelés', 'Plats préparés', 'Tartes', 'Pizzas tartes salées et quiches', 'Tartes salées', 'Flammekueches', 'Plats préparés surgelés']",['Fabriqué en France'],,,['France'],"['EMB 57630E', 'Sarrebourg (Moselle, France)']",['Picard'],['France'],"['Spécialité laitière à base de crème fraîche [crème fraîche ', 'lait', ' 34,2%', 'ferments lactiques', 'épaississant : farine de graine de caroube', 'gélifiant : pectines', ""émulsifiant : mono - et diglycérides d'acides gras"", 'sel', 'arôme naturel de poivre]', 'farine de blé ', 'gluten', 'lardon fumé 15,4% ', 'poitrine de porc', 'sel', 'dextrose de blé', 'arôme de fumée', 'arômes', 'acidifiant : acide citrique', 'conservateur : nitrite de sodium', 'antioxydant : ascorbate de sodium', 'eau', 'oignon émincé 9,6 %', 'huile de tournesol', 'sel']","['E410 - Gomme de caroube', 'E440 - Pectines', ""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E330 - Acide citrique', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium']",,"['Gluten', 'Lait']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien', 'Non végétarien']",4,16 g,en quantité modérée,9 g,en quantité élevée,3.2 g,en faible quantité,1.4 g,en quantité modérée,1046,+6%,259,+11%,1046 kj(259 kcal),+7%,16,+37%,9,+70%,21,-13%,"3,2",-4%,"6,2",-11%,"1,4",+12%,"0,56",+12%,16,+40%,D,+40%,64.0%,16.9%,4.0%,4.3%,2.3%,8.5%,64,"['Carton', 'Surgelé']",,https://www.picard.fr/produits/flammekueche-000000000000040581.html,
1606,Mélange De Légumes Vapeur - Picard - 600g,3270160594078,B,,600 g,['Picard'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Surgelés', 'Légumes et dérivés', 'Aliments à base de plantes surgelés', 'Légumes surgelés', 'Brocolis', ""Mélanges d'aliments à base de plantes surgelés"", 'Mélanges de légumes surgelés']",,,,,"['EMB 22136', ""Loudéac (Côtes-d'Armor, France)""]",['Picard'],['France'],"['Petit pois doux 40%', 'pois croquant 25%', 'fleurette de brocoli 25%', 'épinard en branche 10%']",,,,[],1,0.7 g,en faible quantité,0.1 g,en faible quantité,1.9 g,en faible quantité,0.1 g,en faible quantité,?,,49,+63%,205 kj(49 kcal),+65%,"0,7",+56%,"0,1",-2%,"4,9",+138%,"1,9",+51%,"3,7",+43%,"0,1",+68%,"0,04",+68%,-11,,A,,67.2%,0.0%,0.0%,13.2%,18.9%,0.6%,98,"['surgelé', 'Sachet', 'Plastique']",,,
1607,Tarte Fine Courgette - Fromage de Chèvre - Picard - 290g,3270160646326,,,290 g,['Picard'],"['Surgelés', 'Plats préparés', 'Tartes', 'Pizzas tartes salées et quiches', 'Tartes salées', 'Pizzas et tartes surgelées', 'Tartes salées surgelées']","['Point Vert', 'Nutriscore', 'Nutriscore C']",,,['France'],"['EMB 57630E', 'Sarrebourg (Moselle, France)']",['Picard'],['France'],"['Eau', 'farine de blé ', 'gluten', ' 25,5%', 'crème fraîche ', 'lait', ' 17,7%', 'courgette grillée 12%', 'fromage de chèvre ', 'lait', ' 8,2%', 'tomate 3,8%', 'huile de tournesol', 'amidon de pomme de terre', 'sel', 'poudre de lait entier', 'basilic 0,7%', 'herbes de Provence ', 'romarin', 'thym', 'sarriette', 'basilic', 'marjolaine']",,,"['Gluten', 'Lait']","['Sans huile de palme', 'Non végétalien', 'Peut-être végétarien']",4,9.6 g,en quantité modérée,5.3 g,en quantité élevée,3.3 g,en faible quantité,0.95 g,en quantité modérée,?,,198,-16%,828 kj(198 kcal),-15%,"9,6",-24%,"5,3",-19%,22,+1%,"3,3",+6%,"5,1",-28%,"0,95",-0%,"0,38",-0%,10,-4%,C,-4%,,,,,,,,"['Film', 'Plastique', 'Etui', 'Carton', 'Surgelé', 'Film en plastique', 'Etui en carton']",,,
1608,"Ravioli aux Cèpes, sauce au Parmigiano Reggiano - Picard - 300g",3270160812196,,"Ravioli aux cèpes, sauce au Parmigiano Reggiano",300 g,['Picard'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Surgelés', 'Plats préparés', 'Plats à base de pâtes', 'Pâtes alimentaires', 'Pâtes farcies', 'Pates farcies aux légumes', 'Ravioli', 'Plats préparés surgelés', 'Plats préparés à réchauffer au micro-ondes', 'Pâtes farcies au fromage', 'Ravioli au fromage', 'Ravioli surgelés', 'Ravioli aux champignons', 'Ravioli aux cèpes', 'Plats préparés à réchauffer au four traditionnel']","['Point Vert', 'Eco-Emballages']",,,"['Paren Srl - Via Giacomo Matteotti 65 - 43015 Noceto', '(PR : Parme)', 'Émilie-Romagne', 'Italie']",['IT 892 L CE'],['Picard'],['France'],"['Sauce au Parmigiano Reggiano 56,7 % : lait écrémé réhydraté', 'crème fraîche', 'eau', 'fromage Parmigiano Reggiano AOP 5,7 %', 'beurre', 'amidon transformé de maïs', 'farine de blé', 'sel', 'poivre', 'muscade', '\rPâtes précuites farcies 40 %: semoule de blé dur', 'ricotta ', 'lactosérum', 'lait', ""correcteur d'acidité : acide citrique"", 'cèpe 7,7 %', 'eau', 'œuf entier liquide pasteurisé', 'oignon grillé', 'fromage râpé', 'mascarpone ', 'crème', ""correcteur d'acidité : acide citrique"", 'huile de tournesol', 'amidon transformé de riz', 'cèpe déshydraté 0,1 %', 'sel', 'ail en poudre', 'poivre', '\rFromage Parmigiano Reggiano AOP 3,3 %']","['E14XX - Amidons modifiés', 'E330 - Acide citrique']",,"['Gluten', 'Lait']",['Non végétalien'],4,10.4 g,en quantité modérée,6.4 g,en quantité élevée,2.3 g,en faible quantité,0.63 g,en quantité modérée,?,,174,-25%,728 kj(174 kcal),-25%,"10,4",+46%,"6,4",+113%,"11,8",-62%,"2,3",+7%,"7,2",-21%,"0,63",-41%,"0,252",-41%,4,-6%,C,-6%,,,,,,,,"['Surgelé', 'Carton', 'Barquette']","['Italie', 'Parmigiano Reggiano AOP']","http://www.picard.fr/produits/ravioli-cepes-sauce-parmesan/000000000000081219,default,pd.html",
1609,Soupe Tom Kaï - Picard - 350g,3270160861576,D,,350 g,['Picard'],"['Surgelés', 'Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Soupes', 'Plats à la volaille', 'Plats préparés surgelés', 'Plats au poulet', 'Plats préparés à réchauffer au micro-ondes', 'Soupes surgelées']",['Point Vert'],,,['Thaïlande'],['TH 125 DLD'],['Picard'],['France'],"['Eau', 'lait de coco 19,8 %', 'viande de poulet 12,2 %', 'nouille précuite 8,5 % [farine de blé ', 'gluten', 'eau', 'amidon de blé ', 'gluten', 'sel', 'anti-agglomérant : carbonate de sodium', 'gluten de blé]', 'chou', 'tomate', 'échalote', 'citronnelle 2,9%', 'sauce soja [eau', 'soja', 'sel', 'farine de blé ', 'gluten', 'sucre]', 'galanga 1,7 %', 'coriandre longue', 'sucre', 'piment', 'amidon transformé de tapioca', 'feuille de citron kaffir', 'purée de tomate', 'sel', 'acidifiant : acide citrique']","['E500i - Carbonate de sodium', 'E14XX - Amidons modifiés', 'E330 - Acide citrique']",,"['Gluten', 'Soja']","['Non végétalien', 'Non végétarien']",4,5.2 g,en quantité modérée,4.6 g,en quantité modérée,2.7 g,en faible quantité,0.77 g,en quantité modérée,?,,90,+61%,377 kj(90 kcal),+59%,"5,2",+98%,"4,6",+226%,"6,3",+29%,"2,7",+65%,"4,7",+134%,"0,77",+46%,"0,308",+46%,6,+510%,C,+510%,78.2%,13.6%,2.4%,3.4%,1.4%,1.0%,44,"['Carton', 'Plastique', 'surgelé', 'Etui en carton', 'individuel']",,https://www.picard.fr/produits/soupe-tom-kha-kai-000000000000086157.html,
